"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.456827201863935 3 5 "GO:0005451;GO:0015299;GO:0051139" "solute:proton antiporter activity" 0.761872909698997
0 0.823171551580769 3 5 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.932156862745098
0 0.0420729325085752 2 10 "GO:0005484" "SNAP receptor activity" 0.438095238095238
0 0.823171551580769 2 5 "GO:0005496" "steroid binding" 0.932156862745098
0 0.845582779735113 2 147 "GO:0005506" "iron ion binding" 0.961950286806883
0 0.0222852575426337 4 9 "GO:0005507" "copper ion binding" 0.375
0 0.334910697132499 3 268 "GO:0005509" "calcium ion binding" 0.77122641509434
0 0.882525749552794 3 117 "GO:0005516" "calmodulin binding" 0.959459459459459
0 0.153511922373661 3 5 "GO:0005518" "collagen binding" 0.636448598130841
0 0.655155714407279 3 7 "GO:0005522" "profilin binding" 0.90958230958231
0 0.56899782889079 5 159 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl ribonucleotide binding" 0.857340720221607
0 0.955844230911676 2 9 "GO:0005528;GO:0005527" "macrolide binding" 0.989108910891089
0 0.890763137622981 2 53 "GO:0005543" "phospholipid binding" 0.972549019607843
0 0.655155714407279 2 7 "GO:0005544" "calcium-dependent phospholipid binding" 0.90958230958231
0 0.0420729325085752 3 10 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 0.438095238095238
0 0.429767734381074 4 8 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.821153846153846
0 0.253781016368855 2 9 "GO:0005548" "phospholipid transporter activity" 0.729940119760479
0 0.438393893462521 3 18 "GO:0008022" "protein C-terminus binding" 0.810486891385768
0 0.79100616899568 3 9 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.966666666666667
0 0.969202665002228 3 57 "GO:0008047" "enzyme activator activity" 0.988311688311688
0 0.28035083958511 2 31 "GO:0008081" "phosphoric diester hydrolase activity" 0.753804347826087
0 0.0562950960942279 3 228 "GO:0008092" "cytoskeletal protein binding" 0.446153846153846
0 0.609882666350381 3 21 "GO:0008093" "cytoskeletal anchor activity" 0.912631578947368
0 0.944543541831199 8 28 "GO:0008094" "DNA-dependent ATPase activity" 0.988609715242881
0 0.823171551580769 2 5 "GO:0008097" "5S rRNA binding" 0.932156862745098
0 0.0337364886341273 2 12 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.490625
0 1 3 5 "GO:0008113" "peptide-methionine (S)-S-oxide reductase activity" 1
0 0.207106298212597 3 73 "GO:0008134" "transcription factor binding" 0.719565217391304
0 0.783504647556551 2 70 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity" 0.976805251641138
0 0.668531317522085 2 11 "GO:0008139" "nuclear localization sequence binding" 0.907951807228916
0 0.975839934784998 6 22 "GO:0008143;GO:0070717" "poly-purine tract binding" 0.990645161290323
0 0.908176716053046 2 34 "GO:0008144" "drug binding" 0.980453752181501
0 0.706746885074725 2 338 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.939812646370023
0 0.485074430931961 2 12 "GO:0008169" "C-methyltransferase activity" 0.831168831168831
0 0.63144379926016 2 50 "GO:0008171" "O-methyltransferase activity" 0.925388601036269
0 0.659484940100552 2 104 "GO:0008173" "RNA methyltransferase activity" 0.912009803921569
0 0.874985167341132 2 6 "GO:0008174" "mRNA methyltransferase activity" 0.964598540145985
0 0.734270874645716 4 46 "GO:0008175" "tRNA methyltransferase activity" 0.937387387387387
0 0.990993319049862 5 20 "GO:0008187" "poly-pyrimidine tract binding" 1
0 0.267264536826424 2 95 "GO:0008194" "UDP-glycosyltransferase activity" 0.724444444444444
0 0.890484209737602 2 33 "GO:0008198" "ferrous iron binding" 0.974285714285714
0 0.92954272896855 5 13 "GO:0008199" "ferric iron binding" 0.992662116040956
0 0.180981425919945 2 8 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.720491803278689
0 0.900920585488383 2 262 "GO:0008233" "peptidase activity" 0.984805653710247
0 0.873885252425097 3 75 "GO:0008234" "cysteine-type peptidase activity" 0.996204933586338
0 0.104394956910424 2 23 "GO:0008235" "metalloexopeptidase activity" 0.608108108108108
0 0.646220272980732 2 54 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.929667519181586
0 0.321287620303109 3 71 "GO:0008237" "metallopeptidase activity" 0.783582089552239
0 0.324907091401885 4 45 "GO:0008238" "exopeptidase activity" 0.768599033816425
0 0.874985167341132 2 6 "GO:0008239" "dipeptidyl-peptidase activity" 0.964598540145985
0 1 3 5 "GO:0008252" "nucleotidase activity" 1
0 0.992219240184363 6 14 "GO:0008266" "poly(U) RNA binding" 1
0 0.743778547575942 4 285 "GO:0008270" "zinc ion binding" 0.941610738255033
0 0.00971581759569343 2 6 "GO:0008271" "secondary active sulfate transmembrane transporter activity" 0.28
0 0.153511922373661 2 5 "GO:0008273" "calcium, potassium:sodium antiporter activity" 0.636448598130841
0 0.525235465675605 2 126 "GO:0008276;GO:0008170" "N-methyltransferase activity" 0.855891238670695
0 0.696451052232113 2 95 "GO:0008289" "lipid binding" 0.932311320754717
0 1 2 6 "GO:0008296" "3'-5'-exodeoxyribonuclease activity" 1
0 0.59778396263509 2 10 "GO:0008307" "structural constituent of muscle" 0.893850267379679
0 1 4 6 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 1
0 0.392046860832882 5 14 "GO:0008331" "high voltage-gated calcium channel activity" 0.839240506329114
0 0.0420729325085752 2 10 "GO:0008332" "low voltage-gated calcium channel activity" 0.438095238095238
0 0.456827201863935 3 5 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 0.761872909698997
0 0.498245140533373 5 19 "GO:0008374" "O-acyltransferase activity" 0.854113924050633
0 0.609882666350381 5 21 "GO:0008375" "acetylglucosaminyltransferase activity" 0.912631578947368
0 0.0222852575426337 2 9 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.375
0 0.903347158007091 2 21 "GO:0008378" "galactosyltransferase activity" 0.986243386243386
0 0.106434899881045 2 12 "GO:0008409" "5'-3' exonuclease activity" 0.611842105263158
0 0.33647286870815 5 7 "GO:0008417" "fucosyltransferase activity" 0.754337899543379
0 0.205705029724154 4 20 "GO:0008422" "beta-glucosidase activity" 0.718978102189781
0 0.242274660033893 5 6 "GO:0008443" "phosphofructokinase activity" 0.736942675159236
0 0.92954272896855 2 13 "GO:0008469;GO:0016274;GO:0016273;GO:0035242" "histone-arginine N-methyltransferase activity" 0.992662116040956
0 0.586026969570624 3 17 "GO:0008474;GO:0098599" "palmitoyl-(protein) hydrolase activity" 0.86448087431694
0 0.00733733644188644 2 26 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 0.281818181818182
0 0.564103472778956 2 6 "GO:0008484" "sulfuric ester hydrolase activity" 0.856944444444444
0 0.00351914524364358 2 166 "GO:0008509" "anion transmembrane transporter activity" 0.42
0 0.229553945076009 2 58 "GO:0008514" "organic anion transmembrane transporter activity" 0.782014388489209
0 0.730285041082681 2 8 "GO:0008519" "ammonium transmembrane transporter activity" 0.939455782312925
0 0.823171551580769 5 5 "GO:0008534" "oxidized purine nucleobase lesion DNA N-glycosylase activity" 0.932156862745098
0 0.68185395966991 -1 15 "GO:0008565" "obsolete protein transporter activity" 0.916190476190476
0 0.997359206802002 3 24 "GO:0008569;GO:0045505;GO:0045503;GO:0051959" "ATP-dependent microtubule motor activity, minus-end-directed" 1
0 0.150535253803127 3 13 "GO:0008574" "ATP-dependent microtubule motor activity, plus-end-directed" 0.671134020618557
0 0.622568803452353 4 14 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.921989528795812
0 0.564103472778956 3 6 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 0.856944444444444
0 0.754908980105155 3 43 "GO:0008649;GO:0140102" "catalytic activity, acting on a rRNA" 0.945454545454545
0 0.792296461068848 5 236 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.965236051502146
0 0.79100616899568 3 9 "GO:0008810" "cellulase activity" 0.966666666666667
0 0.456827201863935 2 5 "GO:0008967" "phosphoglycolate phosphatase activity" 0.761872909698997
0 1 6 5 "GO:0008988" "rRNA (adenine-N6-)-methyltransferase activity" 1
0 0.937528890698787 2 8 "GO:0009008" "DNA-methyltransferase activity" 0.985210084033614
0 0.153511922373661 3 5 "GO:0009019" "tRNA (guanine-N1-)-methyltransferase activity" 0.636448598130841
0 0.163171611551553 2 43 "GO:0009055" "electron transfer activity" 0.641964285714286
0 1 4 8 "GO:0009378" "four-way junction helicase activity" 1
0 0.668531317522085 3 11 "GO:0009881" "photoreceptor activity" 0.907951807228916
0 0.874985167341132 2 6 "GO:0009927" "histidine phosphotransfer kinase activity" 0.964598540145985
0 0.519542659968152 2 40 "GO:0009931;GO:0010857" "calcium-dependent protein serine/threonine kinase activity" 0.862883435582822
0 0.475764097935622 2 22 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 0.790819672131147
0 0.998356522780189 2 86 "GO:0009982;GO:0016866" "intramolecular transferase activity" 1
0 0.257224186945394 2 12 "GO:0010181" "FMN binding" 0.69608938547486
0 0.564103472778956 4 6 "GO:0010340" "carboxyl-O-methyltransferase activity" 0.856944444444444
0 0.517761093387183 2 9 "GO:0015020" "glucuronosyltransferase activity" 0.867283950617284
0 0.377288136304484 5 17 "GO:0015035" "protein disulfide oxidoreductase activity" 0.812017167381974
0 0.452260942075648 2 35 "GO:0015036" "disulfide oxidoreductase activity" 0.80952380952381
0 0.106434899881045 2 12 "GO:0015038;GO:0015037" "peptide disulfide oxidoreductase activity" 0.611842105263158
0 0.397825262889111 2 47 "GO:0015078" "proton transmembrane transporter activity" 0.835833333333333
0 0.0582327466268118 2 64 "GO:0015079" "potassium ion transmembrane transporter activity" 0.460377358490566
0 0.300420532427789 2 54 "GO:0015081" "sodium ion transmembrane transporter activity" 0.770466321243523
0 0.456827201863935 2 5 "GO:0015083" "aluminum ion transmembrane transporter activity" 0.761872909698997
0 0.955844230911676 2 9 "GO:0015095" "magnesium ion transmembrane transporter activity" 0.989108910891089
0 0.968792287614547 2 10 "GO:0015101" "organic cation transmembrane transporter activity" 0.989756097560976
0 0.00164220528010073 2 35 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.3
0 0.00364985586745637 2 9 "GO:0015116" "sulfate transmembrane transporter activity" 0.383333333333333
0 0.823171551580769 2 5 "GO:0015136" "sialic acid transmembrane transporter activity" 0.932156862745098
0 0.0829169162781197 3 14 "GO:0015144" "carbohydrate transmembrane transporter activity" 0.569565217391304
