"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
941 0.149127998774856 3 6 "GO:0000791" "euchromatin" 0.52642020159849
478 0.503185541603946 3 5 "GO:0000792" "heterochromatin" 0.830256143646511
370 0.339661382723752 4 17 "GO:0000793" "condensed chromosome" 0.757908439272805
-256 0.595008167526021 2 11 "GO:0000794" "condensed nuclear chromosome" 0.864577101271256
-125 0.835668304288285 5 7 "GO:0000803" "sex chromosome" 0.958698037532966
295 0.256086921842852 2 38 "GO:0000922" "spindle pole" 0.692274199492351
199 0.390834516651708 3 48 "GO:0000932" "P-body" 0.800271475796743
396 0.511851798334605 3 7 "GO:0000935" "division septum" 0.833442895314571
-937 7.389003604272e-05 5 46 "GO:0001518;GO:0034706" "sodium channel complex" 0.00281350521854972
542 0.111746994852576 2 22 "GO:0001650" "fibrillar center" 0.46482993657164
25 0.948735510885989 2 17 "GO:0001669" "acrosomal vesicle" 0.979360068896833
-388 0.466847223821707 2 9 "GO:0001726" "ruffle" 0.824531369280292
-665 0.133716904906315 2 13 "GO:0001750" "photoreceptor outer segment" 0.509152830220199
-731 0.225676398665519 2 7 "GO:0001891" "phagocytic cup" 0.657116572584894
-329 0.585704689272254 2 7 "GO:0001917" "photoreceptor inner segment" 0.864577101271256
-231 0.0145529491022791 2 301 "GO:0005576" "extracellular region" 0.177776575779634
-697 0.0810134504331422 2 16 "GO:0005604" "basement membrane" 0.417725603795889
-290 0.0262732309900658 2 154 "GO:0005615" "extracellular space" 0.20643252920766
-218 0.231216685643166 2 78 "GO:0005618" "cell wall" 0.665739228630131
384 0.294621123777599 -1 19 "GO:0005623" "obsolete cell" 0.729187281349558
-1020 0.153140422283197 3 5 "GO:0005628" "prospore membrane" 0.52642020159849
6 0.977616216169592 2 54 "GO:0005635" "nuclear envelope" 0.989611507165538
838 0.198976102107858 2 6 "GO:0005637" "nuclear inner membrane" 0.623374497110061
43 0.893656090836042 2 25 "GO:0005643" "nuclear pore" 0.964524413500454
287 0.000515448400041753 2 402 "GO:0005654" "nucleoplasm" 0.0141748310011482
307 0.391070052276758 2 20 "GO:0005657" "replication fork" 0.800271475796743
348 0.626050117321334 2 5 "GO:0005662" "DNA replication factor A complex" 0.872943121335381
476 0.505512028628452 2 5 "GO:0005663" "DNA replication factor C complex" 0.831323768010245
868 0.150477924373289 3 7 "GO:0005665" "RNA polymerase II, core complex" 0.52642020159849
-107 0.850298339482638 3 8 "GO:0005666" "RNA polymerase III complex" 0.958698037532966
600 0.022607224208597 2 37 "GO:0005667" "transcription regulator complex" 0.193102086507845
545 0.402930588744267 2 6 "GO:0005680" "anaphase-promoting complex" 0.800271475796743
769 2.88472827711491e-07 3 116 "GO:0005681" "spliceosomal complex" 2.03991499595983e-05
1546 0.000486434070846943 2 13 "GO:0005682" "U5 snRNP" 0.014163815592308
767 0.00245346291360851 2 40 "GO:0005684" "U2-type spliceosomal complex" 0.0528027887928788
819 0.0550966523485549 2 14 "GO:0005685" "U1 snRNP" 0.349651832211983
1145 0.0234063135161024 2 10 "GO:0005686" "U2 snRNP" 0.193102086507845
97 0.55695623118672 2 95 "GO:0005694" "chromosome" 0.853624698882525
98 0.862476892643263 2 8 "GO:0005697" "telomerase holoenzyme complex" 0.958698037532966
456 0.523230810916731 2 5 "GO:0005703" "polytene chromosome puff" 0.836167683237248
-103 0.885775690900276 2 5 "GO:0005726" "perichromatin fibrils" 0.964524413500454
374 0.000210526415311919 3 262 "GO:0005730" "nucleolus" 0.00651316097371249
-136 0.749768137214962 3 14 "GO:0005732" "sno(s)RNA-containing ribonucleoprotein complex" 0.939582855497231
349 0.536230300233446 2 8 "GO:0005736" "RNA polymerase I complex" 0.844488652810969
-100 0.122472331318247 3 702 "GO:0005739" "mitochondrion" 0.484990432020258
103 0.66969912176297 3 44 "GO:0005741" "mitochondrial outer membrane" 0.896388946185775
77 0.595241714249247 2 124 "GO:0005743;GO:0019866" "organelle inner membrane" 0.864577101271256
40 0.887313033537283 4 33 "GO:0005758;GO:0031970" "organelle envelope lumen" 0.964524413500454
354 0.0475868429685938 2 81 "GO:0005759" "mitochondrial matrix" 0.322677907800739
572 0.257330207488066 3 10 "GO:0005762;GO:0000315" "organellar large ribosomal subunit" 0.692274199492351
17 0.893864343925115 6 164 "GO:0005764;GO:0000323" "lytic vacuole" 0.964524413500454
113 0.684360602171333 4 33 "GO:0005765" "lysosomal membrane" 0.896898481121359
57 0.63937382180614 3 176 "GO:0005768" "endosome" 0.876098365489127
-202 0.347168899606284 2 56 "GO:0005769" "early endosome" 0.758336928270099
409 0.119949574393328 2 37 "GO:0005770" "late endosome" 0.484990432020258
-109 0.866988860565645 3 6 "GO:0005771" "multivesicular body" 0.958698037532966
109 0.293112963247531 2 249 "GO:0005773" "vacuole" 0.729187281349558
70 0.564038778353102 2 181 "GO:0005774" "vacuolar membrane" 0.856439249339833
-689 0.135535777544555 3 12 "GO:0005775" "vacuolar lumen" 0.511999749679522
904 0.0606639584317092 4 11 "GO:0005776" "autophagosome" 0.370724190416001
-103 0.581615322802119 4 74 "GO:0005777;GO:0042579" "microbody" 0.864563317678826
-212 0.534040993407772 4 22 "GO:0005778;GO:0031903" "microbody membrane" 0.844488652810969
868 0.10300016759966 2 9 "GO:0005779;GO:0031231" "integral component of peroxisomal membrane" 0.453924951877844
-775 0.107501378515551 2 11 "GO:0005782;GO:0031907" "peroxisomal matrix" 0.456823816453903
187 0.0164037328708259 2 458 "GO:0005783" "endoplasmic reticulum" 0.193102086507845
108 0.474169870245924 2 114 "GO:0005788" "endoplasmic reticulum lumen" 0.824531369280292
18 0.846927216677351 4 324 "GO:0005789" "endoplasmic reticulum membrane" 0.958698037532966
-249 0.680403169211202 4 7 "GO:0005791" "rough endoplasmic reticulum" 0.896898481121359
1061 0.0215051213529094 3 12 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.193102086507845
23 0.771453293290082 3 434 "GO:0005794" "Golgi apparatus" 0.954495629044766
574 0.138833353406761 2 17 "GO:0005795" "Golgi stack" 0.515660231587877
-134 0.837093139877799 2 6 "GO:0005796" "Golgi lumen" 0.958698037532966
-310 0.560460660882466 3 9 "GO:0005797" "Golgi medial cisterna" 0.853624698882525
764 0.205828621829213 3 7 "GO:0005798" "Golgi-associated vesicle" 0.625999869626466
566 0.28747214596264 3 9 "GO:0005801" "cis-Golgi network" 0.729187281349558
401 0.239576270070336 3 22 "GO:0005811" "lipid droplet" 0.677658592484665
-103 0.422040442716915 3 158 "GO:0005813" "centrosome" 0.806602390520745
-2 0.990902895326524 3 62 "GO:0005814" "centriole" 0.996271577892717
-37 0.720822993316179 2 246 "GO:0005815" "microtubule organizing center" 0.919606653844094
201 0.246151500256341 3 86 "GO:0005819" "spindle" 0.688389788852479
1795 0.000750677299630262 2 9 "GO:0005839" "proteasome core complex" 0.018579263165849
142 0.389504425320388 3 95 "GO:0005840" "ribosome" 0.800271475796743
846 0.00820813432420169 3 25 "GO:0005844" "polysome" 0.116086471156567
805 0.111304507754981 2 10 "GO:0005847" "mRNA cleavage and polyadenylation specificity factor complex" 0.46482993657164
908 0.0277358361561425 3 15 "GO:0005849" "mRNA cleavage factor complex" 0.214519357770165
253 0.0176744629837768 4 234 "GO:0005856" "cytoskeleton" 0.193102086507845
-228 0.37455194771549 2 39 "GO:0005858" "axonemal dynein complex" 0.788949847315606
16 0.973377733225066 4 11 "GO:0005868" "cytoplasmic dynein complex" 0.987340118742639
-112 0.875161575330878 3 5 "GO:0005869" "dynactin complex" 0.96054319243633
-257 0.155162526255802 3 79 "GO:0005871" "kinesin complex" 0.529692762045669
-153 0.128398901084461 2 263 "GO:0005874;GO:0099513;GO:0099512;GO:0099081" "supramolecular fiber" 0.500452409738647
-230 0.0645367059462387 2 170 "GO:0005875" "microtubule associated complex" 0.371874033204296
213 0.571427546686304 2 18 "GO:0005876" "spindle microtubule" 0.859734761709635
-7 0.983861534903257 4 19 "GO:0005881" "cytoplasmic microtubule" 0.991876700157051
856 0.129575989269369 2 8 "GO:0005884" "actin filament" 0.501094646002638
-432 1.04353705592554e-05 2 280 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 0.000443957775189501
-796 2.12673027391091e-06 2 92 "GO:0005891;GO:0034704" "calcium channel complex" 0.0001169701650651
92 0.855793405278922 4 10 "GO:0005901" "caveola" 0.958698037532966
221 0.605202119058577 2 14 "GO:0005902" "microvillus" 0.866216154243988
-520 0.466743723668494 3 5 "GO:0005903" "brush border" 0.824531369280292
24 0.951660996241165 2 16 "GO:0005905" "clathrin-coated pit" 0.979360068896833
52 0.671300756885267 4 172 "GO:0005911;GO:0070161" "anchoring junction" 0.896388946185775
-99 0.852030233327669 5 9 "GO:0005912" "adherens junction" 0.958698037532966
1196 0.0179198993031863 3 10 "GO:0005925;GO:0030055" "cell-substrate junction" 0.193102086507845
-320 0.00331439978546943 2 223 "GO:0005929" "cilium" 0.0607639960669395
-137 0.549758419225275 2 49 "GO:0005930" "axoneme" 0.850407554739097
-385 0.523660569300095 2 7 "GO:0005934" "cellular bud tip" 0.836167683237248
-1072 0.133468811875474 2 5 "GO:0005935" "cellular bud neck" 0.509152830220199
-257 0.193089744755887 3 66 "GO:0005938" "cell cortex" 0.612688613167718
-173 0.560268922939608 3 29 "GO:0005952" "cAMP-dependent protein kinase complex" 0.853624698882525
208 0.6140432763233 5 15 "GO:0008021;GO:0070382" "synaptic vesicle" 0.866216154243988
577 0.211092631591763 2 12 "GO:0008023" "transcription elongation factor complex" 0.632399674745379
-305 0.158258738663096 2 55 "GO:0008076;GO:0034705" "potassium channel complex" 0.536562161905702
477 0.464954225429987 2 6 "GO:0008250" "oligosaccharyltransferase complex" 0.824531369280292
552 0.397056120305214 2 6 "GO:0008278" "cohesin complex" 0.800271475796743
13 0.970771526235955 3 19 "GO:0008287;GO:1903293" "phosphatase complex" 0.986718491759338
493 0.490227188260075 2 5 "GO:0008540" "proteasome regulatory particle, base subcomplex" 0.825409063780612
711 0.319507880924486 2 5 "GO:0008541" "proteasome regulatory particle, lid subcomplex" 0.748568856039737
-157 0.703288478926342 3 15 "GO:0009277" "fungal-type cell wall" 0.909562391417263
-103 0.84695310198222 2 9 "GO:0009279" "cell outer membrane" 0.958698037532966
-773 0.00257934784278198 2 39 "GO:0009295" "nucleoid" 0.0528614968756317
-647 0.105302637976238 2 16 "GO:0009505" "plant-type cell wall" 0.456823816453903
-41 0.826217706406701 2 73 "GO:0009506" "plasmodesma" 0.958698037532966
-343 1.07626127318667e-05 4 457 "GO:0009507;GO:0009536" "plastid" 0.000443957775189501
-698 0.102444537045859 5 14 "GO:0009508;GO:0000229" "plastid chromosome" 0.453924951877844
-1288 0.0226186654601482 2 8 "GO:0009522" "photosystem I" 0.193102086507845
-78 0.855073032958054 2 14 "GO:0009524" "phragmoplast" 0.958698037532966
-724 0.0209961306477258 4 26 "GO:0009534;GO:0031976" "chloroplast thylakoid" 0.193102086507845
-846 2.96060629154285e-10 3 145 "GO:0009535;GO:0055035;GO:0042651;GO:0034357" "thylakoid membrane" 4.8850003810457e-08
-329 0.494817975776511 3 11 "GO:0009543;GO:0031978" "plastid thylakoid lumen" 0.825409063780612
-34 0.864354315134566 3 67 "GO:0009570;GO:0009532" "chloroplast stroma" 0.958698037532966
459 0.520316328906639 2 5 "GO:0009574" "preprophase band" 0.836167683237248
-531 0.0359928644652634 2 40 "GO:0009579" "thylakoid" 0.258209679859498
-1355 0.0577301959539794 2 5 "GO:0009654" "photosystem II oxygen evolving complex" 0.357205587465248
-148 0.643941168400088 6 25 "GO:0009705" "plant-type vacuole membrane" 0.876098365489127
-481 0.21463261688328 6 17 "GO:0009706;GO:0009528" "chloroplast inner membrane" 0.632399674745379
262 0.623401481713471 5 9 "GO:0009707;GO:0009527" "plastid outer membrane" 0.871705461717989
-1007 0.0147038415204313 2 15 "GO:0009897" "external side of plasma membrane" 0.177776575779634
356 0.120595975730228 3 49 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.484990432020258
440 0.0995149809194707 2 36 "GO:0009925" "basal plasma membrane" 0.453924951877844
-337 0.0642135711586812 2 78 "GO:0009941;GO:0009526" "chloroplast envelope" 0.371874033204296
100 0.510494473105513 2 113 "GO:0009986" "cell surface" 0.833442895314571
-76 0.599090799466749 2 126 "GO:0010008" "endosome membrane" 0.864577101271256
-269 0.420301833983191 2 23 "GO:0010287" "plastoglobule" 0.806602390520745
146 0.838200871282175 2 5 "GO:0010319" "stromule" 0.958698037532966
197 0.400066640133089 3 47 "GO:0010494" "cytoplasmic stress granule" 0.800271475796743
-446 0.172150882786865 2 24 "GO:0012505" "endomembrane system" 0.568097913196654
-161 0.510172508316291 3 43 "GO:0014069;GO:0099572" "postsynaptic specialization" 0.833442895314571
217 0.303121306552382 3 58 "GO:0014704;GO:0044291" "intercalated disc" 0.730309967627488
977 0.0341025314657116 2 12 "GO:0015030" "Cajal body" 0.248246368757754
381 0.275442964265924 2 21 "GO:0015629" "actin cytoskeleton" 0.723717056496568
109 0.691781779820954 2 34 "GO:0015630" "microtubule cytoskeleton" 0.903514461771431
-22 0.920076255914898 2 52 "GO:0015934" "large ribosomal subunit" 0.971147425135611
65 0.802586268600698 2 38 "GO:0015935;GO:0022627" "small ribosomal subunit" 0.958698037532966
367 0.343989159506914 2 17 "GO:0016234" "inclusion body" 0.758336928270099
-45 0.932794261104544 3 9 "GO:0016235" "aggresome" 0.97186079690021
557 0.356139174503727 2 7 "GO:0016281" "eukaryotic translation initiation factor 4F complex" 0.77319689201467
985 0.0408389328180962 4 11 "GO:0016282;GO:0070993" "translation preinitiation complex" 0.284722137252924
-47 0.756105644617291 4 112 "GO:0016323" "basolateral plasma membrane" 0.940382648456178
-10 0.95754148756313 4 77 "GO:0016324" "apical plasma membrane" 0.979695946511901
677 0.00914645496240054 2 38 "GO:0016328" "lateral plasma membrane" 0.125763755733007
896 0.0174460992311717 2 18 "GO:0016363" "nuclear matrix" 0.193102086507845
267 0.49045203623541 2 17 "GO:0016459" "myosin complex" 0.825409063780612
-350 0.591621527703349 2 6 "GO:0016528" "sarcoplasm" 0.864577101271256
586 1.84677464620241e-06 2 174 "GO:0016604" "nuclear body" 0.000114269181233774
312 0.371727802616163 2 21 "GO:0016605" "PML body" 0.788202313798071
667 8.4187435120663e-06 3 116 "GO:0016607" "nuclear speck" 0.000416727803847282
-462 0.479142328751401 2 6 "GO:0016938" "kinesin I complex" 0.824531369280292
-642 0.368776398996533 2 5 "GO:0016939" "kinesin II complex" 0.786828954755534
1654 0.0205461303963905 2 5 "GO:0017101" "aminoacyl-tRNA synthetase multienzyme complex" 0.193102086507845
-123 0.863027231691054 2 5 "GO:0017119" "Golgi transport complex" 0.958698037532966
1006 0.0232776673769594 2 13 "GO:0018995" "host cellular component" 0.193102086507845
128 0.800638694737028 2 10 "GO:0019005" "SCF ubiquitin ligase complex" 0.958698037532966
1494 0.0219830569715946 1 6 "GO:0019012" "virion" 0.193102086507845
1811 0.00547134623953602 2 6 "GO:0019773" "proteasome core complex, alpha-subunit complex" 0.0846348871428228
76 0.703762415985478 3 64 "GO:0019867;GO:0031968" "outer membrane" 0.909562391417263
32 0.92002610985683 2 25 "GO:0019897" "extrinsic component of plasma membrane" 0.971147425135611
78 0.726790557030184 2 51 "GO:0019898" "extrinsic component of membrane" 0.921122589692854
49 0.85199185737807 3 37 "GO:0022625" "cytosolic large ribosomal subunit" 0.958698037532966
212 0.515558714544556 2 24 "GO:0022626" "cytosolic ribosome" 0.836167683237248
1186 0.0188727441176352 2 10 "GO:0030014" "CCR4-NOT complex" 0.193102086507845
257 0.611094852924426 2 10 "GO:0030015" "CCR4-NOT core complex" 0.866216154243988
186 0.713373082065213 5 10 "GO:0030016;GO:0043292" "myofibril" 0.91658748728819
-84 0.867480285384743 2 10 "GO:0030017" "sarcomere" 0.958698037532966
146 0.339063381048685 2 112 "GO:0030018" "Z disc" 0.757908439272805
-198 0.598671196418578 2 18 "GO:0030027" "lamellipodium" 0.864577101271256
-67 0.446339505046752 2 349 "GO:0030054" "cell junction" 0.823345298472563
-1136 7.00875727056279e-08 2 58 "GO:0030076;GO:0009523;GO:0009521" "photosystem" 5.7822247482143e-06
-74 0.909236177116642 3 6 "GO:0030118" "clathrin coat" 0.971147425135611
688 0.0678155220739317 2 18 "GO:0030119" "AP-type membrane coat adaptor complex" 0.385846935937887
551 0.0986583032799369 3 23 "GO:0030120;GO:0030117" "membrane coat" 0.453924951877844
208 0.749551124606531 2 6 "GO:0030122" "AP-2 adaptor complex" 0.939582855497231
432 0.329327602019148 4 13 "GO:0030127" "COPII vesicle coat" 0.757908439272805
809 0.0932418395930227 2 11 "GO:0030131" "clathrin adaptor complex" 0.453924951877844
580 0.0646084178900393 3 26 "GO:0030133" "transport vesicle" 0.371874033204296
555 0.210357091052654 4 13 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.632399674745379
546 0.0944221262905705 2 24 "GO:0030135" "coated vesicle" 0.453924951877844
537 0.264732063443255 3 11 "GO:0030136" "clathrin-coated vesicle" 0.708337142726547
-91 0.67965733206399 5 53 "GO:0030141;GO:0099503" "secretory vesicle" 0.896898481121359
-374 0.122003198590067 5 44 "GO:0030173;GO:0031228" "intrinsic component of Golgi membrane" 0.484990432020258
-648 0.223412436948575 2 9 "GO:0030175" "filopodium" 0.654373705855294
50 0.779177526677359 5 81 "GO:0030176;GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 0.957054282147128
-316 0.0948161608358497 3 72 "GO:0030286" "dynein complex" 0.453924951877844
-337 0.0191739895042337 2 126 "GO:0030312" "external encapsulating structure" 0.193102086507845
-14 0.940980098309642 2 70 "GO:0030315" "T-tubule" 0.974445917705592
-213 0.136533266581206 2 127 "GO:0030424" "axon" 0.511999749679522
94 0.486390221878475 4 145 "GO:0030425" "dendrite" 0.824531369280292
-92 0.773237873226164 2 25 "GO:0030426" "growth cone" 0.954495629044766
-191 0.42951766491451 2 44 "GO:0030427" "site of polarized growth" 0.80853766567544
384 0.386653777892555 2 13 "GO:0030428" "cell septum" 0.800271475796743
1419 0.00499016175051663 2 10 "GO:0030430;GO:0033646;GO:0033643" "host cell part" 0.079681615048572
1380 0.0534018727540294 3 5 "GO:0030479;GO:0061645" "actin cortical patch" 0.34329775341876
446 0.0566548478964667 2 47 "GO:0030496" "midbody" 0.354989236819633
29 0.934557049140404 2 21 "GO:0030658" "transport vesicle membrane" 0.97186079690021
15 0.922207971007459 5 110 "GO:0030659;GO:0012506" "vesicle membrane" 0.971147425135611
1027 0.150577169473624 2 5 "GO:0030660" "Golgi-associated vesicle membrane" 0.52642020159849
788 0.0422364965006889 2 17 "GO:0030662" "coated vesicle membrane" 0.290375913442236
555 0.272021138446332 2 10 "GO:0030665" "clathrin-coated vesicle membrane" 0.723717056496568
330 0.558511495046234 2 8 "GO:0030666;GO:0030670" "endocytic vesicle membrane" 0.853624698882525
-49 0.914719189789489 2 12 "GO:0030667" "secretory granule membrane" 0.971147425135611
-246 0.644242030379883 2 9 "GO:0030672;GO:0099501" "synaptic vesicle membrane" 0.876098365489127
431 0.0974772414587456 2 38 "GO:0030673;GO:0032589" "neuron projection membrane" 0.453924951877844
338 0.152779941437673 3 46 "GO:0030684" "preribosome" 0.52642020159849
835 0.200501562387104 2 6 "GO:0030686" "90S preribosome" 0.624082553919411
318 0.472964809087127 4 13 "GO:0030687" "preribosome, large subunit precursor" 0.824531369280292
474 0.432124768809801 2 7 "GO:0030688" "preribosome, small subunit precursor" 0.810233941518377
607 0.141252847758872 2 15 "GO:0030863" "cortical cytoskeleton" 0.515660231587877
1295 0.0699041503996717 2 5 "GO:0030870" "Mre11 complex" 0.393210845998153
507 0.478145824736791 2 5 "GO:0030894" "replisome" 0.824531369280292
1148 0.107976538434559 2 5 "GO:0030897" "HOPS complex" 0.456823816453903
-909 0.048709608791002 2 12 "GO:0030992" "intraciliary transport particle B" 0.324069300619004
-520 0.0247328824177258 2 48 "GO:0031012;GO:0062023" "extracellular matrix" 0.197464141883456
172 0.809621744234969 2 5 "GO:0031080" "nuclear pore outer ring" 0.958698037532966
-102 0.865940730921983 2 7 "GO:0031164" "contractile vacuolar membrane" 0.958698037532966
411 0.303926976426793 2 16 "GO:0031201" "SNARE complex" 0.730309967627488
337 0.312319724752431 3 23 "GO:0031225" "anchored component of membrane" 0.743260883425257
92 0.822937046660158 3 15 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.958698037532966
-623 0.33938009213239 2 6 "GO:0031252" "cell leading edge" 0.757908439272805
65 0.714753070895437 4 82 "GO:0031253" "cell projection membrane" 0.91658748728819
120 0.574893345708867 2 56 "GO:0031256" "leading edge membrane" 0.859734761709635
-30 0.812171906145158 2 162 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 0.958698037532966
-606 0.255084633398542 2 9 "GO:0031305;GO:0031304" "intrinsic component of mitochondrial inner membrane" 0.692274199492351
464 0.335228585982107 2 11 "GO:0031312" "extrinsic component of organelle membrane" 0.757908439272805
79 0.875131553091276 7 10 "GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350" "integral component of chloroplast outer membrane" 0.96054319243633
-18 0.823672794784907 2 399 "GO:0031410;GO:0097708;GO:0031982" "vesicle" 0.958698037532966
454 0.325081708731949 4 12 "GO:0031414;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.755471576630586
654 0.360031453586686 5 5 "GO:0031415" "NatA complex" 0.774850302284389
155 0.458007567547402 2 59 "GO:0031430" "M band" 0.824531369280292
50 0.846643304117672 2 38 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.958698037532966
-454 0.421881850462771 5 8 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.806602390520745
-326 0.61769007808116 6 6 "GO:0031464" "Cul4A-RING E3 ubiquitin ligase complex" 0.866216154243988
-534 0.000678428639853951 2 105 "GO:0031514" "motile cilium" 0.0176748514067214
-348 0.593213796228 4 6 "GO:0031588" "nucleotide-activated protein kinase complex" 0.864577101271256
408 0.064133683772656 2 53 "GO:0031594" "neuromuscular junction" 0.371874033204296
-1003 0.160110147335626 2 5 "GO:0031597" "cytosolic proteasome complex" 0.539146414497516
647 0.251954466646728 2 8 "GO:0031616" "spindle pole centrosome" 0.692274199492351
-70 0.818985390839895 2 27 "GO:0031672" "A band" 0.958698037532966
-712 0.181411139053067 2 9 "GO:0031674" "I band" 0.58691839105404
240 0.461764768446449 2 24 "GO:0031901" "early endosome membrane" 0.824531369280292
21 0.929947231341979 3 45 "GO:0031902" "late endosome membrane" 0.971147425135611
-645 0.285418838862958 2 7 "GO:0031941" "filamentous actin" 0.728259408438991
264 0.101622424725566 4 100 "GO:0031965" "nuclear membrane" 0.453924951877844
13 0.920308953304105 4 159 "GO:0031966" "mitochondrial membrane" 0.971147425135611
-204 0.142718084298059 2 135 "GO:0031967;GO:0031975" "organelle envelope" 0.515660231587877
-144 0.447434111695191 2 72 "GO:0031969;GO:0042170" "plastid membrane" 0.823345298472563
-164 0.671535777514531 2 17 "GO:0031977" "thylakoid lumen" 0.896388946185775
-181 0.171852685215025 2 150 "GO:0031984" "organelle subcompartment" 0.568097913196654
196 0.614093817347668 2 17 "GO:0031985" "Golgi cisterna" 0.866216154243988
231 0.461569746379505 2 26 "GO:0032040" "small-subunit processome" 0.824531369280292
57 0.914369902201321 3 9 "GO:0032133" "chromosome passenger complex" 0.971147425135611
-79 0.812963061766044 2 23 "GO:0032153" "cell division site" 0.958698037532966
-31 0.940025691840339 4 15 "GO:0032154" "cleavage furrow" 0.974445917705592
127 0.845898984143827 2 6 "GO:0032300" "mismatch repair complex" 0.958698037532966
-665 0.167824144530823 2 11 "GO:0032391" "photoreceptor connecting cilium" 0.561303726640253
11 0.980004739339693 2 14 "GO:0032580" "Golgi cisterna membrane" 0.990004787700302
-71 0.913294416179368 2 6 "GO:0032585" "multivesicular body membrane" 0.971147425135611
-428 0.284228966200461 3 16 "GO:0032587" "ruffle membrane" 0.728259408438991
121 0.793413007166952 3 12 "GO:0032588" "trans-Golgi network membrane" 0.958698037532966
-144 0.727593803171527 2 15 "GO:0032592;GO:0098573" "intrinsic component of mitochondrial membrane" 0.921122589692854
1486 0.0226280433832582 2 6 "GO:0032806;GO:0005675" "carboxy-terminal domain protein kinase complex" 0.193102086507845
-74 0.86757566609539 3 13 "GO:0032809;GO:0044298" "neuronal cell body membrane" 0.958698037532966
89 0.859841412032484 6 10 "GO:0032839" "dendrite cytoplasm" 0.958698037532966
427 0.174093504107807 2 26 "GO:0032993" "protein-DNA complex" 0.570703871081884
-158 0.683451169836983 2 17 "GO:0033017" "sarcoplasmic reticulum membrane" 0.896898481121359
-432 0.54535331209684 4 5 "GO:0033018" "sarcoplasmic reticulum lumen" 0.850407554739097
241 0.632809283945173 2 10 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.87513157784227
-1307 0.00461804118905309 2 12 "GO:0033177;GO:0045263" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.076197679619376
-82 0.848238021229311 2 14 "GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 0.958698037532966
