"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.628042871827504 4 26 "GO:0000723;GO:0032200" "telomere organization" 1
0 0.795797259733997 6 25 "GO:0000724;GO:0000725" "recombinational repair" 1
0 0.0328656041585587 5 5 "GO:0000729" "DNA double-strand break processing" 0.586153846153846
0 0.829813191111418 2 10 "GO:0000731" "DNA synthesis involved in DNA repair" 1
0 0.710387000968945 2 7 "GO:0000819" "sister chromatid segregation" 1
0 0.761096930366631 2 38 "GO:0000902" "cell morphogenesis" 1
0 0.347390836059045 4 24 "GO:0000904" "cell morphogenesis involved in differentiation" 1
0 0.654259935255464 4 6 "GO:0000911" "cytokinesis by cell plate formation" 1
0 0.757411504851633 3 8 "GO:0000917;GO:0090529" "division septum assembly" 1
0 0.979826901699726 2 103 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 1
0 0.553321051165386 2 11 "GO:0000959" "mitochondrial RNA metabolic process" 1
0 0.587270813436275 7 5 "GO:0000963;GO:0140053" "mitochondrial RNA processing" 1
0 0.654259935255464 2 6 "GO:0000967" "rRNA 5'-end processing" 1
0 0.525712784393366 3 23 "GO:0001101" "response to acid chemical" 1
0 0.354528952260448 2 13 "GO:0001503" "ossification" 1
0 0.569138588383742 3 37 "GO:0001505" "regulation of neurotransmitter levels" 1
0 0.736047927254622 4 71 "GO:0001508" "action potential" 1
0 0.936123796669489 6 75 "GO:0001510" "RNA methylation" 1
0 2.1923507264456e-05 2 79 "GO:0001522" "pseudouridine synthesis" 0.1
0 0.60268400098671 2 12 "GO:0001525" "angiogenesis" 1
0 0.478187057558805 4 40 "GO:0001558" "regulation of cell growth" 1
0 0.442237843269609 2 9 "GO:0001568" "blood vessel development" 1
0 0.442237843269609 3 9 "GO:0001570" "vasculogenesis" 1
0 0.595528135660332 3 25 "GO:0001578;GO:0035082" "microtubule bundle formation" 1
0 0.654259935255464 3 6 "GO:0001649" "osteoblast differentiation" 1
0 0.829813191111418 3 10 "GO:0001654;GO:0007423" "sensory organ development" 1
0 0.478187057558805 2 40 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 1
0 0.442237843269609 4 9 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 0.745466490997042 2 23 "GO:0001701" "in utero embryonic development" 1
0 0.258753999956798 2 11 "GO:0001708" "cell fate specification" 1
0 0.757411504851633 2 8 "GO:0001709" "cell fate determination" 1
0 0.710387000968945 4 7 "GO:0001732" "formation of cytoplasmic translation initiation complex" 1
0 0.587270813436275 2 5 "GO:0001756;GO:0035282" "somitogenesis" 1
0 0.796808212549386 2 9 "GO:0001763" "morphogenesis of a branching structure" 1
0 0.757411504851633 4 8 "GO:0001764;GO:0016358" "neuron migration" 1
0 0.231601785786269 4 42 "GO:0001817" "regulation of cytokine production" 1
0 0.326465828001941 2 29 "GO:0001818" "negative regulation of cytokine production" 1
0 0.857462405106021 2 11 "GO:0001819" "positive regulation of cytokine production" 1
0 0.666207956385359 2 34 "GO:0001822" "kidney development" 1
0 0.187519340565281 5 5 "GO:0001881" "receptor recycling" 1
0 1 2 5 "GO:0001889" "liver development" 1
0 0.312892808283635 5 23 "GO:0001894" "tissue homeostasis" 1
0 1 2 5 "GO:0001906" "cell killing" 1
0 0.506887214651853 2 109 "GO:0001932" "regulation of protein phosphorylation" 1
0 0.292359132817877 4 56 "GO:0001933;GO:0042326" "negative regulation of phosphorylation" 1
0 0.655413278320498 2 60 "GO:0001934;GO:0042327" "positive regulation of phosphorylation" 1
0 0.253770549881129 4 16 "GO:0001955;GO:0051151;GO:0051148;GO:0051150;GO:1900245;GO:0039533;GO:0062208;GO:0039531;GO:1900246;GO:0039535" "positive regulation of pattern recognition receptor signaling pathway" 1
0 0.263545446868769 4 49 "GO:0002009;GO:0048729" "tissue morphogenesis" 1
0 0.740537311247406 5 30 "GO:0002027" "regulation of heart rate" 1
0 0.757411504851633 2 8 "GO:0002064" "epithelial cell development" 1
0 1 4 12 "GO:0002084;GO:0042159;GO:0098734;GO:0042157" "lipoprotein metabolic process" 1
0 1 3 16 "GO:0002097" "tRNA wobble base modification" 1
0 1 2 10 "GO:0002098" "tRNA wobble uridine modification" 1
0 0.587270813436275 2 5 "GO:0002128" "tRNA nucleoside ribose methylation" 1
0 0.814883368261118 5 18 "GO:0002181" "cytoplasmic translation" 1
0 0.587270813436275 2 5 "GO:0002183" "cytoplasmic translational initiation" 1
0 0.381215473790132 4 8 "GO:0002218" "activation of innate immune response" 1
0 1 6 6 "GO:0002225;GO:1900426;GO:0002760;GO:0002784;GO:0002759;GO:0002922" "positive regulation of defense response to bacterium" 1
0 0.187519340565281 3 5 "GO:0002250" "adaptive immune response" 1
0 0.292359132817877 2 56 "GO:0002252" "immune effector process" 1
0 0.725704073757354 3 15 "GO:0002253" "activation of immune response" 1
0 0.499763405491098 5 10 "GO:0002312;GO:0002285;GO:0042113" "B cell activation" 1
0 0.771764964845157 2 24 "GO:0002366;GO:0002263" "leukocyte activation involved in immune response" 1
0 0.345265671902018 1 147 "GO:0002376" "immune system process" 1
0 1 4 6 "GO:0002429;GO:0002757;GO:0002768;GO:0002764" "immune response-regulating signaling pathway" 1
0 0.829813191111418 3 10 "GO:0002521" "leukocyte differentiation" 1
0 0.228823193151967 3 115 "GO:0002682" "regulation of immune system process" 1
0 0.343490965484772 4 41 "GO:0002683" "negative regulation of immune system process" 1
0 0.688090383003954 2 55 "GO:0002684" "positive regulation of immune system process" 1
0 0.126343742527914 3 8 "GO:0002685" "regulation of leukocyte migration" 0.909497206703911
0 0.252325204340329 3 6 "GO:0002688;GO:0050921" "positive regulation of chemotaxis" 1
0 0.991686663227301 2 27 "GO:0002694" "regulation of leukocyte activation" 1
0 0.857462405106021 3 11 "GO:0002695" "negative regulation of leukocyte activation" 1
0 0.511256179508243 2 35 "GO:0002697" "regulation of immune effector process" 1
0 1 2 5 "GO:0002698" "negative regulation of immune effector process" 1
0 0.716802964048736 3 22 "GO:0002699" "positive regulation of immune effector process" 1
0 1 2 10 "GO:0002702;GO:0002700" "positive regulation of production of molecular mediator of immune response" 1
0 1 3 9 "GO:0002703;GO:0002705;GO:0002824;GO:0002822;GO:0002821;GO:0002819;GO:0002708;GO:0002706" "regulation of leukocyte mediated immunity" 1
0 0.104059173319802 3 66 "GO:0002831" "regulation of response to biotic stimulus" 0.875
0 0.0665441899707992 3 42 "GO:0002833;GO:0032103" "positive regulation of response to external stimulus" 0.809433962264151
0 0.796808212549386 2 9 "GO:0002920" "regulation of humoral immune response" 1
0 0.806483803414695 3 33 "GO:0003002" "regionalization" 1
0 0.816474062922257 2 231 "GO:0003006" "developmental process involved in reproduction" 1
0 0.217111343419006 2 137 "GO:0003008" "system process" 1
0 1 3 8 "GO:0003013" "circulatory system process" 1
0 0.252325204340329 3 6 "GO:0003014" "renal system process" 1
0 1 4 5 "GO:0003018" "vascular process in circulatory system" 1
0 1 4 6 "GO:0003146;GO:0048793" "pronephros development" 1
0 0.639007653637289 2 33 "GO:0003254" "regulation of membrane depolarization" 1
0 0.616019905680336 2 19 "GO:0003283;GO:0003279" "cardiac septum development" 1
0 0.388625147634391 6 31 "GO:0003333;GO:1905039;GO:1903825" "carboxylic acid transmembrane transport" 1
0 0.379309869288223 2 60 "GO:0003341" "cilium movement" 1
0 0.371952573546286 4 19 "GO:0003351;GO:0006858" "epithelial cilium movement involved in extracellular fluid movement" 1
0 0.317497540974578 2 7 "GO:0003356;GO:1902019" "regulation of cilium beat frequency" 1
0 1 2 6 "GO:0003382" "epithelial cell morphogenesis" 1
0 0.0151345870352204 2 295 "GO:0005975" "carbohydrate metabolic process" 0.42972972972973
0 0.305854185985674 2 103 "GO:0005976;GO:0044264" "polysaccharide metabolic process" 1
0 1 3 8 "GO:0005977;GO:0006112" "energy reserve metabolic process" 1
0 1 2 7 "GO:0005982" "starch metabolic process" 1
0 0.0878198461886166 3 11 "GO:0005984" "disaccharide metabolic process" 0.930894308943089
0 0.587270813436275 5 5 "GO:0005985" "sucrose metabolic process" 1
0 0.403096153711263 2 73 "GO:0005996" "monosaccharide metabolic process" 1
0 0.710387000968945 4 7 "GO:0006000" "fructose metabolic process" 1
0 0.116467086029776 4 31 "GO:0006006" "glucose metabolic process" 0.904294478527607
0 1 4 6 "GO:0006012" "galactose metabolic process" 1
0 0.796808212549386 3 9 "GO:0006020" "inositol metabolic process" 1
0 0.154212837680607 2 18 "GO:0006022" "aminoglycan metabolic process" 0.963131313131313
0 0.402089975571796 6 14 "GO:0006024;GO:0006023;GO:0030203" "glycosaminoglycan metabolic process" 1
0 0.187519340565281 2 5 "GO:0006026" "aminoglycan catabolic process" 1
0 0.258753999956798 5 11 "GO:0006029" "proteoglycan metabolic process" 1
0 0.216097146979935 2 15 "GO:0006040" "amino sugar metabolic process" 1
0 0.796808212549386 5 9 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 1
0 0.587270813436275 4 5 "GO:0006048;GO:0046349" "UDP-N-acetylglucosamine biosynthetic process" 1
0 0.601353151106513 2 83 "GO:0006066" "alcohol metabolic process" 1
0 0.536599153210528 5 17 "GO:0006071;GO:0019400" "alditol metabolic process" 1
0 0.447203506605564 2 57 "GO:0006073;GO:0044042" "glucan metabolic process" 1
0 0.877203590450234 2 21 "GO:0006081" "cellular aldehyde metabolic process" 1
0 1 2 6 "GO:0006084" "acetyl-CoA metabolic process" 1
0 9.72691225696637e-05 2 111 "GO:0006091" "generation of precursor metabolites and energy" 0.075
0 0.0458962512457645 2 13 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.65952380952381
0 0.757411504851633 4 8 "GO:0006098;GO:0051156" "glucose 6-phosphate metabolic process" 1
0 0.0621614712223086 3 14 "GO:0006099" "tricarboxylic acid cycle" 0.841237113402062
0 0.187519340565281 3 5 "GO:0006103" "2-oxoglutarate metabolic process" 1
0 0.710387000968945 3 7 "GO:0006106" "fumarate metabolic process" 1
0 0.654259935255464 4 6 "GO:0006110;GO:0043470;GO:1903672;GO:1903670;GO:1903302" "regulation of glycolytic process" 1
0 1 5 5 "GO:0006144" "purine nucleobase metabolic process" 1
0 1 3 5 "GO:0006152;GO:0009164" "nucleoside catabolic process" 1
0 0.0625368938011744 4 32 "GO:0006165;GO:0009132;GO:0046939;GO:0006096;GO:0006090;GO:0006757;GO:0046031;GO:0009179;GO:0009135;GO:0009185" "nucleotide phosphorylation" 0.833673469387755
0 0.587270813436275 3 5 "GO:0006166;GO:0043174" "purine ribonucleoside salvage" 1
0 0.103076938276355 2 16 "GO:0006171;GO:0046058" "cAMP metabolic process" 0.870860927152318
0 0.60268400098671 2 12 "GO:0006206" "pyrimidine nucleobase metabolic process" 1
0 0.0912331836389802 5 20 "GO:0006220" "pyrimidine nucleotide metabolic process" 0.85177304964539
0 0.997632371570574 2 267 "GO:0006259" "DNA metabolic process" 1
0 0.403929803573228 4 91 "GO:0006260" "DNA replication" 1
0 0.553321051165386 2 11 "GO:0006261" "DNA-dependent DNA replication" 1
0 0.499763405491098 5 10 "GO:0006265" "DNA topological change" 1
0 0.587270813436275 2 5 "GO:0006268" "DNA unwinding involved in DNA replication" 1
0 0.169436369161408 4 39 "GO:0006275" "regulation of DNA replication" 1
0 0.988063490367462 2 238 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 1
0 0.838279069741209 2 19 "GO:0006282" "regulation of DNA repair" 1
0 0.0437568663598219 2 9 "GO:0006283" "transcription-coupled nucleotide-excision repair" 0.687179487179487
0 0.814883368261118 6 18 "GO:0006284" "base-excision repair" 1
0 0.580677809071736 6 31 "GO:0006289" "nucleotide-excision repair" 1
0 1 6 5 "GO:0006290" "pyrimidine dimer repair" 1
0 1 2 6 "GO:0006296" "nucleotide-excision repair, DNA incision, 5'-to lesion" 1
0 0.60268400098671 4 12 "GO:0006298" "mismatch repair" 1
0 0.442237843269609 6 9 "GO:0006301" "postreplication repair" 1
0 0.680977757475925 3 48 "GO:0006302" "double-strand break repair" 1
0 0.880624078207776 7 12 "GO:0006303;GO:0000726" "double-strand break repair via nonhomologous end joining" 1
0 0.981645779709649 3 44 "GO:0006304;GO:0044728" "DNA modification" 1
0 0.758869498866946 7 16 "GO:0006306;GO:0006305" "DNA methylation" 1
0 0.979774640056411 7 22 "GO:0006307;GO:0035510;GO:0035511;GO:0070989;GO:0080111" "DNA dealkylation" 1
0 0.829813191111418 2 10 "GO:0006308" "DNA catabolic process" 1
0 0.731556038601429 5 64 "GO:0006310" "DNA recombination" 1
0 1 7 8 "GO:0006323;GO:0007076;GO:0030261" "DNA packaging" 1
0 0.969030890070264 2 144 "GO:0006325" "chromatin organization" 1
0 0.941291139612087 4 16 "GO:0006334" "nucleosome assembly" 1
0 0.965535404086858 3 19 "GO:0006338" "chromatin remodeling" 1
0 0.447203506605564 5 57 "GO:0006351;GO:0097659" "nucleic acid-templated transcription" 1
0 1 3 9 "GO:0006352" "DNA-templated transcription, initiation" 1
0 0.857462405106021 3 11 "GO:0006353" "DNA-templated transcription, termination" 1
0 1 3 7 "GO:0006354" "DNA-templated transcription, elongation" 1
0 0.952416843687476 6 341 "GO:0006355;GO:1903506;GO:2001141" "regulation of RNA biosynthetic process" 1
0 0.979913401521321 2 157 "GO:0006357" "regulation of transcription by RNA polymerase II" 1
0 1 3 8 "GO:0006360" "transcription by RNA polymerase I" 1
0 0.041237139245416 7 200 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.693055555555556
0 0.971144374189189 2 20 "GO:0006366" "transcription by RNA polymerase II" 1
0 1 2 5 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 1 4 5 "GO:0006368" "transcription elongation from RNA polymerase II promoter" 1
0 1 6 11 "GO:0006370;GO:0009452;GO:0036260" "RNA capping" 1
0 0.929889787065515 7 15 "GO:0006376" "mRNA splice site selection" 1
0 0.758869498866946 3 16 "GO:0006378;GO:0031124;GO:0043631" "RNA polyadenylation" 1
0 1 3 5 "GO:0006379" "mRNA cleavage" 1
0 0.499763405491098 3 10 "GO:0006383" "transcription by RNA polymerase III" 1
0 0.757411504851633 3 8 "GO:0006388;GO:0000394" "RNA splicing, via endonucleolytic cleavage and ligation" 1
0 0.994867414288851 2 227 "GO:0006397" "mRNA processing" 1
0 0.798194678049723 2 82 "GO:0006400" "tRNA modification" 1
0 0.983068138762255 2 23 "GO:0006403" "RNA localization" 1
0 0.953015239596934 7 37 "GO:0006406;GO:0006405;GO:0051168" "nuclear export" 1
0 0.875143614142208 3 138 "GO:0006412;GO:0043043" "peptide biosynthetic process" 1
0 0.916277406178305 3 14 "GO:0006413" "translational initiation" 1
0 0.929889787065515 4 15 "GO:0006414" "translational elongation" 1
0 0.988635647969529 3 125 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 1
0 0.979774640056411 6 22 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 1
0 1 2 8 "GO:0006446" "regulation of translational initiation" 1
0 0.587270813436275 2 5 "GO:0006448" "regulation of translational elongation" 1
0 0.829813191111418 2 10 "GO:0006449" "regulation of translational termination" 1
0 0.997758740526009 2 158 "GO:0006457" "protein folding" 1
0 0.757411504851633 3 8 "GO:0006465" "signal peptide processing" 1
0 0.0682105086950983 5 213 "GO:0006468;GO:0016310" "phosphorylation" 0.800917431192661
0 0.623471580498442 2 39 "GO:0006469;GO:0033673;GO:0051348" "negative regulation of transferase activity" 1
0 0.990068103541913 5 26 "GO:0006470" "protein dephosphorylation" 1
0 0.0150382761366484 2 34 "GO:0006471" "protein ADP-ribosylation" 0.436111111111111
0 0.900025826328831 2 13 "GO:0006473;GO:0006474" "protein acetylation" 1
0 0.967119706869177 2 82 "GO:0006479;GO:0008213" "protein methylation" 1
0 0.70155007329355 2 128 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 1
0 0.666207956385359 2 34 "GO:0006487" "protein N-linked glycosylation" 1
0 0.381215473790132 4 8 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 1
0 0.900025826328831 4 13 "GO:0006491" "N-glycan processing" 1
0 0.569138588383742 2 37 "GO:0006493" "protein O-linked glycosylation" 1
0 0.926939837831164 2 42 "GO:0006497" "protein lipidation" 1
0 1 3 8 "GO:0006505;GO:0006506" "GPI anchor metabolic process" 1
0 0.365996122907547 2 311 "GO:0006508" "proteolysis" 1
0 0.317497540974578 3 7 "GO:0006513" "protein monoubiquitination" 1
0 0.371952573546286 2 19 "GO:0006515" "protein quality control for misfolded or incompletely synthesized proteins" 1
0 0.654259935255464 4 6 "GO:0006516" "glycoprotein catabolic process" 1
0 0.587270813436275 2 5 "GO:0006517" "protein deglycosylation" 1
0 0.722530032403995 2 201 "GO:0006518;GO:0043604" "peptide metabolic process" 1
0 0.908347260822428 2 136 "GO:0006520" "cellular amino acid metabolic process" 1
0 0.654259935255464 4 6 "GO:0006525" "arginine metabolic process" 1
0 1 2 5 "GO:0006528" "asparagine metabolic process" 1
0 0.499763405491098 4 10 "GO:0006536" "glutamate metabolic process" 1
0 0.829813191111418 2 10 "GO:0006541" "glutamine metabolic process" 1
0 0.654259935255464 4 6 "GO:0006544" "glycine metabolic process" 1
0 0.317497540974578 4 7 "GO:0006563" "L-serine metabolic process" 1
0 0.796808212549386 2 9 "GO:0006566" "threonine metabolic process" 1
0 0.710387000968945 4 7 "GO:0006568;GO:0006586" "tryptophan metabolic process" 1
0 0.252325204340329 5 6 "GO:0006569;GO:0009074;GO:0046218;GO:0042436" "aromatic amino acid family catabolic process" 1
0 1 2 5 "GO:0006573" "valine metabolic process" 1
0 0.596792359486564 2 38 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.813420035525025 2 48 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 1
0 0.654259935255464 2 6 "GO:0006578;GO:0006577" "amino-acid betaine metabolic process" 1
0 0.900025826328831 2 13 "GO:0006595" "polyamine metabolic process" 1
0 0.822845015220731 4 77 "GO:0006605" "protein targeting" 1
0 0.771764964845157 4 24 "GO:0006606;GO:0034504;GO:0051170" "protein localization to nucleus" 1
0 1 2 7 "GO:0006607" "NLS-bearing protein import into nucleus" 1
0 0.757411504851633 4 8 "GO:0006611;GO:0000054;GO:0033750;GO:0071428;GO:0071426" "protein export from nucleus" 1
0 0.692033252531545 7 35 "GO:0006612" "protein targeting to membrane" 1
0 0.757411504851633 2 8 "GO:0006614;GO:0006613" "SRP-dependent cotranslational protein targeting to membrane" 1
0 0.710387000968945 2 7 "GO:0006620" "posttranslational protein targeting to endoplasmic reticulum membrane" 1
0 1 4 8 "GO:0006621;GO:0035437" "maintenance of protein localization in endoplasmic reticulum" 1
0 0.796808212549386 2 9 "GO:0006623" "protein targeting to vacuole" 1
0 0.725704073757354 4 15 "GO:0006625;GO:0043574;GO:0072663;GO:0072662" "peroxisomal transport" 1
0 0.403524695216051 3 115 "GO:0006631" "fatty acid metabolic process" 1
0 0.379309869288223 2 60 "GO:0006633" "fatty acid biosynthetic process" 1
0 0.549701573356035 2 30 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 1
0 0.146430801386499 6 13 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.946632124352332
0 0.930409631316508 2 25 "GO:0006639;GO:0006638" "neutral lipid metabolic process" 1
0 0.725704073757354 6 15 "GO:0006641" "triglyceride metabolic process" 1
0 0.88559100998304 3 38 "GO:0006643;GO:0046467" "membrane lipid metabolic process" 1
0 0.558245480941277 4 87 "GO:0006650;GO:0006644" "phospholipid metabolic process" 1
0 0.900025826328831 3 13 "GO:0006661" "phosphatidylinositol biosynthetic process" 1
0 0.757411504851633 3 8 "GO:0006662" "glycerol ether metabolic process" 1
0 0.795797259733997 2 25 "GO:0006664;GO:1903509" "liposaccharide metabolic process" 1
0 0.983068138762255 4 23 "GO:0006665" "sphingolipid metabolic process" 1
0 1 2 15 "GO:0006672" "ceramide metabolic process" 1
0 1 5 7 "GO:0006687" "glycosphingolipid metabolic process" 1
0 0.525712784393366 2 23 "GO:0006690;GO:0033559" "unsaturated fatty acid metabolic process" 1
0 0.536599153210528 6 17 "GO:0006693;GO:0006692;GO:0001516;GO:0046457;GO:0006636;GO:0046456" "unsaturated fatty acid biosynthetic process" 1
0 0.995125759663664 3 30 "GO:0006720;GO:0006721" "isoprenoid metabolic process" 1
0 0.796808212549386 2 9 "GO:0006730" "one-carbon metabolic process" 1
0 0.757411504851633 2 8 "GO:0006734" "NADH metabolic process" 1
0 0.965535404086858 2 19 "GO:0006739" "NADP metabolic process" 1
0 0.829813191111418 3 10 "GO:0006740" "NADPH regeneration" 1
0 0.710387000968945 3 7 "GO:0006744;GO:0006743" "ubiquinone metabolic process" 1
0 0.212135594383658 3 10 "GO:0006749" "glutathione metabolic process" 1
0 0.908552923330674 3 48 "GO:0006767;GO:0006766" "vitamin metabolic process" 1
0 0.587270813436275 3 5 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor biosynthetic process" 1
0 0.253673570627748 5 32 "GO:0006778;GO:0033013" "tetrapyrrole metabolic process" 1
0 0.382084625659701 2 25 "GO:0006779;GO:0033014" "tetrapyrrole biosynthetic process" 1
0 0.187519340565281 3 5 "GO:0006782;GO:0046501" "protoporphyrinogen IX biosynthetic process" 1
0 0.587270813436275 3 5 "GO:0006787;GO:0046149;GO:0033015" "pigment catabolic process" 1
0 0.0189921723643225 2 87 "GO:0006790" "sulfur compound metabolic process" 0.395833333333333
0 0.018674928282369 2 516 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.4
0 1 4 6 "GO:0006797" "polyphosphate metabolic process" 1
0 1 2 6 "GO:0006805" "xenobiotic metabolic process" 1
0 0.0138666480589493 2 213 "GO:0006812" "cation transport" 0.417142857142857
0 0.0410346622406411 2 39 "GO:0006814" "sodium ion transport" 0.702816901408451
0 0.251788593838298 4 88 "GO:0006816;GO:0030001" "metal ion transport" 1
0 0.647803100755121 4 13 "GO:0006817" "phosphate ion transport" 1
0 0.829813191111418 2 10 "GO:0006821" "chloride transport" 1
0 0.317497540974578 3 7 "GO:0006835" "dicarboxylic acid transport" 1
0 0.796808212549386 4 9 "GO:0006836" "neurotransmitter transport" 1
0 0.450975993764008 4 27 "GO:0006839" "mitochondrial transport" 1
0 0.553321051165386 4 11 "GO:0006855;GO:0015893" "drug transport" 1
0 0.0893943627547067 2 7 "GO:0006857" "oligopeptide transport" 0.86058394160584
0 0.842368410608335 5 35 "GO:0006865" "amino acid transport" 1
0 0.00448595013867279 2 46 "GO:0006869" "lipid transport" 0.264705882352941
0 0.596226981933748 2 70 "GO:0006874;GO:0055074;GO:0072503" "cellular divalent inorganic cation homeostasis" 1
0 0.91908211481149 3 102 "GO:0006875;GO:0030003;GO:0006873;GO:0055082" "cellular chemical homeostasis" 1
0 0.654259935255464 2 6 "GO:0006879" "cellular iron ion homeostasis" 1
0 0.900025826328831 3 13 "GO:0006885" "regulation of pH" 1
0 0.907315801016905 2 212 "GO:0006886" "intracellular protein transport" 1
0 0.917604693421301 4 49 "GO:0006887" "exocytosis" 1
0 0.999514985997157 2 80 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 1
0 1 5 15 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 1
0 1 2 12 "GO:0006891" "intra-Golgi vesicle-mediated transport" 1
0 0.658497826832521 5 47 "GO:0006892" "post-Golgi vesicle-mediated transport" 1
0 0.639007653637289 2 33 "GO:0006893" "Golgi to plasma membrane transport" 1
