"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.679235749492906 3 5 "GO:0003913" "DNA photolyase activity" 1
0 0.50653340013116 4 8 "GO:0003917;GO:0003916" "DNA topoisomerase activity" 1
0 0.602421937675252 7 61 "GO:0003924" "GTPase activity" 1
0 0.867731726446544 5 35 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 1
0 1 2 5 "GO:0003954" "NADH dehydrogenase activity" 1
0 0.603305606146427 6 20 "GO:0003993" "acid phosphatase activity" 1
0 1 4 5 "GO:0003995" "acyl-CoA dehydrogenase activity" 1
0 1 4 5 "GO:0004000" "adenosine deaminase activity" 1
0 0.262799803180818 3 13 "GO:0004016" "adenylate cyclase activity" 1
0 0.269516900725324 2 5 "GO:0004017" "adenylate kinase activity" 1
0 0.679235749492906 6 5 "GO:0004022;GO:0018455" "alcohol dehydrogenase (NAD+) activity" 1
0 0.50653340013116 7 8 "GO:0004032" "alditol:NADP+ 1-oxidoreductase activity" 1
0 0.206466660345381 3 20 "GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 0.102898413639912 3 6 "GO:0004045" "aminoacyl-tRNA hydrolase activity" 0.980851063829787
0 1 2 5 "GO:0004069" "L-aspartate:2-oxoglutarate aminotransferase activity" 1
0 0.573959161480893 5 9 "GO:0004089" "carbonate dehydratase activity" 1
0 1 2 5 "GO:0004104" "cholinesterase activity" 1
0 0.918167936806142 2 11 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 1
0 0.269516900725324 2 5 "GO:0004127" "cytidylate kinase activity" 1
0 1 2 8 "GO:0004128;GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 1
0 0.74451767053788 3 6 "GO:0004144" "diacylglycerol O-acyltransferase activity" 1
0 0.0328817562758975 4 171 "GO:0004175" "endopeptidase activity" 0.527272727272727
0 0.679235749492906 2 5 "GO:0004176" "ATP-dependent peptidase activity" 1
0 0.513434219191915 2 18 "GO:0004177" "aminopeptidase activity" 1
0 0.92248839613961 2 19 "GO:0004180" "carboxypeptidase activity" 1
0 0.9348411238149 2 12 "GO:0004181" "metallocarboxypeptidase activity" 1
0 0.74451767053788 3 6 "GO:0004185" "serine-type carboxypeptidase activity" 1
0 0.00683703659672711 2 32 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 0.255555555555556
0 0.0207225608214358 5 55 "GO:0004197" "cysteine-type endopeptidase activity" 0.441176470588235
0 0.517402082433286 2 28 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 1
0 0.5527144198147 2 39 "GO:0004222" "metalloendopeptidase activity" 1
0 0.678787483016744 2 38 "GO:0004252" "serine-type endopeptidase activity" 1
0 0.687886463610341 2 11 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 1
0 1 5 6 "GO:0004300" "enoyl-CoA hydratase activity" 1
0 0.0109979868321536 5 20 "GO:0004312" "fatty acid synthase activity" 0.242857142857143
0 0.00264234032650503 2 14 "GO:0004315" "3-oxoacyl-[acyl-carrier-protein] synthase activity" 0.1
0 1 7 5 "GO:0004338" "glucan exo-1,3-beta-glucosidase activity" 1
0 0.573959161480893 3 9 "GO:0004356;GO:0016211;GO:0016880" "acid-ammonia (or amide) ligase activity" 1
0 1 3 12 "GO:0004364" "glutathione transferase activity" 1
0 0.00712865320968516 2 5 "GO:0004376" "glycolipid mannosyltransferase activity" 0.208333333333333
0 0.485911742070714 2 81 "GO:0004386" "helicase activity" 1
0 0.74451767053788 4 6 "GO:0004402;GO:0061733" "histone acetyltransferase activity" 1
0 0.510715757092681 2 13 "GO:0004407;GO:0017136" "histone deacetylase activity" 1
0 0.679235749492906 4 5 "GO:0004427" "inorganic diphosphatase activity" 1
0 0.749789296213357 3 57 "GO:0004497" "monooxygenase activity" 1
0 1 2 12 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 1
0 0.92198890597692 2 121 "GO:0004518" "nuclease activity" 1
0 0.576479250268387 2 65 "GO:0004519" "endonuclease activity" 1
0 0.688543333795693 4 33 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 1
0 0.633134529537767 2 26 "GO:0004521" "endoribonuclease activity" 1
0 0.88944951500416 5 66 "GO:0004527;GO:0008408" "exonuclease activity" 1
0 0.269516900725324 2 5 "GO:0004528" "phosphodiesterase I activity" 1
0 0.810650855544696 2 14 "GO:0004535" "poly(A)-specific ribonuclease activity" 1
0 0.861673353581782 3 58 "GO:0004540" "ribonuclease activity" 1
0 0.679235749492906 2 5 "GO:0004549" "tRNA-specific ribonuclease activity" 1
0 0.0604216611757032 3 5 "GO:0004550" "nucleoside diphosphate kinase activity" 0.672972972972973
0 1 4 10 "GO:0004551" "nucleotide diphosphatase activity" 1
0 0.235177045666602 2 120 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 1
0 1 6 5 "GO:0004556;GO:0016160;GO:0103025" "alpha-amylase activity" 1
0 0.35282614426803 6 6 "GO:0004563;GO:0015929;GO:0102148" "hexosaminidase activity" 1
0 0.679235749492906 2 5 "GO:0004565" "beta-galactosidase activity" 1
0 0.679235749492906 2 5 "GO:0004576" "oligosaccharyl transferase activity" 1
0 0.415207772701965 3 16 "GO:0004597" "peptide-aspartate beta-dioxygenase activity" 1
0 0.90689167711488 3 18 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 1
0 1 2 5 "GO:0004618" "phosphoglycerate kinase activity" 1
0 0.908878455528198 3 25 "GO:0004620" "phospholipase activity" 1
0 0.74451767053788 2 6 "GO:0004622" "lysophospholipase activity" 1
0 0.74451767053788 5 6 "GO:0004623" "phospholipase A2 activity" 1
0 1 5 6 "GO:0004647;GO:0033613" "activating transcription factor binding" 1
0 0.837950263929386 5 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 1
0 1 3 6 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 1
0 0.644254366243606 4 21 "GO:0004656;GO:0019798" "procollagen-proline dioxygenase activity" 1
0 1 3 8 "GO:0004659" "prenyltransferase activity" 1
0 0.874207308897393 2 296 "GO:0004674;GO:0004672" "protein kinase activity" 1
0 0.797589840831918 3 54 "GO:0004683" "calmodulin-dependent protein kinase activity" 1
0 0.340256193904331 5 19 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 1
0 0.74451767053788 2 6 "GO:0004691" "cAMP-dependent protein kinase activity" 1
0 0.634392200532129 3 10 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 1
0 0.0899300244555712 3 9 "GO:0004707" "MAP kinase activity" 0.883333333333333
0 1 5 5 "GO:0004709" "MAP kinase kinase kinase activity" 1
0 0.804498499391419 2 20 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.840803715839266 2 15 "GO:0004713" "protein tyrosine kinase activity" 1
0 0.911874724967723 2 97 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.63355522194681 3 52 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 0.749568959003182 6 24 "GO:0004724" "magnesium-dependent protein serine/threonine phosphatase activity" 1
0 0.936477420327107 3 34 "GO:0004725;GO:0008138" "protein tyrosine phosphatase activity" 1
0 0.897233257424706 4 10 "GO:0004740" "pyruvate dehydrogenase (acetyl-transferring) kinase activity" 1
0 1 3 8 "GO:0004766" "spermidine synthase activity" 1
0 1 5 10 "GO:0004806" "triglyceride lipase activity" 1
0 0.644254366243606 3 21 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 1
0 0.413985518847335 3 155 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 1
0 0.453979190376897 2 36 "GO:0004857" "enzyme inhibitor activity" 1
0 0.796523155954608 2 7 "GO:0004860;GO:0019210" "protein kinase inhibitor activity" 1
0 0.262799803180818 3 13 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 1
0 0.153679609844314 2 7 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 1
0 0.559615025935271 2 19 "GO:0004888" "transmembrane signaling receptor activity" 1
0 0.893273739439975 2 24 "GO:0005048" "signal sequence binding" 1
0 0.9348411238149 2 12 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 0.688543333795693 2 33 "GO:0005096" "GTPase activator activity" 1
0 0.821743176614956 3 72 "GO:0005102" "signaling receptor binding" 1
0 1 2 5 "GO:0005112" "Notch binding" 1
0 0.796523155954608 2 7 "GO:0005126" "cytokine receptor binding" 1
0 1.4725821295531e-16 1 218 "GO:0005198" "structural molecule activity" 0
0 0.00466203237292639 2 15 "GO:0005201" "extracellular matrix structural constituent" 0.15
0 0.172643178189945 3 15 "GO:0005217" "intracellular ligand-gated ion channel activity" 1
0 0.16838430819801 5 11 "GO:0005222;GO:0005221;GO:0043855" "intracellular cAMP-activated cation channel activity" 1
0 0.740418848646344 2 18 "GO:0005227;GO:0022839" "ion gated channel activity" 1
0 0.432484758037517 3 7 "GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 0.854465793695221 4 46 "GO:0005245" "voltage-gated calcium channel activity" 1
0 0.573959161480893 4 9 "GO:0005246" "calcium channel regulator activity" 1
0 1 5 6 "GO:0005247;GO:0008308" "voltage-gated chloride channel activity" 1
0 0.352052359702163 2 33 "GO:0005248;GO:0005272" "sodium channel activity" 1
0 0.840803715839266 2 15 "GO:0005251" "delayed rectifier potassium channel activity" 1
0 0.614657263629988 4 15 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 1
0 0.753047149914107 3 183 "GO:0005261;GO:0005216;GO:0015267;GO:0022803;GO:0022836" "passive transmembrane transporter activity" 1
0 0.88944951500416 2 66 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 1
0 0.496507830180685 2 52 "GO:0005267;GO:0005249" "potassium channel activity" 1
0 0.679235749492906 2 5 "GO:0005302" "L-tyrosine transmembrane transporter activity" 1
0 0.897233257424706 2 10 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 1
0 1 2 28 "GO:0005319" "lipid transporter activity" 1
0 1 2 5 "GO:0005324" "long-chain fatty acid transporter activity" 1
0 0.74451767053788 2 6 "GO:0005344" "oxygen carrier activity" 1
0 0.74451767053788 2 6 "GO:0005351;GO:0005402" "carbohydrate:cation symporter activity" 1
0 0.796523155954608 3 7 "GO:0005432;GO:0015368" "calcium:cation antiporter activity" 1
0 0.0604216611757032 3 5 "GO:0005451;GO:0015299;GO:0051139" "solute:proton antiporter activity" 0.672972972972973
0 0.679235749492906 3 5 "GO:0005459" "UDP-galactose transmembrane transporter activity" 1
0 1 2 10 "GO:0005484" "SNAP receptor activity" 1
0 0.679235749492906 2 5 "GO:0005496" "steroid binding" 1
0 0.684922768698395 2 147 "GO:0005506" "iron ion binding" 1
0 1 4 9 "GO:0005507" "copper ion binding" 1
0 0.824207551601738 3 268 "GO:0005509" "calcium ion binding" 1
0 0.426100318972461 3 117 "GO:0005516" "calmodulin binding" 1
0 1 3 5 "GO:0005518" "collagen binding" 1
0 0.796523155954608 3 7 "GO:0005522" "profilin binding" 1
0 0.965073621080965 5 159 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl ribonucleotide binding" 1
0 0.870949151735448 2 9 "GO:0005528;GO:0005527" "macrolide binding" 1
0 0.778541695401495 2 53 "GO:0005543" "phospholipid binding" 1
0 0.796523155954608 2 7 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 0.897233257424706 3 10 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 1
0 0.210338831756587 4 8 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 1
0 1 2 9 "GO:0005548" "phospholipid transporter activity" 1
0 0.513434219191915 3 18 "GO:0008022" "protein C-terminus binding" 1
0 0.870949151735448 3 9 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 1
0 0.25751950163642 3 57 "GO:0008047" "enzyme activator activity" 1
0 0.785441138684193 2 31 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.791634427421908 3 228 "GO:0008092" "cytoskeletal protein binding" 1
0 0.831205854916054 3 21 "GO:0008093" "cytoskeletal anchor activity" 1
0 0.193651090793517 8 28 "GO:0008094" "DNA-dependent ATPase activity" 1
0 0.679235749492906 2 5 "GO:0008097" "5S rRNA binding" 1
0 0.453504383113021 2 12 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 1
0 0.269516900725324 3 5 "GO:0008113" "peptide-methionine (S)-S-oxide reductase activity" 1
0 0.946978868661695 3 73 "GO:0008134" "transcription factor binding" 1
0 0.244124390567399 2 70 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity" 1
0 1 2 11 "GO:0008139" "nuclear localization sequence binding" 1
0 0.280615534746264 6 22 "GO:0008143;GO:0070717" "poly-purine tract binding" 1
0 0.717477337784021 2 34 "GO:0008144" "drug binding" 1
0 0.452216364952034 2 338 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 0.453504383113021 2 12 "GO:0008169" "C-methyltransferase activity" 1
0 0.579953754669089 2 50 "GO:0008171" "O-methyltransferase activity" 1
0 0.737986283609571 2 104 "GO:0008173" "RNA methyltransferase activity" 1
0 0.74451767053788 2 6 "GO:0008174" "mRNA methyltransferase activity" 1
0 0.464126843718631 4 46 "GO:0008175" "tRNA methyltransferase activity" 1
0 0.0927954586879138 5 20 "GO:0008187" "poly-pyrimidine tract binding" 0.918604651162791
0 0.672680343885132 2 95 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 0.688543333795693 2 33 "GO:0008198" "ferrous iron binding" 1
0 0.510715757092681 5 13 "GO:0008199" "ferric iron binding" 1
0 0.50653340013116 2 8 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 1
0 0.203991099127721 2 262 "GO:0008233" "peptidase activity" 1
0 0.0216952925160182 3 75 "GO:0008234" "cysteine-type peptidase activity" 0.427777777777778
0 0.875310641885376 2 23 "GO:0008235" "metalloexopeptidase activity" 1
0 0.797589840831918 2 54 "GO:0008236;GO:0017171" "serine hydrolase activity" 1
0 0.881387783262466 3 71 "GO:0008237" "metallopeptidase activity" 1
0 0.837935100615548 4 45 "GO:0008238" "exopeptidase activity" 1
0 1 2 6 "GO:0008239" "dipeptidyl-peptidase activity" 1
0 1 3 5 "GO:0008252" "nucleotidase activity" 1
0 0.0469320445238162 6 14 "GO:0008266" "poly(U) RNA binding" 0.585185185185185
0 0.521746908411336 4 285 "GO:0008270" "zinc ion binding" 1
0 1 2 6 "GO:0008271" "secondary active sulfate transmembrane transporter activity" 1
0 0.679235749492906 2 5 "GO:0008273" "calcium, potassium:sodium antiporter activity" 1
0 0.413938296909419 2 126 "GO:0008276;GO:0008170" "N-methyltransferase activity" 1
0 0.672680343885132 2 95 "GO:0008289" "lipid binding" 1
0 0.35282614426803 2 6 "GO:0008296" "3'-5'-exodeoxyribonuclease activity" 1
0 0.126614439046437 2 10 "GO:0008307" "structural constituent of muscle" 1
0 0.35282614426803 4 6 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 1
0 0.810650855544696 5 14 "GO:0008331" "high voltage-gated calcium channel activity" 1
0 0.634392200532129 2 10 "GO:0008332" "low voltage-gated calcium channel activity" 1
0 1 3 5 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 1
0 0.92248839613961 5 19 "GO:0008374" "O-acyltransferase activity" 1
0 0.644254366243606 5 21 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 0.573959161480893 2 9 "GO:0008376" "acetylgalactosaminyltransferase activity" 1
0 0.42927337573342 2 21 "GO:0008378" "galactosyltransferase activity" 1
0 0.734762879709804 2 12 "GO:0008409" "5'-3' exonuclease activity" 1
0 0.796523155954608 5 7 "GO:0008417" "fucosyltransferase activity" 1
0 0.935598384667187 4 20 "GO:0008422" "beta-glucosidase activity" 1
0 0.74451767053788 5 6 "GO:0008443" "phosphofructokinase activity" 1
0 0.262799803180818 2 13 "GO:0008469;GO:0016274;GO:0016273;GO:0035242" "histone-arginine N-methyltransferase activity" 1
0 0.888394696173932 3 17 "GO:0008474;GO:0098599" "palmitoyl-(protein) hydrolase activity" 1
0 0.922384657791951 2 26 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 1
0 0.35282614426803 2 6 "GO:0008484" "sulfuric ester hydrolase activity" 1
0 0.66507353033638 2 166 "GO:0008509" "anion transmembrane transporter activity" 1
0 0.769684063864051 2 58 "GO:0008514" "organic anion transmembrane transporter activity" 1
0 0.50653340013116 2 8 "GO:0008519" "ammonium transmembrane transporter activity" 1
0 0.0604216611757032 5 5 "GO:0008534" "oxidized purine nucleobase lesion DNA N-glycosylase activity" 0.672972972972973
0 0.840803715839266 -1 15 "GO:0008565" "obsolete protein transporter activity" 1
0 0.0139651556478031 3 24 "GO:0008569;GO:0045505;GO:0045503;GO:0051959" "ATP-dependent microtubule motor activity, minus-end-directed" 0.28
0 0.775498720185645 3 13 "GO:0008574" "ATP-dependent microtubule motor activity, plus-end-directed" 1
0 0.810650855544696 4 14 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 1
0 1 3 6 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 1
0 0.670907601794546 3 43 "GO:0008649;GO:0140102" "catalytic activity, acting on a rRNA" 1
0 0.225617475292323 5 236 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 1
0 0.270543235407095 3 9 "GO:0008810" "cellulase activity" 1
0 1 2 5 "GO:0008967" "phosphoglycolate phosphatase activity" 1
0 0.00712865320968516 6 5 "GO:0008988" "rRNA (adenine-N6-)-methyltransferase activity" 0.208333333333333
0 0.50653340013116 2 8 "GO:0009008" "DNA-methyltransferase activity" 1
0 0.679235749492906 3 5 "GO:0009019" "tRNA (guanine-N1-)-methyltransferase activity" 1
0 0.984604774183387 2 43 "GO:0009055" "electron transfer activity" 1
0 0.837950263929386 4 8 "GO:0009378" "four-way junction helicase activity" 1
0 0.0535171680311855 3 11 "GO:0009881" "photoreceptor activity" 0.664285714285714
0 1 2 6 "GO:0009927" "histidine phosphotransfer kinase activity" 1
0 0.85172174081303 2 40 "GO:0009931;GO:0010857" "calcium-dependent protein serine/threonine kinase activity" 1
0 0.280615534746264 2 22 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 1
0 0.595522120889874 2 86 "GO:0009982;GO:0016866" "intramolecular transferase activity" 1
0 0.9348411238149 2 12 "GO:0010181" "FMN binding" 1
0 1 4 6 "GO:0010340" "carboxyl-O-methyltransferase activity" 1
0 0.573959161480893 2 9 "GO:0015020" "glucuronosyltransferase activity" 1
0 0.979159347586744 5 17 "GO:0015035" "protein disulfide oxidoreductase activity" 1
0 0.867731726446544 2 35 "GO:0015036" "disulfide oxidoreductase activity" 1
0 0.9348411238149 2 12 "GO:0015038;GO:0015037" "peptide disulfide oxidoreductase activity" 1
0 0.234192943092561 2 47 "GO:0015078" "proton transmembrane transporter activity" 1
0 0.312821444023853 2 64 "GO:0015079" "potassium ion transmembrane transporter activity" 1
0 0.193290087943667 2 54 "GO:0015081" "sodium ion transmembrane transporter activity" 1
0 0.679235749492906 2 5 "GO:0015083" "aluminum ion transmembrane transporter activity" 1
0 0.573959161480893 2 9 "GO:0015095" "magnesium ion transmembrane transporter activity" 1
0 0.897233257424706 2 10 "GO:0015101" "organic cation transmembrane transporter activity" 1
0 0.420054078413025 2 35 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 1 2 9 "GO:0015116" "sulfate transmembrane transporter activity" 1
0 0.269516900725324 2 5 "GO:0015136" "sialic acid transmembrane transporter activity" 1
0 0.810650855544696 3 14 "GO:0015144" "carbohydrate transmembrane transporter activity" 1
0 0.644254366243606 2 21 "GO:0015165;GO:0005338" "nucleotide-sugar transmembrane transporter activity" 1
0 0.573959161480893 5 9 "GO:0015173" "aromatic amino acid transmembrane transporter activity" 1
0 0.210338831756587 6 8 "GO:0015175" "neutral amino acid transmembrane transporter activity" 1
0 0.415207772701965 5 16 "GO:0015179" "L-amino acid transmembrane transporter activity" 1
0 0.837950263929386 3 8 "GO:0015181;GO:0015174;GO:0015189" "basic amino acid transmembrane transporter activity" 1
0 1 2 7 "GO:0015217;GO:0005347" "ATP transmembrane transporter activity" 1
0 1 2 6 "GO:0015245;GO:0005313;GO:0015172" "fatty acid transmembrane transporter activity" 1
0 0.56458590803134 5 14 "GO:0015271" "outward rectifier potassium channel activity" 1
0 0.682808478762729 2 111 "GO:0015291" "secondary active transmembrane transporter activity" 1
0 0.552205913952093 3 44 "GO:0015293" "symporter activity" 1
0 0.140840753362741 2 18 "GO:0015294" "solute:cation symporter activity" 1
0 0.0322241546263648 2 13 "GO:0015295" "solute:proton symporter activity" 0.542857142857143
0 0.65029249854726 5 63 "GO:0015297" "antiporter activity" 1
0 1 3 7 "GO:0015301;GO:0140323" "anion:anion antiporter activity" 1
0 0.820903518594498 3 381 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 1
0 1 2 5 "GO:0015370" "solute:sodium symporter activity" 1
0 0.837950263929386 2 8 "GO:0015459" "potassium channel regulator activity" 1
0 1 3 6 "GO:0015562;GO:0008559;GO:0042910" "efflux transmembrane transporter activity" 1
0 0.854715455018645 2 22 "GO:0015605" "organophosphate ester transmembrane transporter activity" 1
0 0.212728717540781 4 91 "GO:0015631;GO:0008017" "tubulin binding" 1
0 0.679235749492906 3 5 "GO:0015662" "ion transmembrane transporter activity, phosphorylative mechanism" 1
0 0.50653340013116 3 8 "GO:0015925" "galactosidase activity" 1
0 0.700968511048282 3 28 "GO:0015926" "glucosidase activity" 1
0 0.52317169053605 2 48 "GO:0015932;GO:1901505" "carbohydrate derivative transmembrane transporter activity" 1
0 0.384852705090648 2 20 "GO:0016018" "cyclosporin A binding" 1
0 0.00712865320968516 7 5 "GO:0016149" "translation release factor activity, codon specific" 0.208333333333333
0 0.796523155954608 2 7 "GO:0016156;GO:0000104" "succinate dehydrogenase activity" 1
0 0.102898413639912 3 6 "GO:0016162" "cellulose 1,4-beta-cellobiosidase activity" 0.980851063829787
0 0.999571660023713 3 34 "GO:0016168" "chlorophyll binding" 1
0 0.296074379679018 5 18 "GO:0016206;GO:0102084;GO:0102938" "L-dopa O-methyltransferase activity" 1
0 0.869609769325471 1 29 "GO:0016209" "antioxidant activity" 1
0 0.559615025935271 2 19 "GO:0016247;GO:0099106" "channel regulator activity" 1
0 0.269516900725324 2 5 "GO:0016277" "[myelin basic protein]-arginine N-methyltransferase activity" 1
0 0.328006708323217 2 74 "GO:0016279;GO:0016278" "protein-lysine N-methyltransferase activity" 1
0 0.74451767053788 5 6 "GO:0016289" "CoA hydrolase activity" 1
0 0.945347832440728 2 35 "GO:0016298" "lipase activity" 1
0 0.866522495995398 4 409 "GO:0016301;GO:0016773" "kinase activity" 1
