"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 6 10 "GO:0003747;GO:0008079" "translation release factor activity" 1
0 0.899953787008238 2 81 "GO:0003755;GO:0016859" "cis-trans isomerase activity" 1
0 0.598244287291483 4 24 "GO:0003756;GO:0016864" "intramolecular oxidoreductase activity, transposing S-S bonds" 1
0 0.311008769121318 2 99 "GO:0003777;GO:0003774" "motor activity" 1
0 0.948420563186784 4 51 "GO:0003779" "actin binding" 1
0 1 2 5 "GO:0003886" "DNA (cytosine-5-)-methyltransferase activity" 1
0 1 4 10 "GO:0003887;GO:0034061" "DNA polymerase activity" 1
0 0.604548302947044 2 5 "GO:0003896" "DNA primase activity" 1
0 0.745751914049258 3 22 "GO:0003899;GO:0034062;GO:0097747" "5'-3' RNA polymerase activity" 1
0 0.0993615448095644 3 7 "GO:0003909;GO:0016886" "ligase activity, forming phosphoric ester bonds" 0.643636363636364
0 1 3 5 "GO:0003913" "DNA photolyase activity" 1
0 0.773457056948261 4 8 "GO:0003917;GO:0003916" "DNA topoisomerase activity" 1
0 0.833938550088816 7 61 "GO:0003924" "GTPase activity" 1
0 0.0595491071370643 5 35 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.531578947368421
0 0.201253525132163 2 5 "GO:0003954" "NADH dehydrogenase activity" 0.827272727272727
0 0.446239147922075 6 20 "GO:0003993" "acid phosphatase activity" 1
0 0.0369549766217295 4 5 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.469230769230769
0 0.604548302947044 4 5 "GO:0004000" "adenosine deaminase activity" 1
0 0.164623126600397 3 13 "GO:0004016" "adenylate cyclase activity" 0.793243243243243
0 1 2 5 "GO:0004017" "adenylate kinase activity" 1
0 1 6 5 "GO:0004022;GO:0018455" "alcohol dehydrogenase (NAD+) activity" 1
0 0.773457056948261 7 8 "GO:0004032" "alditol:NADP+ 1-oxidoreductase activity" 1
0 0.975684538596805 3 20 "GO:0004033" "aldo-keto reductase (NADP) activity" 1
0 1 3 6 "GO:0004045" "aminoacyl-tRNA hydrolase activity" 1
0 0.604548302947044 2 5 "GO:0004069" "L-aspartate:2-oxoglutarate aminotransferase activity" 1
0 0.466193867046689 5 9 "GO:0004089" "carbonate dehydratase activity" 1
0 0.201253525132163 2 5 "GO:0004104" "cholinesterase activity" 0.827272727272727
0 0.281532190344214 2 11 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.966153846153846
0 0.604548302947044 2 5 "GO:0004127" "cytidylate kinase activity" 1
0 0.773457056948261 2 8 "GO:0004128;GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" 1
0 1 3 6 "GO:0004144" "diacylglycerol O-acyltransferase activity" 1
0 0.688309944387486 4 171 "GO:0004175" "endopeptidase activity" 1
0 0.201253525132163 2 5 "GO:0004176" "ATP-dependent peptidase activity" 0.827272727272727
0 0.36367107335426 2 18 "GO:0004177" "aminopeptidase activity" 1
0 0.856832300439499 2 19 "GO:0004180" "carboxypeptidase activity" 1
0 0.892272276970701 2 12 "GO:0004181" "metallocarboxypeptidase activity" 1
0 0.671555190390018 3 6 "GO:0004185" "serine-type carboxypeptidase activity" 1
0 0.997404558059905 2 32 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 1
0 0.210000075768239 5 55 "GO:0004197" "cysteine-type endopeptidase activity" 0.832692307692308
0 0.0871892664474668 2 28 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.578846153846154
0 0.335756472622354 2 39 "GO:0004222" "metalloendopeptidase activity" 1
0 0.469257275658446 2 38 "GO:0004252" "serine-type endopeptidase activity" 1
0 0.870264694726566 2 11 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 1
0 0.269513865732173 5 6 "GO:0004300" "enoyl-CoA hydratase activity" 0.97007874015748
0 0.682908123233727 5 20 "GO:0004312" "fatty acid synthase activity" 1
0 0.925729529014641 2 14 "GO:0004315" "3-oxoacyl-[acyl-carrier-protein] synthase activity" 1
0 0.000137753904456367 7 5 "GO:0004338" "glucan exo-1,3-beta-glucosidase activity" 0
0 0.466193867046689 3 9 "GO:0004356;GO:0016211;GO:0016880" "acid-ammonia (or amide) ligase activity" 1
0 0.00849498485331565 3 12 "GO:0004364" "glutathione transferase activity" 0.171428571428571
0 1 2 5 "GO:0004376" "glycolipid mannosyltransferase activity" 1
0 0.830830964293028 2 81 "GO:0004386" "helicase activity" 1
0 1 4 6 "GO:0004402;GO:0061733" "histone acetyltransferase activity" 1
0 0.672939117597211 2 13 "GO:0004407;GO:0017136" "histone deacetylase activity" 1
0 0.201253525132163 4 5 "GO:0004427" "inorganic diphosphatase activity" 0.827272727272727
0 0.646036707993267 3 57 "GO:0004497" "monooxygenase activity" 1
0 0.892272276970701 2 12 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 1
0 0.892077127427962 2 121 "GO:0004518" "nuclease activity" 1
0 0.420722192790771 2 65 "GO:0004519" "endonuclease activity" 1
0 0.679039510298044 4 33 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 1
0 0.456167157264809 2 26 "GO:0004521" "endoribonuclease activity" 1
0 0.991919907218374 5 66 "GO:0004527;GO:0008408" "exonuclease activity" 1
0 0.604548302947044 2 5 "GO:0004528" "phosphodiesterase I activity" 1
0 0.925729529014641 2 14 "GO:0004535" "poly(A)-specific ribonuclease activity" 1
0 0.943793613505373 3 58 "GO:0004540" "ribonuclease activity" 1
0 0.604548302947044 2 5 "GO:0004549" "tRNA-specific ribonuclease activity" 1
0 1 3 5 "GO:0004550" "nucleoside diphosphate kinase activity" 1
0 0.84376718823312 4 10 "GO:0004551" "nucleotide diphosphatase activity" 1
0 0.0675522185982731 2 120 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.49375
0 0.201253525132163 6 5 "GO:0004556;GO:0016160;GO:0103025" "alpha-amylase activity" 0.827272727272727
0 0.671555190390018 6 6 "GO:0004563;GO:0015929;GO:0102148" "hexosaminidase activity" 1
0 0.604548302947044 2 5 "GO:0004565" "beta-galactosidase activity" 1
0 1 2 5 "GO:0004576" "oligosaccharyl transferase activity" 1
0 0.119095311632951 3 16 "GO:0004597" "peptide-aspartate beta-dioxygenase activity" 0.737931034482759
0 0.00580469112456411 3 18 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.05
0 0.0369549766217295 2 5 "GO:0004618" "phosphoglycerate kinase activity" 0.469230769230769
0 0.632139212366445 3 25 "GO:0004620" "phospholipase activity" 1
0 0.269513865732173 2 6 "GO:0004622" "lysophospholipase activity" 0.97007874015748
0 1 5 6 "GO:0004623" "phospholipase A2 activity" 1
0 0.671555190390018 5 6 "GO:0004647;GO:0033613" "activating transcription factor binding" 1
0 0.773457056948261 5 8 "GO:0004652" "polynucleotide adenylyltransferase activity" 1
0 1 3 6 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 1
0 0.979816249556229 4 21 "GO:0004656;GO:0019798" "procollagen-proline dioxygenase activity" 1
0 1 3 8 "GO:0004659" "prenyltransferase activity" 1
0 0.239391159263253 2 296 "GO:0004674;GO:0004672" "protein kinase activity" 0.870796460176991
0 0.0614020610087951 3 54 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.5325
0 0.40523257088898 5 19 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 1
0 0.269513865732173 2 6 "GO:0004691" "cAMP-dependent protein kinase activity" 0.97007874015748
0 0.84376718823312 3 10 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 1
0 0.466193867046689 3 9 "GO:0004707" "MAP kinase activity" 1
0 0.604548302947044 5 5 "GO:0004709" "MAP kinase kinase kinase activity" 1
0 0.682908123233727 2 20 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 1
0 0.749246620652957 2 15 "GO:0004713" "protein tyrosine kinase activity" 1
0 0.915233120271021 2 97 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.954073539366529 3 52 "GO:0004722" "protein serine/threonine phosphatase activity" 1
0 0.988458567254254 6 24 "GO:0004724" "magnesium-dependent protein serine/threonine phosphatase activity" 1
0 0.526410000885649 3 34 "GO:0004725;GO:0008138" "protein tyrosine phosphatase activity" 1
0 0.84376718823312 4 10 "GO:0004740" "pyruvate dehydrogenase (acetyl-transferring) kinase activity" 1
0 0.773457056948261 3 8 "GO:0004766" "spermidine synthase activity" 1
0 0.524744862761491 5 10 "GO:0004806" "triglyceride lipase activity" 1
0 0.979816249556229 3 21 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 1
0 0.235764101686665 3 155 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.884545454545455
0 0.753354109665552 2 36 "GO:0004857" "enzyme inhibitor activity" 1
0 0.337574794101216 2 7 "GO:0004860;GO:0019210" "protein kinase inhibitor activity" 1
0 0.672939117597211 3 13 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 1
0 1 2 7 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 1
0 0.647407776936979 2 19 "GO:0004888" "transmembrane signaling receptor activity" 1
0 0.798231860738205 2 24 "GO:0005048" "signal sequence binding" 1
0 0.892272276970701 2 12 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 0.679039510298044 2 33 "GO:0005096" "GTPase activator activity" 1
0 0.971424755500525 3 72 "GO:0005102" "signaling receptor binding" 1
0 1 2 5 "GO:0005112" "Notch binding" 1
0 0.727218589771485 2 7 "GO:0005126" "cytokine receptor binding" 1
0 0.962287099165168 1 218 "GO:0005198" "structural molecule activity" 1
0 0.47902211326989 2 15 "GO:0005201" "extracellular matrix structural constituent" 1
0 0.938335451040475 3 15 "GO:0005217" "intracellular ligand-gated ion channel activity" 1
0 0.870264694726566 5 11 "GO:0005222;GO:0005221;GO:0043855" "intracellular cAMP-activated cation channel activity" 1
0 0.17609512559196 2 18 "GO:0005227;GO:0022839" "ion gated channel activity" 0.84
0 0.727218589771485 3 7 "GO:0005230" "extracellular ligand-gated ion channel activity" 1
0 0.00678701060036236 4 46 "GO:0005245" "voltage-gated calcium channel activity" 0.0846153846153846
0 0.811864955685957 4 9 "GO:0005246" "calcium channel regulator activity" 1
0 0.671555190390018 5 6 "GO:0005247;GO:0008308" "voltage-gated chloride channel activity" 1
0 0.183106976951165 2 33 "GO:0005248;GO:0005272" "sodium channel activity" 0.924675324675325
0 0.749246620652957 2 15 "GO:0005251" "delayed rectifier potassium channel activity" 1
0 0.938335451040475 4 15 "GO:0005254;GO:0005253;GO:0015108" "chloride transmembrane transporter activity" 1
0 0.00149622050740001 3 183 "GO:0005261;GO:0005216;GO:0015267;GO:0022803;GO:0022836" "passive transmembrane transporter activity" 0
0 0.0229022548121641 2 66 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 0.352380952380952
0 0.895282587097189 2 52 "GO:0005267;GO:0005249" "potassium channel activity" 1
0 0.604548302947044 2 5 "GO:0005302" "L-tyrosine transmembrane transporter activity" 1
0 0.84376718823312 2 10 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 1
0 0.00404574662499819 2 28 "GO:0005319" "lipid transporter activity" 0.0555555555555556
0 0.201253525132163 2 5 "GO:0005324" "long-chain fatty acid transporter activity" 0.827272727272727
0 1 2 6 "GO:0005344" "oxygen carrier activity" 1
0 0.671555190390018 2 6 "GO:0005351;GO:0005402" "carbohydrate:cation symporter activity" 1
0 0.727218589771485 3 7 "GO:0005432;GO:0015368" "calcium:cation antiporter activity" 1
0 1 3 5 "GO:0005451;GO:0015299;GO:0051139" "solute:proton antiporter activity" 1
0 0.201253525132163 3 5 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.827272727272727
0 1 2 10 "GO:0005484" "SNAP receptor activity" 1
0 0.201253525132163 2 5 "GO:0005496" "steroid binding" 0.827272727272727
0 0.926811572317442 2 147 "GO:0005506" "iron ion binding" 1
0 0.466193867046689 4 9 "GO:0005507" "copper ion binding" 1
0 0.00455982602278582 3 268 "GO:0005509" "calcium ion binding" 0.0545454545454545
0 0.421391770472537 3 117 "GO:0005516" "calmodulin binding" 1
0 0.604548302947044 3 5 "GO:0005518" "collagen binding" 1
0 0.727218589771485 3 7 "GO:0005522" "profilin binding" 1
0 0.162196749136708 5 159 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl ribonucleotide binding" 0.809722222222222
0 0.811864955685957 2 9 "GO:0005528;GO:0005527" "macrolide binding" 1
0 0.40804052947138 2 53 "GO:0005543" "phospholipid binding" 1
0 1 2 7 "GO:0005544" "calcium-dependent phospholipid binding" 1
0 1 3 10 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 1
0 0.403549319534054 4 8 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 1
0 0.0503668469284376 2 9 "GO:0005548" "phospholipid transporter activity" 0.473529411764706
0 0.834787613755023 3 18 "GO:0008022" "protein C-terminus binding" 1
0 0.0503668469284376 3 9 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.473529411764706
0 0.646036707993267 3 57 "GO:0008047" "enzyme activator activity" 1
0 0.140425119015498 2 31 "GO:0008081" "phosphoric diester hydrolase activity" 0.732352941176471
0 0.998955503062654 3 228 "GO:0008092" "cytoskeletal protein binding" 1
0 0.893050319408326 3 21 "GO:0008093" "cytoskeletal anchor activity" 1
0 0.99452518467624 8 28 "GO:0008094" "DNA-dependent ATPase activity" 1
0 1 2 5 "GO:0008097" "5S rRNA binding" 1
0 0.892272276970701 2 12 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 1
0 0.604548302947044 3 5 "GO:0008113" "peptide-methionine (S)-S-oxide reductase activity" 1
0 0.99008881358023 3 73 "GO:0008134" "transcription factor binding" 1
0 0.98572808777343 2 70 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity" 1
0 0.578792123298663 2 11 "GO:0008139" "nuclear localization sequence binding" 1
0 0.983246539537752 6 22 "GO:0008143;GO:0070717" "poly-purine tract binding" 1
0 0.943549943234076 2 34 "GO:0008144" "drug binding" 1
0 0.997100743876605 2 338 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 0.892272276970701 2 12 "GO:0008169" "C-methyltransferase activity" 1
0 0.765787600947159 2 50 "GO:0008171" "O-methyltransferase activity" 1
0 0.975390486318716 2 104 "GO:0008173" "RNA methyltransferase activity" 1
0 1 2 6 "GO:0008174" "mRNA methyltransferase activity" 1
0 0.814858794189613 4 46 "GO:0008175" "tRNA methyltransferase activity" 1
0 0.876157209017918 5 20 "GO:0008187" "poly-pyrimidine tract binding" 1
0 0.838744385084638 2 95 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 0.834215862915452 2 33 "GO:0008198" "ferrous iron binding" 1
0 0.382013238482398 5 13 "GO:0008199" "ferric iron binding" 1
0 1 2 8 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 1
0 0.149706058308145 2 262 "GO:0008233" "peptidase activity" 0.760869565217391
0 0.0409017741975879 3 75 "GO:0008234" "cysteine-type peptidase activity" 0.458620689655172
0 0.773233414057365 2 23 "GO:0008235" "metalloexopeptidase activity" 1
0 0.191738756205449 2 54 "GO:0008236;GO:0017171" "serine hydrolase activity" 1
0 0.309240319625516 3 71 "GO:0008237" "metallopeptidase activity" 1
0 0.348370271038066 4 45 "GO:0008238" "exopeptidase activity" 1
0 0.0647328439321436 2 6 "GO:0008239" "dipeptidyl-peptidase activity" 0.463829787234043
0 0.201253525132163 3 5 "GO:0008252" "nucleotidase activity" 0.827272727272727
0 0.925729529014641 6 14 "GO:0008266" "poly(U) RNA binding" 1
0 0.864129341174379 4 285 "GO:0008270" "zinc ion binding" 1
0 1 2 6 "GO:0008271" "secondary active sulfate transmembrane transporter activity" 1
0 0.604548302947044 2 5 "GO:0008273" "calcium, potassium:sodium antiporter activity" 1
0 0.994060063238057 2 126 "GO:0008276;GO:0008170" "N-methyltransferase activity" 1
0 0.247089100557039 2 95 "GO:0008289" "lipid binding" 0.926724137931034
0 0.671555190390018 2 6 "GO:0008296" "3'-5'-exodeoxyribonuclease activity" 1
0 0.524744862761491 2 10 "GO:0008307" "structural constituent of muscle" 1
0 0.269513865732173 4 6 "GO:0008309" "double-stranded DNA exodeoxyribonuclease activity" 0.97007874015748
0 0.0727021248576791 5 14 "GO:0008331" "high voltage-gated calcium channel activity" 0.484
0 0.84376718823312 2 10 "GO:0008332" "low voltage-gated calcium channel activity" 1
0 1 3 5 "GO:0008353" "RNA polymerase II CTD heptapeptide repeat kinase activity" 1
0 0.207815457599061 5 19 "GO:0008374" "O-acyltransferase activity" 0.849504950495049
0 0.715672660309041 5 21 "GO:0008375" "acetylglucosaminyltransferase activity" 1
0 1 2 9 "GO:0008376" "acetylgalactosaminyltransferase activity" 1
0 0.715672660309041 2 21 "GO:0008378" "galactosyltransferase activity" 1
0 0.892272276970701 2 12 "GO:0008409" "5'-3' exonuclease activity" 1
0 0.727218589771485 5 7 "GO:0008417" "fucosyltransferase activity" 1
0 0.0397602216119017 4 20 "GO:0008422" "beta-glucosidase activity" 0.464285714285714
0 1 5 6 "GO:0008443" "phosphofructokinase activity" 1
0 0.382013238482398 2 13 "GO:0008469;GO:0016274;GO:0016273;GO:0035242" "histone-arginine N-methyltransferase activity" 1
0 0.957496533441176 3 17 "GO:0008474;GO:0098599" "palmitoyl-(protein) hydrolase activity" 1
0 0.664134131475833 2 26 "GO:0008483;GO:0016769" "transferase activity, transferring nitrogenous groups" 1
0 0.269513865732173 2 6 "GO:0008484" "sulfuric ester hydrolase activity" 0.97007874015748
0 0.541740942069456 2 166 "GO:0008509" "anion transmembrane transporter activity" 1
0 0.391441287013478 2 58 "GO:0008514" "organic anion transmembrane transporter activity" 1
0 0.139651217802702 2 8 "GO:0008519" "ammonium transmembrane transporter activity" 0.735820895522388
0 1 5 5 "GO:0008534" "oxidized purine nucleobase lesion DNA N-glycosylase activity" 1
0 0.749246620652957 -1 15 "GO:0008565" "obsolete protein transporter activity" 1
0 0.209442051096245 3 24 "GO:0008569;GO:0045505;GO:0045503;GO:0051959" "ATP-dependent microtubule motor activity, minus-end-directed" 0.838834951456311
0 0.910550040251825 3 13 "GO:0008574" "ATP-dependent microtubule motor activity, plus-end-directed" 1
0 0.201391527297484 4 14 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.819
0 0.671555190390018 3 6 "GO:0008641" "ubiquitin-like modifier activating enzyme activity" 1
0 0.759360540377341 3 43 "GO:0008649;GO:0140102" "catalytic activity, acting on a rRNA" 1
0 0.989090946714256 5 236 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 1
0 0.811864955685957 3 9 "GO:0008810" "cellulase activity" 1
0 0.201253525132163 2 5 "GO:0008967" "phosphoglycolate phosphatase activity" 0.827272727272727
0 0.604548302947044 6 5 "GO:0008988" "rRNA (adenine-N6-)-methyltransferase activity" 1
0 1 2 8 "GO:0009008" "DNA-methyltransferase activity" 1
0 1 3 5 "GO:0009019" "tRNA (guanine-N1-)-methyltransferase activity" 1
0 0.0486759653019265 2 43 "GO:0009055" "electron transfer activity" 0.496875
0 0.403549319534054 4 8 "GO:0009378" "four-way junction helicase activity" 1
0 0.578792123298663 3 11 "GO:0009881" "photoreceptor activity" 1
0 0.671555190390018 2 6 "GO:0009927" "histidine phosphotransfer kinase activity" 1
0 0.0633891237922579 2 40 "GO:0009931;GO:0010857" "calcium-dependent protein serine/threonine kinase activity" 0.526829268292683
0 0.525170719954335 2 22 "GO:0009975;GO:0016849" "phosphorus-oxygen lyase activity" 1
0 1.33803416024617e-05 2 86 "GO:0009982;GO:0016866" "intramolecular transferase activity" 0
0 0.0384514180741647 2 12 "GO:0010181" "FMN binding" 0.455555555555556
0 0.269513865732173 4 6 "GO:0010340" "carboxyl-O-methyltransferase activity" 0.97007874015748
0 1 2 9 "GO:0015020" "glucuronosyltransferase activity" 1
0 0.568253167649333 5 17 "GO:0015035" "protein disulfide oxidoreductase activity" 1
0 0.0595491071370643 2 35 "GO:0015036" "disulfide oxidoreductase activity" 0.531578947368421
0 0.130589892617204 2 12 "GO:0015038;GO:0015037" "peptide disulfide oxidoreductase activity" 0.767213114754098
0 0.159424266013318 2 47 "GO:0015078" "proton transmembrane transporter activity" 0.790140845070423
0 0.870926105733101 2 64 "GO:0015079" "potassium ion transmembrane transporter activity" 1
0 0.0614020610087951 2 54 "GO:0015081" "sodium ion transmembrane transporter activity" 0.5325
0 1 2 5 "GO:0015083" "aluminum ion transmembrane transporter activity" 1
0 0.466193867046689 2 9 "GO:0015095" "magnesium ion transmembrane transporter activity" 1
0 0.524744862761491 2 10 "GO:0015101" "organic cation transmembrane transporter activity" 1
0 0.95072226074517 2 35 "GO:0015103" "inorganic anion transmembrane transporter activity" 1
0 0.811864955685957 2 9 "GO:0015116" "sulfate transmembrane transporter activity" 1
0 0.201253525132163 2 5 "GO:0015136" "sialic acid transmembrane transporter activity" 0.827272727272727
0 0.431273705169193 3 14 "GO:0015144" "carbohydrate transmembrane transporter activity" 1
0 0.275891698268072 2 21 "GO:0015165;GO:0005338" "nucleotide-sugar transmembrane transporter activity" 0.97265625
0 0.466193867046689 5 9 "GO:0015173" "aromatic amino acid transmembrane transporter activity" 1
0 0.403549319534054 6 8 "GO:0015175" "neutral amino acid transmembrane transporter activity" 1
0 0.781311205659581 5 16 "GO:0015179" "L-amino acid transmembrane transporter activity" 1
0 0.403549319534054 3 8 "GO:0015181;GO:0015174;GO:0015189" "basic amino acid transmembrane transporter activity" 1
0 0.727218589771485 2 7 "GO:0015217;GO:0005347" "ATP transmembrane transporter activity" 1
0 0.269513865732173 2 6 "GO:0015245;GO:0005313;GO:0015172" "fatty acid transmembrane transporter activity" 0.97007874015748
0 0.925729529014641 5 14 "GO:0015271" "outward rectifier potassium channel activity" 1
0 0.417810371797597 2 111 "GO:0015291" "secondary active transmembrane transporter activity" 1
0 0.199652207813416 3 44 "GO:0015293" "symporter activity" 1
0 0.36367107335426 2 18 "GO:0015294" "solute:cation symporter activity" 1
0 0.672939117597211 2 13 "GO:0015295" "solute:proton symporter activity" 1
0 0.762407676956709 5 63 "GO:0015297" "antiporter activity" 1
0 1 3 7 "GO:0015301;GO:0140323" "anion:anion antiporter activity" 1
0 0.00438960447104611 3 381 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0.06
0 0.201253525132163 2 5 "GO:0015370" "solute:sodium symporter activity" 0.827272727272727
0 1 2 8 "GO:0015459" "potassium channel regulator activity" 1
0 0.671555190390018 3 6 "GO:0015562;GO:0008559;GO:0042910" "efflux transmembrane transporter activity" 1
0 0.745751914049258 2 22 "GO:0015605" "organophosphate ester transmembrane transporter activity" 1
0 0.980172803025411 4 91 "GO:0015631;GO:0008017" "tubulin binding" 1
0 0.201253525132163 3 5 "GO:0015662" "ion transmembrane transporter activity, phosphorylative mechanism" 0.827272727272727
0 0.403549319534054 3 8 "GO:0015925" "galactosidase activity" 1
0 0.0871892664474668 3 28 "GO:0015926" "glucosidase activity" 0.578846153846154
0 0.579628359890498 2 48 "GO:0015932;GO:1901505" "carbohydrate derivative transmembrane transporter activity" 1
0 0.876157209017918 2 20 "GO:0016018" "cyclosporin A binding" 1
0 1 7 5 "GO:0016149" "translation release factor activity, codon specific" 1
0 0.337574794101216 2 7 "GO:0016156;GO:0000104" "succinate dehydrogenase activity" 1
0 0.671555190390018 3 6 "GO:0016162" "cellulose 1,4-beta-cellobiosidase activity" 1
0 8.72548707342841e-06 3 34 "GO:0016168" "chlorophyll binding" 0
0 0.609169586508347 5 18 "GO:0016206;GO:0102084;GO:0102938" "L-dopa O-methyltransferase activity" 1
0 0.000405457714504932 1 29 "GO:0016209" "antioxidant activity" 0
0 0.97070817211786 2 19 "GO:0016247;GO:0099106" "channel regulator activity" 1
