"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.779514621507182 5 17 "GO:0006071;GO:0019400" "alditol metabolic process" 0.95457083042568
0 0.20263561666539 2 57 "GO:0006073;GO:0044042" "glucan metabolic process" 0.699509803921569
0 0.130048581836548 2 21 "GO:0006081" "cellular aldehyde metabolic process" 0.611698113207547
0 0.563800512842706 2 6 "GO:0006084" "acetyl-CoA metabolic process" 0.832850678733032
0 0.145110648746836 2 111 "GO:0006091" "generation of precursor metabolites and energy" 0.628327645051195
0 0.929408734629 2 13 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.985099337748344
0 0.730005212851782 4 8 "GO:0006098;GO:0051156" "glucose 6-phosphate metabolic process" 0.915873015873016
0 0.622137539933446 3 14 "GO:0006099" "tricarboxylic acid cycle" 0.892223161453931
0 0.8230013786018 3 5 "GO:0006103" "2-oxoglutarate metabolic process" 0.920547073791349
0 0.336158436855781 3 7 "GO:0006106" "fumarate metabolic process" 0.707267441860465
0 1 4 6 "GO:0006110;GO:0043470;GO:1903672;GO:1903670;GO:1903302" "regulation of glycolytic process" 1
0 0.456540121954902 5 5 "GO:0006144" "purine nucleobase metabolic process" 0.76215921483097
0 0.0280094006402101 3 5 "GO:0006152;GO:0009164" "nucleoside catabolic process" 0.352325581395349
0 0.761861161277515 4 32 "GO:0006165;GO:0009132;GO:0046939;GO:0006096;GO:0006090;GO:0006757;GO:0046031;GO:0009179;GO:0009135;GO:0009185" "nucleotide phosphorylation" 0.942475386779184
0 0.456540121954902 3 5 "GO:0006166;GO:0043174" "purine ribonucleoside salvage" 0.76215921483097
0 0.733872997424705 2 16 "GO:0006171;GO:0046058" "cAMP metabolic process" 0.90870806566738
0 0.729343055998189 2 12 "GO:0006206" "pyrimidine nucleobase metabolic process" 0.945305514157973
0 0.555160141442244 5 20 "GO:0006220" "pyrimidine nucleotide metabolic process" 0.876699029126214
0 0.780348263742045 2 267 "GO:0006259" "DNA metabolic process" 0.95418410041841
0 0.925515503000843 4 91 "GO:0006260" "DNA replication" 0.987437465258477
0 0.194094427997625 2 11 "GO:0006261" "DNA-dependent DNA replication" 0.681565656565656
0 0.839089290189487 5 10 "GO:0006265" "DNA topological change" 0.935718730553827
0 0.456540121954902 2 5 "GO:0006268" "DNA unwinding involved in DNA replication" 0.76215921483097
0 0.964182713367034 4 39 "GO:0006275" "regulation of DNA replication" 0.990348101265823
0 0.851350614643673 2 238 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.963664404688464
0 0.851969673697964 2 19 "GO:0006282" "regulation of DNA repair" 0.961094038106945
0 0.790753131970437 2 9 "GO:0006283" "transcription-coupled nucleotide-excision repair" 0.934372881355932
0 0.642332421290514 6 18 "GO:0006284" "base-excision repair" 0.907539353769677
0 0.422255055300507 6 31 "GO:0006289" "nucleotide-excision repair" 0.797982345523329
0 0.8230013786018 6 5 "GO:0006290" "pyrimidine dimer repair" 0.920547073791349
0 0.242019340179295 2 6 "GO:0006296" "nucleotide-excision repair, DNA incision, 5'-to lesion" 0.708213552361396
0 0.484643506538969 4 12 "GO:0006298" "mismatch repair" 0.813970588235294
0 0.253466211310685 6 9 "GO:0006301" "postreplication repair" 0.697868217054264
0 0.872346032555242 3 48 "GO:0006302" "double-strand break repair" 0.971670702179177
0 0.906617502776041 7 12 "GO:0006303;GO:0000726" "double-strand break repair via nonhomologous end joining" 0.980263157894737
0 0.931676449377266 3 44 "GO:0006304;GO:0044728" "DNA modification" 0.984416299559471
0 0.733872997424705 7 16 "GO:0006306;GO:0006305" "DNA methylation" 0.90870806566738
0 0.975769743556989 7 22 "GO:0006307;GO:0035510;GO:0035511;GO:0070989;GO:0080111" "DNA dealkylation" 0.991514836022905
0 0.597408499094235 2 10 "GO:0006308" "DNA catabolic process" 0.876883116883117
0 0.517473522080282 5 64 "GO:0006310" "DNA recombination" 0.840659340659341
0 0.937434211314099 7 8 "GO:0006323;GO:0007076;GO:0030261" "DNA packaging" 0.971405405405405
0 0.32673868767222 2 144 "GO:0006325" "chromatin organization" 0.772258064516129
0 0.158008102656631 4 16 "GO:0006334" "nucleosome assembly" 0.598493975903614
0 0.308225842722625 3 19 "GO:0006338" "chromatin remodeling" 0.790273037542662
0 0.939216328213065 5 57 "GO:0006351;GO:0097659" "nucleic acid-templated transcription" 0.967993544916622
0 0.022229584460865 3 9 "GO:0006352" "DNA-templated transcription, initiation" 0.392982456140351
0 0.194094427997625 3 11 "GO:0006353" "DNA-templated transcription, termination" 0.681565656565656
0 1 3 7 "GO:0006354" "DNA-templated transcription, elongation" 1
0 0.461656489570761 6 341 "GO:0006355;GO:1903506;GO:2001141" "regulation of RNA biosynthetic process" 0.758988159311087
0 0.207141824595033 2 157 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.689622641509434
0 0.937434211314099 3 8 "GO:0006360" "transcription by RNA polymerase I" 0.971405405405405
0 0.998386019834054 7 200 "GO:0006364;GO:0016072" "rRNA metabolic process" 0.997451580020387
0 0.205290010110446 2 20 "GO:0006366" "transcription by RNA polymerase II" 0.683135391923991
0 0.0280094006402101 2 5 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 0.352325581395349
0 1 4 5 "GO:0006368" "transcription elongation from RNA polymerase II promoter" 1
0 0.668168168633384 6 11 "GO:0006370;GO:0009452;GO:0036260" "RNA capping" 0.88343701399689
0 0.860470326196564 7 15 "GO:0006376" "mRNA splice site selection" 0.967176039119804
0 0.889685094374685 3 16 "GO:0006378;GO:0031124;GO:0043631" "RNA polyadenylation" 0.965373480023162
0 0.456540121954902 3 5 "GO:0006379" "mRNA cleavage" 0.76215921483097
0 1 3 10 "GO:0006383" "transcription by RNA polymerase III" 1
0 0.937434211314099 3 8 "GO:0006388;GO:0000394" "RNA splicing, via endonucleolytic cleavage and ligation" 0.971405405405405
0 0.999364325564148 2 227 "GO:0006397" "mRNA processing" 0.998013245033113
0 0.865120792690051 2 82 "GO:0006400" "tRNA modification" 0.973199023199023
0 0.937973096323969 2 23 "GO:0006403" "RNA localization" 0.967707212055974
0 0.798395800657154 7 37 "GO:0006406;GO:0006405;GO:0051168" "nuclear export" 0.937972972972973
0 0.999999960480435 3 138 "GO:0006412;GO:0043043" "peptide biosynthetic process" 0.996542958820539
0 0.992199265908558 3 14 "GO:0006413" "translational initiation" 0.997484599589322
0 0.994487942082949 4 15 "GO:0006414" "translational elongation" 0.998769861609431
0 0.996516365396475 3 125 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 0.99729315628192
0 0.475185786724447 6 22 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 0.800640341515475
0 0.937434211314099 2 8 "GO:0006446" "regulation of translational initiation" 0.971405405405405
0 1 2 5 "GO:0006448" "regulation of translational elongation" 1
0 0.597408499094235 2 10 "GO:0006449" "regulation of translational termination" 0.876883116883117
0 0.845754716315609 2 158 "GO:0006457" "protein folding" 0.961724565756824
0 0.429413734394557 3 8 "GO:0006465" "signal peptide processing" 0.786308068459658
0 0.424591576831479 5 213 "GO:0006468;GO:0016310" "phosphorylation" 0.800880503144654
0 0.47785621237739 2 39 "GO:0006469;GO:0033673;GO:0051348" "negative regulation of transferase activity" 0.809158679446219
0 0.203990551208079 5 26 "GO:0006470" "protein dephosphorylation" 0.696593673965937
0 0.16665389069339 2 34 "GO:0006471" "protein ADP-ribosylation" 0.633810888252149
0 0.323489557155082 2 13 "GO:0006473;GO:0006474" "protein acetylation" 0.771197411003236
0 0.72549509275743 2 82 "GO:0006479;GO:0008213" "protein methylation" 0.958712121212121
0 0.339707692714582 2 128 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.710289855072464
0 0.407873674028959 2 34 "GO:0006487" "protein N-linked glycosylation" 0.803259452411995
0 0.429413734394557 4 8 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 0.786308068459658
0 0.323489557155082 4 13 "GO:0006491" "N-glycan processing" 0.771197411003236
0 0.677439253837624 2 37 "GO:0006493" "protein O-linked glycosylation" 0.89891472868217
0 0.137790420104128 2 42 "GO:0006497" "protein lipidation" 0.615679442508711
0 0.18073294095782 3 8 "GO:0006505;GO:0006506" "GPI anchor metabolic process" 0.669946808510638
0 0.960166384417821 2 311 "GO:0006508" "proteolysis" 0.983157338965153
0 0.336158436855781 3 7 "GO:0006513" "protein monoubiquitination" 0.707267441860465
0 0.162769377347485 2 19 "GO:0006515" "protein quality control for misfolded or incompletely synthesized proteins" 0.602040816326531
0 0.874841551753619 4 6 "GO:0006516" "glycoprotein catabolic process" 0.947495580436064
0 0.456540121954902 2 5 "GO:0006517" "protein deglycosylation" 0.76215921483097
0 0.999566332171593 2 201 "GO:0006518;GO:0043604" "peptide metabolic process" 0.99755600814664
0 0.18372583416256 2 136 "GO:0006520" "cellular amino acid metabolic process" 0.677513227513228
0 0.242019340179295 4 6 "GO:0006525" "arginine metabolic process" 0.708213552361396
0 0.153330536406341 2 5 "GO:0006528" "asparagine metabolic process" 0.602180685358256
0 0.597408499094235 4 10 "GO:0006536" "glutamate metabolic process" 0.876883116883117
0 0.597408499094235 2 10 "GO:0006541" "glutamine metabolic process" 0.876883116883117
0 0.874841551753619 4 6 "GO:0006544" "glycine metabolic process" 0.947495580436064
0 0.116500544610648 4 7 "GO:0006563" "L-serine metabolic process" 0.564173228346457
0 0.790753131970437 2 9 "GO:0006566" "threonine metabolic process" 0.934372881355932
0 0.654857343237476 4 7 "GO:0006568;GO:0006586" "tryptophan metabolic process" 0.88961661341853
0 1 5 6 "GO:0006569;GO:0009074;GO:0046218;GO:0042436" "aromatic amino acid family catabolic process" 1
0 0.8230013786018 2 5 "GO:0006573" "valine metabolic process" 0.920547073791349
0 0.0135464353000057 2 38 "GO:0006575" "cellular modified amino acid metabolic process" 0.4
0 0.560440238873728 2 48 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 0.874285714285714
0 0.563800512842706 2 6 "GO:0006578;GO:0006577" "amino-acid betaine metabolic process" 0.832850678733032
0 0.55626748404292 2 13 "GO:0006595" "polyamine metabolic process" 0.864026717557252
0 0.596308485809828 4 77 "GO:0006605" "protein targeting" 0.891319751992914
0 0.874224988100003 4 24 "GO:0006606;GO:0034504;GO:0051170" "protein localization to nucleus" 0.971057401812689
0 0.336158436855781 2 7 "GO:0006607" "NLS-bearing protein import into nucleus" 0.707267441860465
0 0.937434211314099 4 8 "GO:0006611;GO:0000054;GO:0033750;GO:0071428;GO:0071426" "protein export from nucleus" 0.971405405405405
0 0.312613698016073 7 35 "GO:0006612" "protein targeting to membrane" 0.784511784511784
0 0.730005212851782 2 8 "GO:0006614;GO:0006613" "SRP-dependent cotranslational protein targeting to membrane" 0.915873015873016
0 0.336158436855781 2 7 "GO:0006620" "posttranslational protein targeting to endoplasmic reticulum membrane" 0.707267441860465
0 0.937434211314099 4 8 "GO:0006621;GO:0035437" "maintenance of protein localization in endoplasmic reticulum" 0.971405405405405
0 0.955769346232057 2 9 "GO:0006623" "protein targeting to vacuole" 0.979777660137639
0 0.681440316298486 4 15 "GO:0006625;GO:0043574;GO:0072663;GO:0072662" "peroxisomal transport" 0.90115562403698
0 0.740395889529103 3 115 "GO:0006631" "fatty acid metabolic process" 0.908664772727273
0 0.929082758604705 2 60 "GO:0006633" "fatty acid biosynthetic process" 0.98930155210643
0 0.688745377322703 2 30 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 0.921368178324366
0 0.55626748404292 6 13 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.864026717557252
0 0.167025403312521 2 25 "GO:0006639;GO:0006638" "neutral lipid metabolic process" 0.627478753541077
0 0.459054904929585 6 15 "GO:0006641" "triglyceride metabolic process" 0.75782092772384
0 0.436337242569311 3 38 "GO:0006643;GO:0046467" "membrane lipid metabolic process" 0.795012165450122
0 0.0302671872770763 4 87 "GO:0006650;GO:0006644" "phospholipid metabolic process" 0.371111111111111
0 0.0154745686317487 3 13 "GO:0006661" "phosphatidylinositol biosynthetic process" 0.373809523809524
0 0.730005212851782 3 8 "GO:0006662" "glycerol ether metabolic process" 0.915873015873016
0 0.455518388190336 2 25 "GO:0006664;GO:1903509" "liposaccharide metabolic process" 0.823848878394333
0 0.351770518281592 4 23 "GO:0006665" "sphingolipid metabolic process" 0.725742574257426
0 0.0432532148518266 2 15 "GO:0006672" "ceramide metabolic process" 0.446610169491525
0 0.654857343237476 5 7 "GO:0006687" "glycosphingolipid metabolic process" 0.88961661341853
