"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.00976258280733307 2 115 "GO:0002682" "regulation of immune system process" 0.13859649122807
0 0.000274685985833517 2 41 "GO:0002683" "negative regulation of immune system process" 0.0294117647058824
0 0.47495756208404 2 55 "GO:0002684" "positive regulation of immune system process" 0.749809014514897
0 0.224627868526406 2 8 "GO:0002685" "regulation of leukocyte migration" 0.531390134529148
0 0.294142491240577 2 27 "GO:0002694" "regulation of leukocyte activation" 0.603620352250489
0 0.0861575491442652 3 11 "GO:0002695" "negative regulation of leukocyte activation" 0.360076775431862
0 0.0361737765457789 4 35 "GO:0002697" "regulation of immune effector process" 0.248773006134969
0 0.394476222469977 2 22 "GO:0002699" "positive regulation of immune effector process" 0.727935943060498
0 0.491097988745854 3 10 "GO:0002702;GO:0002700" "positive regulation of production of molecular mediator of immune response" 0.765483383685801
0 0.153859829583238 2 9 "GO:0002703;GO:0002705;GO:0002824;GO:0002822;GO:0002821;GO:0002819;GO:0002708;GO:0002706" "regulation of leukocyte mediated immunity" 0.444054054054054
0 0.00554670024230504 3 66 "GO:0002831" "regulation of response to biotic stimulus" 0.111382113821138
0 0.391736502244897 2 42 "GO:0002833;GO:0032103" "positive regulation of response to external stimulus" 0.724309884238647
0 0.142165014781967 3 9 "GO:0002920" "regulation of humoral immune response" 0.451775147928994
0 0.450242364667277 3 33 "GO:0003002" "regionalization" 0.727457098283931
0 0.257294387025201 2 231 "GO:0003006" "developmental process involved in reproduction" 0.577801494130203
0 0.00292508691162824 2 137 "GO:0003008" "system process" 0.0882352941176471
0 0.168736841047859 2 8 "GO:0003013" "circulatory system process" 0.464470284237726
0 0.00634381383642545 3 6 "GO:0003014" "renal system process" 0.11021897810219
0 0.0857773668344854 3 33 "GO:0003254" "regulation of membrane depolarization" 0.360192307692308
0 0.0578864225828855 4 19 "GO:0003283;GO:0003279" "cardiac septum development" 0.308413461538462
0 0.179493400813976 5 31 "GO:0003333;GO:1905039;GO:1903825" "carboxylic acid transmembrane transport" 0.477443609022556
0 0.0708615240536282 4 60 "GO:0003341" "cilium movement" 0.33114406779661
0 0.069147966536303 2 19 "GO:0003351;GO:0006858" "epithelial cilium movement involved in extracellular fluid movement" 0.330603448275862
0 0.00985743752443376 3 7 "GO:0003356;GO:1902019" "regulation of cilium beat frequency" 0.138728323699422
0 0.00874460123414368 2 6 "GO:0003382" "epithelial cell morphogenesis" 0.12716049382716
0 0.0207586050627284 2 295 "GO:0005975" "carbohydrate metabolic process" 0.190983606557377
0 0.259927235925972 4 103 "GO:0005976;GO:0044264" "polysaccharide metabolic process" 0.581210191082803
0 0.586091867239562 3 11 "GO:0005984" "disaccharide metabolic process" 0.847112676056338
0 0.00264879314397153 2 73 "GO:0005996" "monosaccharide metabolic process" 0.0911392405063291
0 0.296567874147025 2 31 "GO:0006006" "glucose metabolic process" 0.604673807205453
0 0.0342419887507709 4 18 "GO:0006022" "aminoglycan metabolic process" 0.246178343949045
0 0.020316162576149 4 14 "GO:0006024;GO:0006023;GO:0030203" "glycosaminoglycan metabolic process" 0.19045643153527
0 0.344180225363231 2 11 "GO:0006029" "proteoglycan metabolic process" 0.667753960857409
0 0.0996248467990733 2 15 "GO:0006040" "amino sugar metabolic process" 0.384929078014184
0 0.194710037411834 5 9 "GO:0006047" "UDP-N-acetylglucosamine metabolic process" 0.494110576923077
0 0.0158890715510363 3 83 "GO:0006066" "alcohol metabolic process" 0.178403755868545
0 0.287108039921326 4 17 "GO:0006071;GO:0019400" "alditol metabolic process" 0.615628192032686
0 0.185549955475795 2 57 "GO:0006073;GO:0044042" "glucan metabolic process" 0.481840490797546
0 0.000119222726558583 2 21 "GO:0006081" "cellular aldehyde metabolic process" 0.00833333333333333
0 5.71982720018586e-05 2 111 "GO:0006091" "generation of precursor metabolites and energy" 0
0 0.435772224402877 3 13 "GO:0006094;GO:0019319" "hexose biosynthetic process" 0.745943708609272
0 0.167714110578837 3 14 "GO:0006099" "tricarboxylic acid cycle" 0.462046632124352
0 0.0236671128977708 7 7 "GO:0006106" "fumarate metabolic process" 0.208949416342412
0 0.24415429593785 6 32 "GO:0006165;GO:0009132;GO:0046939;GO:0006090;GO:0006096;GO:0006757;GO:0046031;GO:0009179;GO:0009135;GO:0009185" "nucleotide phosphorylation" 0.559368191721133
0 0.231205518350735 2 16 "GO:0006171;GO:0046058" "cAMP metabolic process" 0.544642857142857
0 0.118818100803125 2 12 "GO:0006206" "pyrimidine nucleobase metabolic process" 0.420846905537459
0 0.0742254950622043 2 20 "GO:0006220" "pyrimidine nucleotide metabolic process" 0.34253112033195
0 0.843177513393717 2 267 "GO:0006259" "DNA metabolic process" 0.993283582089552
0 0.669998228021012 4 91 "GO:0006260" "DNA replication" 0.91005291005291
0 0.348847525870006 2 11 "GO:0006261" "DNA-dependent DNA replication" 0.6725
0 0.547345842322096 2 10 "GO:0006265" "DNA topological change" 0.822840409956076
0 0.663876924908575 4 39 "GO:0006275" "regulation of DNA replication" 0.905039787798408
0 0.77239710017212 4 238 "GO:0006281;GO:0006974" "cellular response to DNA damage stimulus" 0.988279301745636
0 0.546196407577353 2 19 "GO:0006282" "regulation of DNA repair" 0.822964049889949
0 0.187809744003716 2 18 "GO:0006284" "base-excision repair" 0.486430317848411
0 0.597374915924211 5 31 "GO:0006289" "nucleotide-excision repair" 0.861165730337079
0 0.359778058479281 5 12 "GO:0006298" "mismatch repair" 0.684784601283226
0 0.152308566833378 5 9 "GO:0006301" "postreplication repair" 0.460481586402266
0 0.798534933884748 5 48 "GO:0006302" "double-strand break repair" 0.965350618738951
0 0.588474981276398 5 44 "GO:0006304;GO:0044728" "DNA modification" 0.850210970464135
0 0.686324852582076 2 16 "GO:0006306;GO:0006305" "DNA methylation" 0.914480519480519
0 0.109315742286521 2 10 "GO:0006308" "DNA catabolic process" 0.402721088435374
0 0.722791582115992 2 64 "GO:0006310" "DNA recombination" 0.931866750471402
0 0.47378394785246 2 144 "GO:0006325" "chromatin organization" 0.749120122417751
0 0.0376850981120668 3 16 "GO:0006334" "nucleosome assembly" 0.25134328358209
0 0.401521225385617 5 19 "GO:0006338" "chromatin remodeling" 0.733597883597884
0 0.765613406304271 4 57 "GO:0006351;GO:0097659" "nucleic acid-templated transcription" 0.981375
0 0.0307014254465417 2 9 "GO:0006352" "DNA-templated transcription, initiation" 0.239383561643836
0 0.0677000565288431 4 11 "GO:0006353" "DNA-templated transcription, termination" 0.327133479212254
0 0.162946686496596 5 341 "GO:0006355;GO:1903506;GO:2001141" "regulation of transcription, DNA-templated" 0.457105263157895
0 0.0367063743384627 2 157 "GO:0006357" "regulation of transcription by RNA polymerase II" 0.248942598187311
0 0.964756113094416 2 200 "GO:0006364;GO:0016072" "rRNA metabolic process" 1
0 0.139567553893181 3 20 "GO:0006366" "transcription by RNA polymerase II" 0.450524737631184
0 0.445055137746846 3 16 "GO:0006378;GO:0031124;GO:0043631" "RNA polyadenylation" 0.719921875
0 0.952993303480416 2 227 "GO:0006397" "mRNA processing" 1
0 0.630507204342655 2 82 "GO:0006400" "tRNA modification" 0.869597315436242
0 0.926981810342572 2 23 "GO:0006403" "RNA localization" 1
0 0.615559421408446 2 37 "GO:0006406;GO:0006405;GO:0051168" "nuclear export" 0.852088948787062
0 0.356041751024946 4 138 "GO:0006412;GO:0043043" "peptide biosynthetic process" 0.682287822878229
0 0.798787403740924 3 125 "GO:0006417;GO:0034248" "regulation of cellular amide metabolic process" 0.965135453474676
0 0.382134388869466 3 22 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 0.71219730941704
0 0.633926887905295 2 158 "GO:0006457" "protein folding" 0.872222222222222
0 0.246170304437288 3 213 "GO:0006468;GO:0016310" "phosphorylation" 0.56117136659436
0 0.246187747438984 5 39 "GO:0006469;GO:0033673;GO:0051348" "negative regulation of transferase activity" 0.56056338028169
0 0.048149913686911 3 26 "GO:0006470" "protein dephosphorylation" 0.289655172413793
0 6.39848011642445e-05 3 34 "GO:0006471" "protein ADP-ribosylation" 0
0 0.0613119631579621 2 13 "GO:0006473;GO:0006474" "protein acetylation" 0.31588785046729
0 0.396370667958755 3 82 "GO:0006479;GO:0008213" "protein methylation" 0.730017761989343
0 0.0786707398893706 3 128 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.346107784431138
0 0.165308831268998 4 34 "GO:0006487" "protein N-linked glycosylation" 0.460130718954248
0 0.0617731615403281 4 8 "GO:0006488;GO:0006490" "oligosaccharide-lipid intermediate biosynthetic process" 0.317209302325581
0 0.0598871677415484 2 13 "GO:0006491" "N-glycan processing" 0.316152019002375
0 0.235314616927871 4 37 "GO:0006493" "protein O-linked glycosylation" 0.54905869324474
0 0.0117631069777373 3 42 "GO:0006497" "protein lipidation" 0.150810810810811
0 0.326054760225689 2 311 "GO:0006508" "proteolysis" 0.645014245014245
0 0.0727369964118775 4 19 "GO:0006515" "protein quality control for misfolded or incompletely synthesized proteins" 0.335281837160752
0 0.244320386858908 2 201 "GO:0006518;GO:0043604" "peptide metabolic process" 0.559085963003264
0 0.136314430099303 2 136 "GO:0006520" "cellular amino acid metabolic process" 0.443636363636364
0 0.0879022964050472 6 10 "GO:0006536" "glutamate metabolic process" 0.366347992351816
0 0.00157835570488434 8 7 "GO:0006563" "L-serine metabolic process" 0.0923076923076923
0 0.0045831746571107 2 38 "GO:0006575" "cellular modified amino acid metabolic process" 0.104545454545455
0 0.38894816605207 2 48 "GO:0006576;GO:0044106;GO:0009308" "amine metabolic process" 0.721696428571429
0 0.420682660535382 6 13 "GO:0006595" "polyamine metabolic process" 0.754199134199134
0 0.109297959829114 5 77 "GO:0006605" "protein targeting" 0.403066439522998
0 0.651728712880768 6 24 "GO:0006606;GO:0034504;GO:0051170" "protein localization to nucleus" 0.890697674418605
0 0.162468211533252 2 35 "GO:0006612" "protein targeting to membrane" 0.456785243741765
0 0.192832040515734 7 15 "GO:0006625;GO:0043574;GO:0072663;GO:0072662" "peroxisomal transport" 0.495382746051033
0 0.377983541843352 5 115 "GO:0006631" "fatty acid metabolic process" 0.706025179856115
0 0.817700129301626 3 60 "GO:0006633" "fatty acid biosynthetic process" 0.964979873490512
0 0.277752934444 2 30 "GO:0006635;GO:0009062;GO:0019395;GO:0034440" "fatty acid catabolic process" 0.603002070393375
0 0.291362573633241 3 13 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.603155818540434
0 0.100942126363816 3 25 "GO:0006639;GO:0006638" "neutral lipid metabolic process" 0.385915492957746
0 0.323500822447339 2 15 "GO:0006641" "triglyceride metabolic process" 0.642571428571429
0 0.261454657686582 3 38 "GO:0006643;GO:0046467" "membrane lipid metabolic process" 0.582944915254237
0 0.00829816069511179 3 87 "GO:0006650;GO:0006644" "phospholipid metabolic process" 0.130519480519481
0 0.0318091587935486 3 13 "GO:0006661" "phosphatidylinositol biosynthetic process" 0.244406779661017
0 0.262771463623916 4 25 "GO:0006664;GO:1903509" "liposaccharide metabolic process" 0.582893347412883
0 0.141694646355442 2 23 "GO:0006665" "sphingolipid metabolic process" 0.451483679525223
0 0.0304998888140388 2 15 "GO:0006672" "ceramide metabolic process" 0.24
0 0.411324520791648 2 23 "GO:0006690;GO:0033559" "unsaturated fatty acid metabolic process" 0.744356955380577
0 0.564906476732007 2 17 "GO:0006693;GO:0006692;GO:0001516;GO:0046457;GO:0006636;GO:0046456" "unsaturated fatty acid biosynthetic process" 0.83886874546773
0 0.00972234418430609 2 30 "GO:0006720;GO:0006721" "isoprenoid metabolic process" 0.138823529411765
0 0.233310682637836 3 9 "GO:0006730" "one-carbon metabolic process" 0.546444444444445
0 0.157817224788327 2 19 "GO:0006739" "NADP metabolic process" 0.452342704149933
0 0.0834270745236957 3 10 "GO:0006749" "glutathione metabolic process" 0.356225680933852
0 0.00760256821067595 4 48 "GO:0006767;GO:0006766" "vitamin metabolic process" 0.122758620689655
0 0.00819370116322453 3 5 "GO:0006777;GO:0019720;GO:0043545;GO:0051189" "Mo-molybdopterin cofactor biosynthetic process" 0.129411764705882
0 0.000369077834983375 2 32 "GO:0006778;GO:0033013" "tetrapyrrole metabolic process" 0.0333333333333333
0 0.00806494728901544 2 25 "GO:0006779;GO:0033014" "tetrapyrrole biosynthetic process" 0.131081081081081
0 0.00233820346771464 4 5 "GO:0006787;GO:0046149;GO:0033015" "porphyrin-containing compound catabolic process" 0.0887323943661972
0 0.0512193114674422 2 87 "GO:0006790" "sulfur compound metabolic process" 0.293622448979592
0 0.00203495250548023 4 516 "GO:0006796;GO:0006793" "phosphorus metabolic process" 0.0983606557377049
0 0.00370634277958784 3 213 "GO:0006812" "cation transport" 0.096875
0 0.0959195382569392 2 39 "GO:0006814" "sodium ion transport" 0.380399274047187
0 0.0007289135509142 5 88 "GO:0006816;GO:0030001" "metal ion transport" 0.0580645161290323
0 0.00246816697837644 5 13 "GO:0006817" "phosphate ion transport" 0.0896103896103896
0 0.0117754147128066 2 10 "GO:0006821" "chloride transport" 0.15
0 0.0119903460536217 2 7 "GO:0006835" "dicarboxylic acid transport" 0.152127659574468
0 0.0370000628106924 2 9 "GO:0006836" "neurotransmitter transport" 0.247904191616766
0 0.306557133865608 2 27 "GO:0006839" "mitochondrial transport" 0.62046332046332
0 0.00527977978912253 3 11 "GO:0006855;GO:0015893" "drug transport" 0.11271186440678
0 0.269589503281151 2 35 "GO:0006865" "amino acid transport" 0.590187891440501
0 0.0929391703650981 2 46 "GO:0006869" "lipid transport" 0.373431734317343
0 0.0125455862067702 2 70 "GO:0006874;GO:0055074;GO:0072503" "cellular divalent inorganic cation homeostasis" 0.153886010362694
0 0.032196739682743 2 102 "GO:0006875;GO:0030003;GO:0006873;GO:0055082" "cellular chemical homeostasis" 0.243959731543624
0 0.0433527535916769 6 6 "GO:0006879" "cellular iron ion homeostasis" 0.271708683473389
0 0.803193653142023 3 13 "GO:0006885" "regulation of pH" 0.967508813160987
0 0.296033425018861 2 212 "GO:0006886" "intracellular protein transport" 0.604775828460039
0 0.0655047358981184 2 49 "GO:0006887" "exocytosis" 0.32271714922049
0 0.134028765220947 2 80 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.440396341463415
0 0.292005846609336 2 15 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 0.60275319567355
0 0.306384608308521 3 47 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.62048309178744
0 0.0547283393638074 2 33 "GO:0006893" "Golgi to plasma membrane transport" 0.301481481481481
0 0.0263060993463226 2 58 "GO:0006897" "endocytosis" 0.219485294117647
0 0.490302470839023 2 11 "GO:0006898" "receptor-mediated endocytosis" 0.764777021919879
0 0.388870928775174 2 9 "GO:0006900" "vesicle budding from membrane" 0.72207327971403
0 0.258499206577622 6 13 "GO:0006906;GO:0090174" "vesicle fusion" 0.579744136460554
0 0.610282474868635 4 54 "GO:0006913;GO:0051169" "nucleocytoplasmic transport" 0.8457798784605
0 0.843666720521565 3 31 "GO:0006914;GO:0061919" "process utilizing autophagic mechanism" 0.993574297188755
0 0.360476893534163 2 209 "GO:0006928" "movement of cell or subcellular component" 0.685086916742909
0 0.153369594030833 2 34 "GO:0006935;GO:0042330" "taxis" 0.443572395128552
0 0.00216804134152964 2 29 "GO:0006936;GO:0003012" "muscle system process" 0.096875
0 0.00229906604116096 2 48 "GO:0006937;GO:0090257" "regulation of muscle system process" 0.091304347826087
0 0.0531876347426607 3 134 "GO:0006952" "defense response" 0.296009975062344
0 0.0618018116311573 4 9 "GO:0006954" "inflammatory response" 0.316705336426914
0 0.237859067669012 3 8 "GO:0006959" "humoral immune response" 0.550603732162459
0 0.126601461050263 2 60 "GO:0006970" "response to osmotic stress" 0.427742946708464
0 0.0195666364644865 2 5 "GO:0006971" "hypotonic response" 0.1931330472103
0 0.163132534301885 2 9 "GO:0006972" "hyperosmotic response" 0.456898817345598
0 0.00372541086000736 3 111 "GO:0006979" "response to oxidative stress" 0.0948979591836735
0 0.359808778192813 4 11 "GO:0006986" "response to unfolded protein" 0.684157509157509
0 0.291582553729037 4 15 "GO:0006995;GO:0043562" "cellular response to nitrogen levels" 0.603054187192118
0 0.410924453397223 2 481 "GO:0006996" "organelle organization" 0.745789473684211
0 0.15780546522033 7 7 "GO:0007004;GO:0006278;GO:0010833" "telomere maintenance via telomere lengthening" 0.452815013404826
0 0.110712629993764 2 43 "GO:0007005" "mitochondrion organization" 0.405414551607445
0 0.0510043095700514 3 9 "GO:0007006" "mitochondrial membrane organization" 0.295128205128205
0 0.210482917661537 3 159 "GO:0007010" "cytoskeleton organization" 0.515679442508711
0 0.818840678813678 2 23 "GO:0007015" "actin filament organization" 0.965632183908046
0 0.221156352470749 -1 15 "GO:0007016" "obsolete cytoskeletal anchoring at plasma membrane" 0.529977375565611
0 0.0191451881476427 2 237 "GO:0007017" "microtubule-based process" 0.189655172413793
0 0.148170377485981 2 144 "GO:0007018" "microtubule-based movement" 0.458321273516643
0 0.925112907244434 5 16 "GO:0007030" "Golgi organization" 1
0 0.441958385864119 2 21 "GO:0007031" "peroxisome organization" 0.750327868852459
0 0.199127089738868 2 10 "GO:0007032" "endosome organization" 0.497983392645314
0 0.23639510808916 4 25 "GO:0007033" "vacuole organization" 0.549283351708931
0 0.30883471008893 2 32 "GO:0007034" "vacuolar transport" 0.623217726396917
0 0.114507809010632 2 11 "GO:0007043" "cell-cell junction assembly" 0.410909090909091
0 0.538361476878202 2 150 "GO:0007049" "cell cycle" 0.813024282560706
0 0.0606304948099121 2 30 "GO:0007051" "spindle organization" 0.316
0 0.0258227700862308 2 21 "GO:0007052;GO:1902850" "microtubule cytoskeleton organization involved in mitosis" 0.220973782771536
0 0.537607627787316 2 28 "GO:0007059" "chromosome segregation" 0.812223858615611
0 0.0728573581586729 6 14 "GO:0007088" "regulation of mitotic nuclear division" 0.335625
0 0.00165372996042996 2 138 "GO:0007154" "cell communication" 0.0924528301886793
0 0.0662553255409689 2 62 "GO:0007155;GO:0022610" "biological adhesion" 0.323893805309735
0 0.382991478309884 5 11 "GO:0007162" "negative regulation of cell adhesion" 0.712264995523724
0 0.0558302589040394 2 40 "GO:0007163" "establishment or maintenance of cell polarity" 0.304901960784314
0 0.0428260967302494 2 117 "GO:0007166" "cell surface receptor signaling pathway" 0.269859154929577
0 0.113180734094675 4 33 "GO:0007167" "enzyme linked receptor protein signaling pathway" 0.408153078202995
0 0.0968171968251146 2 23 "GO:0007169" "transmembrane receptor protein tyrosine kinase signaling pathway" 0.379856115107914
0 0.0180096363605157 4 13 "GO:0007186" "G protein-coupled receptor signaling pathway" 0.188
0 0.0128575805538122 2 5 "GO:0007188" "adenylate cyclase-modulating G protein-coupled receptor signaling pathway" 0.156701030927835
0 0.0890583275778091 7 37 "GO:0007204;GO:0051480" "regulation of cytosolic calcium ion concentration" 0.369449715370019
0 0.261807552479992 5 10 "GO:0007219" "Notch signaling pathway" 0.582857142857143
0 0.0335813592667933 5 9 "GO:0007224" "smoothened signaling pathway" 0.244694533762058
0 0.128846823987173 3 22 "GO:0007265;GO:0007264" "small GTPase mediated signal transduction" 0.431627906976744
0 0.0197278320701086 2 53 "GO:0007267" "cell-cell signaling" 0.191101694915254
0 0.015999969363887 6 27 "GO:0007268;GO:0098916;GO:0099537;GO:0099536" "trans-synaptic signaling" 0.178604651162791
0 0.00225879115381732 5 5 "GO:0007269" "neurotransmitter secretion" 0.0954545454545455
0 0.198767852623461 2 182 "GO:0007275" "multicellular organism development" 0.497149643705463
0 0.978896029010556 2 25 "GO:0007281" "germ cell development" 1
0 0.512603984884928 2 73 "GO:0007283;GO:0048232;GO:0007276" "gamete generation" 0.790486891385768
0 0.518397004312652 4 10 "GO:0007286" "spermatid development" 0.796641791044776
0 0.525438754284799 2 89 "GO:0007346" "regulation of mitotic cell cycle" 0.801559020044543
0 0.0853187887132132 2 75 "GO:0007389" "pattern specification process" 0.35965250965251
0 0.0625334326338304 2 19 "GO:0007399" "nervous system development" 0.317701149425287
0 0.460353605369924 2 29 "GO:0007409" "axonogenesis" 0.736040216550657
0 0.55964539628412 4 17 "GO:0007411;GO:0097485" "axon guidance" 0.833841684822077
0 0.332035965313076 2 17 "GO:0007420" "brain development" 0.653497164461248
0 0.248413579718334 2 17 "GO:0007507" "heart development" 0.562891046386192
0 0.184658494668727 3 13 "GO:0007520;GO:0000768;GO:0006949;GO:0140253" "syncytium formation" 0.482758620689655
0 0.221870580793725 3 13 "GO:0007565;GO:0044703;GO:0044706" "multi-organism reproductive process" 0.529312288613303
0 0.113830945149462 2 30 "GO:0007568" "aging" 0.409105960264901
0 0.0638458261811205 2 19 "GO:0007584" "response to nutrient" 0.320408163265306
0 0.0694329515792782 4 54 "GO:0007600" "sensory perception" 0.330967741935484
0 0.173548994035243 2 27 "GO:0007601;GO:0050953" "visual perception" 0.469885641677255
0 0.122759699076107 6 15 "GO:0007605;GO:0050954" "sensory perception of sound" 0.424920127795527
0 0.0111678163715072 1 58 "GO:0007610" "behavior" 0.14585635359116
0 0.00809701470340493 3 36 "GO:0007611;GO:0050890" "cognition" 0.130872483221477
0 0.0215967054404481 2 26 "GO:0007612" "learning" 0.1952
0 0.452122333689765 5 15 "GO:0007613" "memory" 0.728482490272374
0 0.0158956805897857 2 14 "GO:0007623" "circadian rhythm" 0.177570093457944
0 0.112487555440948 2 13 "GO:0007626" "locomotory behavior" 0.406343906510851
0 0.120301166552482 2 7 "GO:0007635" "chemosensory behavior" 0.422778675282714
0 8.85302656640348e-05 3 47 "GO:0008016;GO:1903522" "regulation of heart contraction" 0.01
0 0.698546444102585 5 127 "GO:0008033;GO:0006399" "tRNA metabolic process" 0.929209844559586
0 0.588050568969192 3 15 "GO:0008088" "axo-dendritic transport" 0.850316678395496
0 0.000944389254073242 4 52 "GO:0008202" "steroid metabolic process" 0.0609756097560976
