"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
351 0.346429623687056 3 34 "GO:0003756;GO:0016864" "protein disulfide isomerase activity" 0.68074632346897
-240 0.158957675675318 2 166 "GO:0003777;GO:0003774" "motor activity" 0.513415021434073
515 0.0409176141517273 2 75 "GO:0003779" "actin binding" 0.319384710462094
1101 0.179686096422709 2 7 "GO:0003785" "actin monomer binding" 0.534539500430776
70 0.942473786198462 3 5 "GO:0003841;GO:0042171" "1-acylglycerol-3-phosphate O-acyltransferase activity" 0.981158533205184
-699 0.430148934752942 2 6 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 0.741545096107833
580 0.398248361863366 2 10 "GO:0003872" "6-phosphofructokinase activity" 0.718893723877554
263 0.786299382222325 2 5 "GO:0003873" "6-phosphofructo-2-kinase activity" 0.920090328815846
792 0.414714411486592 2 5 "GO:0003886" "DNA (cytosine-5-)-methyltransferase activity" 0.72986273253277
591 0.174042185109749 4 25 "GO:0003887;GO:0034061" "DNA polymerase activity" 0.529666288980211
1325 0.134875399016216 6 6 "GO:0003896" "DNA primase activity" 0.479971431339507
167 0.67832134222062 3 29 "GO:0003899;GO:0034062;GO:0097747" "5'-3' RNA polymerase activity" 0.87837924960366
807 0.325315833720956 2 7 "GO:0003909;GO:0016886" "ligase activity, forming phosphoric ester bonds" 0.664022391832363
243 0.784405737515595 2 6 "GO:0003913" "DNA photolyase activity" 0.920090328815846
-438 0.545472850732434 2 9 "GO:0003916" "DNA topoisomerase activity" 0.824802477993394
-316 0.721822699527002 2 6 "GO:0003917" "DNA topoisomerase type I (single strand cut, ATP-independent) activity" 0.904155327936497
429 0.0667019607290022 2 87 "GO:0003924" "GTPase activity" 0.378918903217867
-1111 0.252256500418236 5 5 "GO:0003943" "N-acetylgalactosamine-4-sulfatase activity" 0.595977368059021
-483 0.086081774629274 4 60 "GO:0003950" "NAD+ ADP-ribosyltransferase activity" 0.406758377356663
445 0.587347507185606 3 7 "GO:0003951" "NAD+ kinase activity" 0.846553714467904
-829 0.349789387724764 3 6 "GO:0003954" "NADH dehydrogenase activity" 0.683479133710727
219 0.775727813587388 2 8 "GO:0003955;GO:0016655" "oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor" 0.920090328815846
8 0.993748939820142 3 5 "GO:0003956" "NAD(P)+-protein-arginine ADP-ribosyltransferase activity" 0.999670993476185
292 0.721681424225369 2 7 "GO:0003958" "NADPH-hemoprotein reductase activity" 0.904155327936497
1111 0.209965804158213 4 6 "GO:0003977" "UDP-N-acetylglucosamine diphosphorylase activity" 0.569135604197343
2132 0.0280504081010764 2 5 "GO:0003988" "acetyl-CoA C-acyltransferase activity" 0.271798781944913
-923 0.17896469633852 4 10 "GO:0003989;GO:0016421;GO:0016885;GO:0004075" "CoA carboxylase activity" 0.534539500430776
147 0.734452154192256 3 25 "GO:0003993" "acid phosphatase activity" 0.911611538476632
-1226 0.110279711743243 2 8 "GO:0003995" "acyl-CoA dehydrogenase activity" 0.45349169268075
1596 0.0716416701296613 2 6 "GO:0004000" "adenosine deaminase activity" 0.384674700122958
-79 0.929133265444821 4 6 "GO:0004001" "adenosine kinase activity" 0.976632596970055
-596 0.231429255309292 2 19 "GO:0004016" "adenylate cyclase activity" 0.575501068512487
766 0.350252652150693 3 7 "GO:0004017" "adenylate kinase activity" 0.683479133710727
-1878 0.0530729358730203 2 5 "GO:0004022;GO:0018455" "alcohol dehydrogenase (NAD+) activity" 0.349670189844952
613 0.45500006153107 3 7 "GO:0004029;GO:0004030" "aldehyde dehydrogenase [NAD(P)+] activity" 0.760061629664333
-868 0.258259231226259 4 8 "GO:0004032" "alditol:NADP+ 1-oxidoreductase activity" 0.597535913304144
-255 0.573675839405126 2 23 "GO:0004033" "aldo-keto reductase (NADP) activity" 0.838143384087559
248 0.77963591575508 4 6 "GO:0004045" "aminoacyl-tRNA hydrolase activity" 0.920090328815846
-980 0.312670003653055 5 5 "GO:0004065" "arylsulfatase activity" 0.65242775514734
-1924 0.0298983090283232 2 6 "GO:0004069" "L-aspartate:2-oxoglutarate aminotransferase activity" 0.283194095627825
-604 0.298290089752172 5 14 "GO:0004089" "carbonate dehydratase activity" 0.635049404075906
-916 0.264479791543927 5 7 "GO:0004104" "cholinesterase activity" 0.600960820138896
-130 0.75146839790545 2 28 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.916069965899866
-415 0.545954665148652 2 10 "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" 0.824802477993394
-708 0.46560369854781 6 5 "GO:0004127" "cytidylate kinase activity" 0.768109428328383
396 0.605582029973349 2 8 "GO:0004128" "cytochrome-b5 reductase activity, acting on NAD(P)H" 0.855020071385229
-92 0.92427802085361 4 5 "GO:0004132" "dCMP deaminase activity" 0.974494512318109
264 0.765807773755809 3 6 "GO:0004143" "diacylglycerol kinase activity" 0.919632110587813
-547 0.449577270411245 2 9 "GO:0004144" "diacylglycerol O-acyltransferase activity" 0.758882948057502
-39 0.962331683939664 5 7 "GO:0004165" "dodecenoyl-CoA delta-isomerase activity" 0.990830023650332
-20 0.889867512223912 2 227 "GO:0004175" "endopeptidase activity" 0.961656877560907
-813 0.321558325386532 5 7 "GO:0004176" "ATP-dependent peptidase activity" 0.66115528853865
-139 0.763970374263404 3 22 "GO:0004177" "aminopeptidase activity" 0.919632110587813
522 0.221067629366461 3 26 "GO:0004180" "carboxypeptidase activity" 0.569677958704706
606 0.296689357420958 2 14 "GO:0004181" "metallocarboxypeptidase activity" 0.635049404075906
460 0.524631135205059 5 9 "GO:0004185" "serine-type carboxypeptidase activity" 0.820683638655126
900 0.0118840777213707 3 37 "GO:0004190;GO:0070001" "aspartic-type peptidase activity" 0.165617073928616
-784 0.000206437128792781 2 107 "GO:0004197;GO:0008234" "cysteine-type peptidase activity" 0.00969368052799361
-997 0.002971115286776 5 42 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.0695736162986713
-134 0.663536995498014 2 50 "GO:0004222" "metalloendopeptidase activity" 0.872662005225576
-46 0.881043047709982 2 51 "GO:0004252" "serine-type endopeptidase activity" 0.960637754859759
2115 0.00123470388389457 2 11 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 0.0396873111008298
-379 0.562750922319422 2 11 "GO:0004300" "enoyl-CoA hydratase activity" 0.837571570855407
1266 0.192286067338122 4 5 "GO:0004301;GO:0016803;GO:0016801" "ether hydrolase activity" 0.55540636446302
460 0.198376609279795 2 37 "GO:0004312" "fatty acid synthase activity" 0.565158948397405
663 0.387428055669578 5 8 "GO:0004314;GO:0016419;GO:0016420" "S-malonyltransferase activity" 0.711662107786498
478 0.280792510032236 5 24 "GO:0004315" "3-oxoacyl-[acyl-carrier-protein] synthase activity" 0.622916015676776
123 0.864762185006397 4 9 "GO:0004316;GO:0000036;GO:0044620;GO:0140414;GO:0051192" "3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity" 0.951813872249929
-588 0.544550493599341 3 5 "GO:0004332" "fructose-bisphosphate aldolase activity" 0.824802477993394
-1277 0.0511082650277877 5 11 "GO:0004338" "glucan exo-1,3-beta-glucosidase activity" 0.349670189844952
-972 0.156948584645022 3 10 "GO:0004356;GO:0016211;GO:0016880" "acid-ammonia (or amide) ligase activity" 0.510840373960438
-1115 0.0641994417140056 3 13 "GO:0004364" "glutathione transferase activity" 0.378462443111236
-497 0.608555210950341 2 5 "GO:0004365" "glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity" 0.855020071385229
670 0.490023495430135 2 5 "GO:0004376" "glycolipid mannosyltransferase activity" 0.786837726947817
108 0.902998482233364 2 6 "GO:0004383" "guanylate cyclase activity" 0.966487335053212
463 0.0231853152990074 3 115 "GO:0004386" "helicase activity" 0.250965596431704
246 0.799649667128214 3 5 "GO:0004396" "hexokinase activity" 0.921652939276259
322 0.716191995265287 5 6 "GO:0004402;GO:0061733" "histone acetyltransferase activity" 0.904155327936497
264 0.605626444513905 2 18 "GO:0004407;GO:0017136" "histone deacetylase activity" 0.855020071385229
-161 0.814423986002612 4 10 "GO:0004427" "inorganic diphosphatase activity" 0.92903845764574
-464 0.0656110034636449 2 75 "GO:0004497" "monooxygenase activity" 0.378918903217867
364 0.545695492004794 2 13 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 0.824802477993394
425 0.631985942868451 4 6 "GO:0004515" "nicotinate-nucleotide adenylyltransferase activity" 0.862077912359392
311 0.0766096115141992 4 156 "GO:0004518" "nuclease activity" 0.393792088454085
-65 0.785987332752353 2 84 "GO:0004519" "endonuclease activity" 0.920090328815846
117 0.761374444785334 2 32 "GO:0004520" "endodeoxyribonuclease activity" 0.918224115814072
281 0.451830801451594 2 34 "GO:0004521" "endoribonuclease activity" 0.758882948057502
650 0.00696127128947382 5 82 "GO:0004527;GO:0008408" "exonuclease activity" 0.115065719549538
672 0.18930120501455 2 18 "GO:0004535" "poly(A)-specific ribonuclease activity" 0.55027902009402
425 0.200453766987929 2 43 "GO:0004536" "deoxyribonuclease activity" 0.565158948397405
538 0.0338664107526311 2 74 "GO:0004540" "ribonuclease activity" 0.300519834362821
480 0.621310734682175 4 5 "GO:0004549" "tRNA-specific ribonuclease activity" 0.859036343836522
-824 0.396096507287536 2 5 "GO:0004550" "nucleoside diphosphate kinase activity" 0.718509190267503
-98 0.886757244286271 4 10 "GO:0004551" "nucleotide diphosphatase activity" 0.961656877560907
-306 0.0619467826834338 2 179 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.37128685996319
-259 0.623642043212279 2 17 "GO:0004556;GO:0016160;GO:0103025" "amylase activity" 0.859036343836522
468 0.629487878289456 6 5 "GO:0004563;GO:0102148" "beta-N-acetylhexosaminidase activity" 0.861458249022746
-43 0.96497206336527 6 5 "GO:0004565" "beta-galactosidase activity" 0.990830023650332
654 0.460672365482464 2 6 "GO:0004579;GO:0004576" "oligosaccharyl transferase activity" 0.76296032240023
-490 0.367173121354217 2 16 "GO:0004597" "peptide-aspartate beta-dioxygenase activity" 0.6970619027436
-1523 0.000208690994009861 3 28 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.00969368052799361
-1329 0.133749478149499 2 6 "GO:0004618" "phosphoglycerate kinase activity" 0.479971431339507
-781 0.0313072536040855 5 36 "GO:0004620" "phospholipase activity" 0.290022140530155
8 0.991480103274408 2 8 "GO:0004622" "lysophospholipase activity" 0.999670993476185
-2033 0.00496998733976231 2 9 "GO:0004623" "phospholipase A2 activity" 0.0974348680795262
215 0.80866476960115 3 6 "GO:0004647" "phosphoserine phosphatase activity" 0.92371870023546
235 0.719142880847232 2 11 "GO:0004652" "polynucleotide adenylyltransferase activity" 0.904155327936497
94 0.891136023942973 4 10 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.961656877560907
552 0.222757997097201 4 23 "GO:0004656;GO:0019798" "procollagen-proline 4-dioxygenase activity" 0.569677958704706
72 0.921266732236942 4 9 "GO:0004659" "prenyltransferase activity" 0.974494512318109
-1187 0.221553660983526 2 5 "GO:0004673" "protein histidine kinase activity" 0.569677958704706
24 0.804669707363377 4 528 "GO:0004674;GO:0004672" "protein kinase activity" 0.921652939276259
-1195 0.145332075951565 2 7 "GO:0004687" "myosin light chain kinase activity" 0.487903169793676
-355 0.327294763842475 2 36 "GO:0004690" "cyclic nucleotide-dependent protein kinase activity" 0.665733484348175
-32 0.957352989431558 3 13 "GO:0004691" "cAMP-dependent protein kinase activity" 0.990243644283194
-537 0.236336244581347 3 23 "GO:0004692" "cGMP-dependent protein kinase activity" 0.58084972064745
145 0.795486903565365 5 15 "GO:0004693;GO:0097472" "cyclin-dependent protein serine/threonine kinase activity" 0.921652939276259
-2289 0.0183729445145248 5 5 "GO:0004697" "protein kinase C activity" 0.218146369376682
258 0.645759372057296 5 15 "GO:0004707" "MAP kinase activity" 0.864087540705239
-642 0.375198968747407 5 9 "GO:0004709" "MAP kinase kinase kinase activity" 0.700945368015494
60 0.876755441080267 2 32 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.959876411468396
-570 0.144175426609035 4 31 "GO:0004713" "protein tyrosine kinase activity" 0.487903169793676
-301 0.756809064329669 2 5 "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" 0.916652358088953
80 0.922671081527777 2 7 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.974494512318109
481 0.00611672931847235 4 156 "GO:0004721" "phosphoprotein phosphatase activity" 0.107425058655671
428 0.0689318128940559 5 86 "GO:0004722" "protein serine/threonine phosphatase activity" 0.382299462300586
839 0.012480329883801 6 42 "GO:0004724" "magnesium-dependent protein serine/threonine phosphatase activity" 0.165617073928616
541 0.0789994204158093 2 50 "GO:0004725;GO:0008138" "protein tyrosine phosphatase activity" 0.395851709498315
822 0.209579589957979 4 11 "GO:0004740" "pyruvate dehydrogenase (acetyl-transferring) kinase activity" 0.569135604197343
1337 0.0816456130055918 2 8 "GO:0004766" "spermidine synthase activity" 0.395851709498315
-413 0.641254079115394 2 6 "GO:0004791" "thioredoxin-disulfide reductase activity" 0.862164575269979
-357 0.524731294466326 5 15 "GO:0004806" "triglyceride lipase activity" 0.820683638655126
1042 0.011200554156218 2 28 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 0.16003503650325
116 0.425847576364829 3 228 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.735634235400719
115 0.720488837821323 3 46 "GO:0004857" "enzyme inhibitor activity" 0.904155327936497
-726 0.290536796841583 3 10 "GO:0004860;GO:0019210" "protein kinase inhibitor activity" 0.630571309123206
-618 0.421131445892458 3 8 "GO:0004862;GO:0030291" "protein serine/threonine kinase inhibitor activity" 0.731987234819262
-75 0.893211548197141 2 15 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 0.961656877560907
-414 0.253374114015433 3 36 "GO:0004888" "transmembrane signaling receptor activity" 0.595977368059021
-593 0.503110633503482 2 6 "GO:0005044" "scavenger receptor activity" 0.804572297002954
99 0.779490103732438 4 38 "GO:0005048" "signal sequence binding" 0.920090328815846
748 0.155560365041449 2 17 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.508284448565665
642 0.0369332984523166 4 50 "GO:0005096" "GTPase activator activity" 0.308265055399039
277 0.213801769493457 2 96 "GO:0005102" "signaling receptor binding" 0.569677958704706
1562 0.0780608719307095 3 6 "GO:0005112" "Notch binding" 0.395851709498315
-903 0.239334457816178 2 8 "GO:0005126" "cytokine receptor binding" 0.583118346644619
54 0.691800870850408 1 267 "GO:0005198" "structural molecule activity" 0.889006302022704
-851 0.0661080052514894 2 22 "GO:0005201" "extracellular matrix structural constituent" 0.378918903217867
-783 9.07209769225756e-11 2 338 "GO:0005216;GO:0015267;GO:0022836;GO:0022803;GO:0005261" "channel activity" 4.39450356413585e-08
-422 0.250577822386346 5 35 "GO:0005222;GO:0005221;GO:0005217;GO:0043855" "intracellular ligand-gated ion channel activity" 0.595034096539971
-860 0.262331925548665 5 8 "GO:0005223" "intracellular cGMP-activated cation channel activity" 0.600960820138896
-748 0.0555826301087991 6 31 "GO:0005227;GO:0022839" "ion gated channel activity" 0.354970887740285
-1227 0.0610142323270868 4 11 "GO:0005230" "extracellular ligand-gated ion channel activity" 0.37128685996319
446 0.458781831201265 3 13 "GO:0005242" "inward rectifier potassium channel activity" 0.761324967918635
-316 0.548937424155277 2 17 "GO:0005246" "calcium channel regulator activity" 0.826690895865425
-404 0.536775353259247 5 11 "GO:0005247;GO:0008308" "voltage-gated chloride channel activity" 0.824802477993394
-861 0.000452262387360838 2 79 "GO:0005248;GO:0005272" "sodium channel activity" 0.0173298723884176
-390 0.379875762463591 2 24 "GO:0005251" "delayed rectifier potassium channel activity" 0.705779849006361
-1088 2.05173434026311e-07 4 109 "GO:0005262;GO:0005245" "calcium channel activity" 1.92179116537978e-05
-226 0.283514632977221 6 108 "GO:0005267;GO:0005249" "potassium channel activity" 0.623609745883482
-896 0.356092660932429 3 5 "GO:0005302" "L-tyrosine transmembrane transporter activity" 0.687623789098499
275 0.703502850842493 2 9 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.897205602511682
-555 0.33881013046003 2 14 "GO:0005315" "inorganic phosphate transmembrane transporter activity" 0.671701536475823
-319 0.354154162041788 2 40 "GO:0005319" "lipid transporter activity" 0.687623789098499
-1569 0.076609249894878 2 6 "GO:0005324" "long-chain fatty acid transporter activity" 0.393792088454085
-905 0.351171150348536 2 5 "GO:0005337" "nucleoside transmembrane transporter activity" 0.683688867768628
-241 0.804113016294151 6 5 "GO:0005345;GO:0015205" "purine nucleobase transmembrane transporter activity" 0.921652939276259
-887 0.196649236680766 3 10 "GO:0005351;GO:0005402" "carbohydrate:cation symporter activity" 0.563861586809135
991 0.263588062102169 5 6 "GO:0005385" "zinc ion transmembrane transporter activity" 0.600960820138896
-1263 0.154065046619973 2 6 "GO:0005452" "inorganic anion exchanger activity" 0.507331383986864
-149 0.866147684919662 8 6 "GO:0005459" "UDP-galactose transmembrane transporter activity" 0.951813872249929
680 0.225289891543695 2 15 "GO:0005484" "SNAP receptor activity" 0.569677958704706
-93 0.897870948454994 2 9 "GO:0005496" "steroid binding" 0.964210458022369
189 0.242434818096188 4 185 "GO:0005506" "iron ion binding" 0.584166942606278
-677 0.198993620375424 2 17 "GO:0005507" "copper ion binding" 0.565158948397405
-444 2.40012826966515e-05 2 453 "GO:0005509" "calcium ion binding" 0.00155639087025209
57 0.707190693931292 3 207 "GO:0005516" "calmodulin binding" 0.898359189183911
-967 0.319136428756136 2 5 "GO:0005518" "collagen binding" 0.659188497995826
810 0.323860696584159 3 7 "GO:0005522" "profilin binding" 0.662875090626281
30 0.841648009174749 5 221 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "guanyl nucleotide binding" 0.942243388757388
378 0.563501905200797 2 11 "GO:0005527" "macrolide binding" 0.837571570855407
266 0.728588076060691 3 8 "GO:0005528" "FK506 binding" 0.908579509052016
12 0.959605563511678 3 91 "GO:0005543" "phospholipid binding" 0.99044908990979
4 0.993727471269905 4 15 "GO:0005544" "calcium-dependent phospholipid binding" 0.999670993476185
-446 0.397060427296075 2 17 "GO:0005546;GO:1902936" "phosphatidylinositol bisphosphate binding" 0.718509190267503
-713 0.255479028392208 2 12 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.597535913304144
-513 0.360111025708588 3 15 "GO:0005548" "phospholipid transporter activity" 0.689939987891681
400 0.339354369847723 2 27 "GO:0008022" "protein C-terminus binding" 0.671701536475823
-21 0.968044240515981 2 17 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.991569009422809
536 0.0235187213737896 3 85 "GO:0008047" "enzyme activator activity" 0.250965596431704
639 0.133772844332136 2 26 "GO:0008080;GO:0016410" "N-acyltransferase activity" 0.479971431339507
-504 0.0953665708138743 2 52 "GO:0008081" "phosphoric diester hydrolase activity" 0.43222590965643
189 0.118402067481275 2 337 "GO:0008092" "cytoskeletal protein binding" 0.468605365665328
717 0.0620266040043653 2 32 "GO:0008093" "cytoskeletal anchor activity" 0.37128685996319
756 0.0459590705061735 6 33 "GO:0008094" "DNA-dependent ATPase activity" 0.325575600308439
2359 0.0151000750681288 2 5 "GO:0008097" "5S rRNA binding" 0.187196518859303
-688 0.219869530113824 2 15 "GO:0008106" "alcohol dehydrogenase (NADP+) activity" 0.569677958704706
546 0.53792101444605 2 6 "GO:0008113" "peptide-methionine (S)-S-oxide reductase activity" 0.824802477993394
427 0.0543209537560935 2 97 "GO:0008134" "transcription factor binding" 0.349670189844952
673 0.00344478437198936 2 90 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity" 0.0745786779076764
-62 0.895198831216361 2 21 "GO:0008139" "nuclear localization sequence binding" 0.962567110606368
723 0.0785783424147722 6 28 "GO:0008143;GO:0070717" "poly-purine tract binding" 0.395851709498315
849 0.0135872669716826 2 40 "GO:0008144" "drug binding" 0.173546455411037
335 0.00358536443722619 2 374 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.075561555514542
501 0.388371429911125 5 14 "GO:0008169" "C-methyltransferase activity" 0.711732859597996
350 0.241431707010053 3 53 "GO:0008171" "O-methyltransferase activity" 0.584166942606278
639 0.00207295068889596 3 111 "GO:0008173" "RNA methyltransferase activity" 0.0546092947106029
1691 0.0393416692110459 2 7 "GO:0008174" "mRNA methyltransferase activity" 0.315654604817134
607 0.0535522497811039 4 48 "GO:0008175" "tRNA methyltransferase activity" 0.349670189844952
723 0.292471390115271 8 10 "GO:0008186" "RNA-dependent ATPase activity" 0.630571309123206
-252 0.22121977193343 4 113 "GO:0008194" "UDP-glycosyltransferase activity" 0.569677958704706
803 0.0123500690667857 2 46 "GO:0008198" "ferrous iron binding" 0.165617073928616
361 0.480932691575301 2 18 "GO:0008199" "ferric iron binding" 0.781168129090518
-78 0.904807888836663 2 11 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.966487335053212
-64 0.582361070949779 2 361 "GO:0008233" "peptidase activity" 0.846431694501144
215 0.614458426857571 2 26 "GO:0008235" "metalloexopeptidase activity" 0.858715667061629
-73 0.772970544092073 2 75 "GO:0008236;GO:0017171" "serine hydrolase activity" 0.920090328815846
-58 0.800388125310532 3 90 "GO:0008237" "metallopeptidase activity" 0.921652939276259
-118 0.677282320113199 2 59 "GO:0008238" "exopeptidase activity" 0.87837924960366
-1007 0.219803416258524 3 7 "GO:0008239" "dipeptidyl-peptidase activity" 0.569677958704706
-12 0.985630303101423 2 10 "GO:0008252" "nucleotidase activity" 0.998904648067544
70 0.932087176329814 7 7 "GO:0008253" "5'-nucleotidase activity" 0.97730036025626
303 0.485413392014971 2 25 "GO:0008266;GO:0008187" "poly-pyrimidine tract binding" 0.78535671359723
341 0.00307408987211534 2 374 "GO:0008270" "zinc ion binding" 0.0700393989781954
-782 0.30851065325342 3 8 "GO:0008271" "secondary active sulfate transmembrane transporter activity" 0.64856478975719
