"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.551516548370138 4 13 "GO:0000793" "condensed chromosome" 0.887192118226601
0 0.425577206707495 2 8 "GO:0000794" "condensed nuclear chromosome" 0.810526315789474
0 0.560514672026092 5 6 "GO:0000803" "sex chromosome" 0.837155963302752
0 0.949250354215339 2 24 "GO:0000922" "spindle pole" 1
0 0.505584939193371 3 33 "GO:0000932" "P-body" 0.882258064516129
0 0.357902656041043 5 20 "GO:0001518;GO:0034706" "sodium channel complex" 0.813432835820896
0 0.43220897342515 2 18 "GO:0001650" "fibrillar center" 0.810967741935484
0 0.250059404720629 2 9 "GO:0001669" "acrosomal vesicle" 0.656603773584906
0 0.936404458985117 2 8 "GO:0001726" "ruffle" 1
0 0.425577206707495 2 8 "GO:0001750" "photoreceptor outer segment" 0.810526315789474
0 0.821153384154064 2 5 "GO:0001891" "phagocytic cup" 1
0 0.512966600235106 2 195 "GO:0005576" "extracellular region" 0.884042553191489
0 0.927950154525447 2 13 "GO:0005604" "basement membrane" 1
0 0.111708355595449 2 125 "GO:0005615" "extracellular space" 0.563461538461538
0 0.949656935510247 2 46 "GO:0005618" "cell wall" 1
0 0.729657719692529 -1 16 "GO:0005623" "obsolete cell" 0.965748031496063
0 0.865987383854047 2 32 "GO:0005635" "nuclear envelope" 1
0 0.190841013573294 2 11 "GO:0005643" "nuclear pore" 0.624418604651163
0 0.978417303564869 2 301 "GO:0005654" "nucleoplasm" 1
0 1 2 14 "GO:0005657" "replication fork" 1
0 0.821153384154064 2 5 "GO:0005663" "DNA replication factor C complex" 1
0 0.821153384154064 3 5 "GO:0005665" "RNA polymerase II, core complex" 1
0 1 3 6 "GO:0005666" "RNA polymerase III complex" 1
0 0.505584939193371 2 33 "GO:0005667" "transcription regulator complex" 0.882258064516129
0 0.821153384154064 2 5 "GO:0005680" "anaphase-promoting complex" 1
0 0.99691085964641 3 105 "GO:0005681" "spliceosomal complex" 1
0 1 2 12 "GO:0005682" "U5 snRNP" 1
0 0.902884062271679 2 38 "GO:0005684" "U2-type spliceosomal complex" 1
0 0.927950154525447 2 13 "GO:0005685" "U1 snRNP" 1
0 0.968097053777347 2 10 "GO:0005686" "U2 snRNP" 1
0 0.9934208324393 2 79 "GO:0005694" "chromosome" 1
0 0.560514672026092 2 6 "GO:0005697" "telomerase holoenzyme complex" 0.837155963302752
0 0.977464416318812 3 210 "GO:0005730" "nucleolus" 1
0 0.404291684914008 3 11 "GO:0005732" "sno(s)RNA-containing ribonucleoprotein complex" 0.821527777777778
0 0.910224749504383 2 7 "GO:0005736" "RNA polymerase I complex" 1
0 0.864877598253374 3 551 "GO:0005739" "mitochondrion" 1
0 0.106966902833592 3 29 "GO:0005741" "mitochondrial outer membrane" 0.541176470588235
0 0.227504026936811 2 84 "GO:0005743;GO:0019866" "organelle inner membrane" 0.665979381443299
0 0.448846603714389 4 25 "GO:0005758;GO:0031970" "organelle envelope lumen" 0.850955414012739
0 0.960440975331466 2 60 "GO:0005759" "mitochondrial matrix" 1
0 0.873281126579659 3 6 "GO:0005762;GO:0000315" "organellar large ribosomal subunit" 1
0 0.472256590807958 6 121 "GO:0005764;GO:0000323" "lytic vacuole" 0.846067415730337
0 0.900741278169445 4 21 "GO:0005765" "lysosomal membrane" 1
0 0.485779372283109 3 125 "GO:0005768" "endosome" 0.87103825136612
0 0.325148804260554 2 42 "GO:0005769" "early endosome" 0.761111111111111
0 0.637157531436303 2 18 "GO:0005770" "late endosome" 0.957709251101322
0 0.73982714753857 2 187 "GO:0005773" "vacuole" 0.971764705882353
0 0.726253917968252 2 122 "GO:0005774" "vacuolar membrane" 0.990283400809717
0 0.593334471441927 3 10 "GO:0005775" "vacuolar lumen" 0.917567567567568
0 0.560514672026092 4 6 "GO:0005776" "autophagosome" 0.837155963302752
0 0.371431800423634 4 17 "GO:0005778;GO:0031903" "microbody membrane" 0.828676470588235
0 0.936404458985117 2 8 "GO:0005779;GO:0031231" "integral component of peroxisomal membrane" 1
0 0.726966783139249 2 8 "GO:0005782;GO:0031907" "peroxisomal matrix" 0.966798418972332
0 0.327750945422169 2 340 "GO:0005783" "endoplasmic reticulum" 0.75234375
0 0.82853004751195 2 95 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.17155454196001 4 234 "GO:0005789" "endoplasmic reticulum membrane" 0.693055555555556
0 0.821153384154064 4 5 "GO:0005791" "rough endoplasmic reticulum" 1
0 0.651619389031311 3 7 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 0.951515151515152
0 0.0634396462455808 3 318 "GO:0005794" "Golgi apparatus" 0.51875
0 0.479971126591492 2 12 "GO:0005795" "Golgi stack" 0.863186813186813
0 0.560514672026092 2 6 "GO:0005796" "Golgi lumen" 0.837155963302752
0 0.425577206707495 3 8 "GO:0005797" "Golgi medial cisterna" 0.810526315789474
0 0.560514672026092 3 6 "GO:0005801" "cis-Golgi network" 0.837155963302752
0 0.85780595395978 3 15 "GO:0005811" "lipid droplet" 1
0 0.00565568967864848 3 105 "GO:0005813" "centrosome" 0.166666666666667
0 0.050800817956219 3 46 "GO:0005814" "centriole" 0.475
0 0.00339415210352147 2 161 "GO:0005815" "microtubule organizing center" 0.075
0 0.871408136055947 3 56 "GO:0005819" "spindle" 1
0 1 2 9 "GO:0005839" "proteasome core complex" 1
0 0.999893713137005 3 80 "GO:0005840" "ribosome" 1
0 0.887378623406069 3 16 "GO:0005844" "polysome" 1
0 0.95495450148591 3 9 "GO:0005849;GO:0005847" "mRNA cleavage factor complex" 1
0 0.0740982384122074 4 175 "GO:0005856" "cytoskeleton" 0.542105263157895
0 0.877149802010569 2 20 "GO:0005858" "axonemal dynein complex" 1
0 0.936404458985117 4 8 "GO:0005868" "cytoplasmic dynein complex" 1
0 0.453428384442253 3 5 "GO:0005869" "dynactin complex" 0.789655172413793
0 0.203225511880143 3 51 "GO:0005871" "kinesin complex" 0.618947368421053
0 0.323835450371111 2 158 "GO:0005874;GO:0099513;GO:0099512;GO:0099081" "supramolecular fiber" 0.770161290322581
0 0.222996118568882 2 100 "GO:0005875" "microtubule associated complex" 0.661458333333333
0 0.103912510393248 2 12 "GO:0005876" "spindle microtubule" 0.553061224489796
0 0.664225516389896 4 11 "GO:0005881" "cytoplasmic microtubule" 0.945338983050847
0 0.560514672026092 2 6 "GO:0005884" "actin filament" 0.837155963302752
0 0.00651460220321421 2 147 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 0.1375
0 0.0161993094672376 2 47 "GO:0005891;GO:0034704" "calcium channel complex" 0.292307692307692
0 0.726966783139249 2 8 "GO:0005902" "microvillus" 0.966798418972332
0 0.927950154525447 2 13 "GO:0005905" "clathrin-coated pit" 1
0 0.128585366155148 4 120 "GO:0005911;GO:0070161" "anchoring junction" 0.589830508474576
0 0.651619389031311 5 7 "GO:0005912" "adherens junction" 0.951515151515152
0 0.910224749504383 3 7 "GO:0005925;GO:0030055" "cell-substrate junction" 1
0 0.0123982638823888 2 139 "GO:0005929" "cilium" 0.254545454545455
0 0.841996686914223 2 31 "GO:0005930" "axoneme" 1
0 0.716696468936375 3 42 "GO:0005938" "cell cortex" 0.998765432098765
0 0.371431800423634 3 17 "GO:0005952" "cAMP-dependent protein kinase complex" 0.828676470588235
0 0.190841013573294 5 11 "GO:0008021;GO:0070382" "synaptic vesicle" 0.624418604651163
0 1 2 10 "GO:0008023" "transcription elongation factor complex" 1
0 0.0440555066506252 2 34 "GO:0008076;GO:0034705" "potassium channel complex" 0.415384615384615
0 0.453428384442253 2 5 "GO:0008250" "oligosaccharyltransferase complex" 0.789655172413793
0 1 2 5 "GO:0008278" "cohesin complex" 1
0 0.250059404720629 3 9 "GO:0008287;GO:1903293" "phosphatase complex" 0.656603773584906
0 0.936404458985117 3 8 "GO:0009277" "fungal-type cell wall" 1
0 0.992672738374311 2 37 "GO:0009295" "nucleoid" 1
0 0.664225516389896 2 11 "GO:0009505" "plant-type cell wall" 0.945338983050847
0 0.755774270402776 2 47 "GO:0009506" "plasmodesma" 1
0 0.179908300981735 4 344 "GO:0009507;GO:0009536" "plastid" 0.662820512820513
0 0.99198147582172 5 14 "GO:0009508;GO:0000229" "plastid chromosome" 1
0 0.726966783139249 2 8 "GO:0009524" "phragmoplast" 0.966798418972332
0 0.0495004754746265 4 18 "GO:0009534;GO:0031976" "chloroplast thylakoid" 0.462962962962963
0 0.00812254542654465 3 101 "GO:0009535;GO:0055035;GO:0042651;GO:0034357" "thylakoid membrane" 0.14
0 0.560514672026092 3 6 "GO:0009543;GO:0031978" "plastid thylakoid lumen" 0.837155963302752
0 0.0391160580201309 3 42 "GO:0009570;GO:0009532" "chloroplast stroma" 0.404347826086957
0 0.162580092375216 2 25 "GO:0009579" "thylakoid" 0.61830985915493
0 0.551516548370138 6 13 "GO:0009705" "plant-type vacuole membrane" 0.887192118226601
0 0.147234999910244 6 13 "GO:0009706;GO:0009528" "chloroplast inner membrane" 0.603125
0 0.386667981391961 2 14 "GO:0009897" "external side of plasma membrane" 0.829710144927536
0 0.788305552603134 3 33 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 1
0 0.430992923316733 2 28 "GO:0009925;GO:0033268" "basal plasma membrane" 0.819607843137255
0 0.0211008555413995 2 48 "GO:0009941;GO:0009526" "chloroplast envelope" 0.306666666666667
0 0.144980775145224 2 83 "GO:0009986" "cell surface" 0.611111111111111
0 0.0124026117158392 2 77 "GO:0010008" "endosome membrane" 0.233333333333333
0 0.200027982295433 2 17 "GO:0010287" "plastoglobule" 0.620430107526882
0 0.975057117968751 3 27 "GO:0010494" "cytoplasmic stress granule" 1
0 0.200027982295433 2 17 "GO:0012505" "endomembrane system" 0.620430107526882
0 0.749322267324568 3 28 "GO:0014069;GO:0099572" "postsynaptic specialization" 1
0 0.664225516389896 2 11 "GO:0015030" "Cajal body" 0.945338983050847
0 0.318993927589538 2 13 "GO:0015629" "actin cytoskeleton" 0.769105691056911
0 0.200279477414414 2 23 "GO:0015630" "microtubule cytoskeleton" 0.613829787234043
0 0.999984287301008 2 32 "GO:0015935;GO:0022627" "small ribosomal subunit" 1
0 0.513336107700928 2 9 "GO:0016234" "inclusion body" 0.861658031088083
0 0.873281126579659 3 6 "GO:0016235" "aggresome" 1
0 0.593334471441927 4 10 "GO:0016282;GO:0070993" "translation preinitiation complex" 0.917567567567568
0 0.114942244834642 4 78 "GO:0016323" "basolateral plasma membrane" 0.555555555555556
0 0.0627906924729693 4 47 "GO:0016324" "apical plasma membrane" 0.529032258064516
0 0.324102942646813 2 29 "GO:0016328" "lateral plasma membrane" 0.7648
0 0.821634266766752 2 14 "GO:0016363" "nuclear matrix" 1
0 1 2 13 "GO:0016459" "myosin complex" 1
0 0.992941301968978 2 125 "GO:0016604" "nuclear body" 1
0 0.887378623406069 2 16 "GO:0016605" "PML body" 1
0 0.99125820059245 3 86 "GO:0016607" "nuclear speck" 1
0 0.453428384442253 2 5 "GO:0016938" "kinesin I complex" 0.789655172413793
0 1 2 11 "GO:0018995" "host cellular component" 1
0 0.560514672026092 2 6 "GO:0019005" "SCF ubiquitin ligase complex" 0.837155963302752
0 0.821153384154064 1 5 "GO:0019012" "virion" 1
0 1 2 6 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 0.676947517994641 2 15 "GO:0019897" "extrinsic component of plasma membrane" 0.958577405857741
0 0.682510144469373 2 30 "GO:0019898" "extrinsic component of membrane" 0.961825726141079
0 0.999253269708721 3 46 "GO:0022625;GO:0015934" "large ribosomal subunit" 1
0 0.998992778280261 2 20 "GO:0022626" "cytosolic ribosome" 1
0 0.332752879513047 2 7 "GO:0030014" "CCR4-NOT complex" 0.734848484848485
0 0.178045667522301 2 8 "GO:0030015" "CCR4-NOT core complex" 0.67012987012987
0 0.936404458985117 5 8 "GO:0030016;GO:0043292" "myofibril" 1
0 0.78800411897877 2 9 "GO:0030017" "sarcomere" 1
0 0.777881775708465 2 13 "GO:0030027" "lamellipodium" 1
0 0.083117913197208 2 234 "GO:0030054" "cell junction" 0.56
0 0.0231782622536738 2 40 "GO:0030076;GO:0009523;GO:0009521" "photosystem" 0.305882352941176
0 0.873281126579659 3 6 "GO:0030118" "clathrin coat" 1
0 0.96944526297354 2 16 "GO:0030119" "AP-type membrane coat adaptor complex" 1
0 0.637157531436303 3 18 "GO:0030120;GO:0030117" "membrane coat" 0.957709251101322
0 0.821153384154064 2 5 "GO:0030122" "AP-2 adaptor complex" 1
0 0.178045667522301 4 8 "GO:0030127" "COPII vesicle coat" 0.67012987012987
0 0.95495450148591 2 9 "GO:0030131" "clathrin adaptor complex" 1
0 0.491881495650958 3 19 "GO:0030133" "transport vesicle" 0.875
0 0.178045667522301 4 8 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 0.67012987012987
0 0.453854232370022 2 15 "GO:0030135" "coated vesicle" 0.78125
0 0.873281126579659 3 6 "GO:0030136" "clathrin-coated vesicle" 1
0 0.549004752369067 5 27 "GO:0030141" "secretory granule" 0.903535353535354
0 0.386690782287229 5 37 "GO:0030173;GO:0031228" "intrinsic component of Golgi membrane" 0.824460431654676
0 1 2 6 "GO:0030175" "filopodium" 1
0 0.680044624641264 5 59 "GO:0030176;GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 0.961666666666667
0 0.865456513695717 3 36 "GO:0030286" "dynein complex" 1
0 0.968335526497308 2 82 "GO:0030312" "external encapsulating structure" 1
0 0.152946613503725 2 49 "GO:0030315" "T-tubule" 0.588235294117647
0 0.116673221077348 2 75 "GO:0030424" "axon" 0.554545454545455
0 0.270926128693998 4 99 "GO:0030425" "dendrite" 0.697345132743363
0 0.0896074877261179 2 17 "GO:0030426" "growth cone" 0.530232558139535
0 0.106966902833592 2 29 "GO:0030427" "site of polarized growth" 0.541176470588235
0 0.936404458985117 2 8 "GO:0030428;GO:0000935" "cell septum" 1
0 1 2 8 "GO:0030430;GO:0033646;GO:0033643;GO:0042025;GO:0033648;GO:0033647" "host cell part" 1
0 0.526191338202875 2 30 "GO:0030496" "midbody" 0.871794871794872
0 0.930547762665592 2 18 "GO:0030658" "transport vesicle membrane" 1
0 0.721372432747833 5 75 "GO:0030659;GO:0012506" "vesicle membrane" 0.999180327868852
0 0.945669469151896 2 14 "GO:0030662" "coated vesicle membrane" 1
0 0.95495450148591 2 9 "GO:0030665" "clathrin-coated vesicle membrane" 1
0 0.560514672026092 2 6 "GO:0030666" "endocytic vesicle membrane" 0.837155963302752
0 0.063481317226242 2 6 "GO:0030667" "secretory granule membrane" 0.474285714285714
0 0.936404458985117 2 8 "GO:0030672;GO:0099501" "synaptic vesicle membrane" 1
0 0.162580092375216 2 25 "GO:0030673;GO:0032589" "neuron projection membrane" 0.61830985915493
0 0.905005673815449 3 34 "GO:0030684" "preribosome" 1
0 0.821153384154064 2 5 "GO:0030686" "90S preribosome" 1
0 0.83667153086298 4 10 "GO:0030687" "preribosome, large subunit precursor" 1
0 0.453428384442253 2 5 "GO:0030688" "preribosome, small subunit precursor" 0.789655172413793
0 0.725643646322697 2 12 "GO:0030863" "cortical cytoskeleton" 0.99390243902439
0 0.000108544301829419 2 10 "GO:0030992" "intraciliary transport particle B" 0
0 0.865456513695717 2 36 "GO:0031012" "extracellular matrix" 1
0 0.0682957550681385 2 11 "GO:0031201" "SNARE complex" 0.486111111111111
0 0.945669469151896 3 14 "GO:0031225" "anchored component of membrane" 1
0 0.129408274562438 4 51 "GO:0031253" "cell projection membrane" 0.585
0 0.0333314533463109 2 33 "GO:0031256" "leading edge membrane" 0.404761904761905
0 0.540560549520528 2 117 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 0.889847715736041
0 0.063481317226242 2 6 "GO:0031305;GO:0031304" "intrinsic component of mitochondrial inner membrane" 0.474285714285714
0 0.651619389031311 2 7 "GO:0031312" "extrinsic component of organelle membrane" 0.951515151515152
0 0.78800411897877 7 9 "GO:0031359;GO:0031355;GO:0031358;GO:0031351;GO:0031354;GO:0031350;GO:0009707;GO:0009527" "integral component of chloroplast outer membrane" 1
0 0.233798952344238 2 289 "GO:0031410;GO:0097708;GO:0031982" "vesicle" 0.679591836734694
0 0.32667325897193 4 10 "GO:0031414;GO:0031248;GO:1902493" "protein acetyltransferase complex" 0.75748031496063
0 0.453428384442253 5 5 "GO:0031415" "NatA complex" 0.789655172413793
0 0.186278644577596 2 41 "GO:0031430" "M band" 0.6575
0 0.0841134683419286 2 28 "GO:0031461" "cullin-RING ubiquitin ligase complex" 0.546341463414634
0 0.239255809274573 5 6 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.674
0 0.05443715217965 2 64 "GO:0031514" "motile cilium" 0.46
0 0.529148981507325 2 37 "GO:0031594" "neuromuscular junction" 0.871428571428571
0 0.821153384154064 2 5 "GO:0031597" "cytosolic proteasome complex" 1
0 0.453428384442253 2 5 "GO:0031616" "spindle pole centrosome" 0.789655172413793
0 0.246488776054586 2 21 "GO:0031672" "A band" 0.677227722772277
0 0.425577206707495 2 8 "GO:0031674" "I band" 0.810526315789474
0 0.103912510393248 2 12 "GO:0031901" "early endosome membrane" 0.553061224489796
0 0.198900703794765 3 26 "GO:0031902" "late endosome membrane" 0.626373626373626
0 1 2 6 "GO:0031941" "filamentous actin" 1
0 0.871408136055947 4 56 "GO:0031965" "nuclear membrane" 1
0 0.124892478273073 4 107 "GO:0031966" "mitochondrial membrane" 0.589473684210526
0 0.128493699705377 2 82 "GO:0031967;GO:0031975" "organelle envelope" 0.6
0 0.28878740421529 2 41 "GO:0031968;GO:0019867" "outer membrane" 0.772173913043478
0 0.266865022421707 4 50 "GO:0031969;GO:0042170" "plastid membrane" 0.690178571428571
0 0.190841013573294 2 11 "GO:0031977" "thylakoid lumen" 0.624418604651163
0 0.0724736186958686 2 118 "GO:0031984" "organelle subcompartment" 0.527027027027027
0 0.551516548370138 2 13 "GO:0031985" "Golgi cisterna" 0.887192118226601
0 0.930547762665592 2 18 "GO:0032040" "small-subunit processome" 1
0 0.676947517994641 2 15 "GO:0032153" "cell division site" 0.958577405857741
0 0.968097053777347 4 10 "GO:0032154" "cleavage furrow" 1
0 0.453428384442253 2 5 "GO:0032300" "mismatch repair complex" 0.789655172413793
0 0.0251475184284676 2 7 "GO:0032391" "photoreceptor connecting cilium" 0.3
0 0.43220897342515 3 18 "GO:0032541;GO:0071782;GO:0098827" "endoplasmic reticulum subcompartment" 0.810967741935484
0 0.103912510393248 2 12 "GO:0032580" "Golgi cisterna membrane" 0.553061224489796
0 0.239255809274573 3 6 "GO:0032587" "ruffle membrane" 0.674
0 0.332752879513047 3 7 "GO:0032588" "trans-Golgi network membrane" 0.734848484848485
0 0.178045667522301 2 8 "GO:0032592;GO:0098573" "intrinsic component of mitochondrial membrane" 0.67012987012987
0 0.560514672026092 2 6 "GO:0032806;GO:0005675" "carboxy-terminal domain protein kinase complex" 0.837155963302752
0 0.0216299778841324 3 9 "GO:0032809;GO:0044298" "neuronal cell body membrane" 0.29375
0 0.425577206707495 6 8 "GO:0032839" "dendrite cytoplasm" 0.810526315789474
0 0.776886028335348 2 21 "GO:0032993" "protein-DNA complex" 1
0 0.453854232370022 2 15 "GO:0033017" "sarcoplasmic reticulum membrane" 0.78125
0 0.063481317226242 2 6 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 0.474285714285714
0 0.318993927589538 2 13 "GO:0033270" "paranode region of axon" 0.769105691056911
0 0.726966783139249 2 8 "GO:0033290;GO:0005852" "eukaryotic 48S preinitiation complex" 0.966798418972332
0 0.927950154525447 2 13 "GO:0034081" "polyketide synthase complex" 1
0 0.513336107700928 2 9 "GO:0034399" "nuclear periphery" 0.861658031088083
0 0.821153384154064 2 5 "GO:0034451" "centriolar satellite" 1
0 0.151368563250408 2 5 "GO:0034518" "RNA cap binding complex" 0.591044776119403
0 0.190841013573294 4 11 "GO:0034707" "chloride channel complex" 0.624418604651163
0 0.904862711630526 2 12 "GO:0034708" "methyltransferase complex" 1
0 1 2 5 "GO:0035327" "transcriptionally active chromatin" 1
0 0.651619389031311 3 7 "GO:0035371;GO:1990752" "microtubule plus-end" 0.951515151515152
0 0.453428384442253 2 5 "GO:0035838" "growing cell tip" 0.789655172413793
0 0.911323409811103 2 17 "GO:0035861;GO:0090734" "site of DNA damage" 1
0 0.0533696059567531 2 13 "GO:0035869" "ciliary transition zone" 0.472413793103448
0 0.114593048956608 2 7 "GO:0036038" "MKS complex" 0.566037735849057
0 0.0867297849114301 3 31 "GO:0036064" "ciliary basal body" 0.538095238095238
0 0.103912510393248 4 12 "GO:0036126;GO:0097729" "9+2 motile cilium" 0.553061224489796
0 0.984002450666853 2 12 "GO:0036156" "inner dynein arm" 1
0 0.823690086350736 2 91 "GO:0036464;GO:0035770" "ribonucleoprotein granule" 1
0 0.197037788453046 4 89 "GO:0042383;GO:0030018" "Z disc" 0.645454545454545
0 0.310936335201916 5 16 "GO:0042470;GO:0048770" "pigment granule" 0.776666666666667
0 0.290749455445823 2 54 "GO:0042579;GO:0005777" "microbody" 0.753389830508475
0 0.479971126591492 2 12 "GO:0042597" "periplasmic space" 0.863186813186813
0 0.95495450148591 4 9 "GO:0042644" "chloroplast nucleoid" 1
0 0.995982521843531 2 16 "GO:0042646" "plastid nucleoid" 1
0 0.873281126579659 2 6 "GO:0042734" "presynaptic membrane" 1
0 0.945669469151896 5 14 "GO:0042788" "polysomal ribosome" 1
0 0.0983529083764059 3 178 "GO:0043005" "neuron projection" 0.579545454545455
0 0.183514212562497 3 66 "GO:0043025;GO:0044297" "cell body" 0.659493670886076
0 0.0187270583949643 2 42 "GO:0043034;GO:0014704;GO:0044291" "intercalated disc" 0.307142857142857
0 0.775636286849244 5 17 "GO:0043186" "P granule" 1
0 0.250059404720629 4 9 "GO:0043190;GO:0098533" "ATP-binding cassette (ABC) transporter complex" 0.656603773584906
0 0.290749455445823 2 54 "GO:0043194;GO:0016529;GO:0014731" "axon initial segment" 0.753389830508475
0 0.910224749504383 2 7 "GO:0043195" "terminal bouton" 1
0 0.522833531731715 4 23 "GO:0043197;GO:0044309" "neuron spine" 0.871649484536082
0 0.453428384442253 2 5 "GO:0043202" "lysosomal lumen" 0.789655172413793
0 0.0307793822342512 2 30 "GO:0043204" "perikaryon" 0.365
0 0.404291684914008 2 11 "GO:0043209" "myelin sheath" 0.821527777777778
0 0.856230364346358 2 207 "GO:0043233;GO:0070013;GO:0031974" "organelle lumen" 1
0 0.593334471441927 2 10 "GO:0043235" "receptor complex" 0.917567567567568
0 1 3 8 "GO:0043596" "nuclear replication fork" 1
0 0.00769308030225434 3 12 "GO:0043679;GO:0044306" "neuron projection terminus" 0.144444444444444
0 0.178045667522301 2 8 "GO:0044224;GO:0033010" "juxtaparanode region of axon" 0.67012987012987
0 0.927950154525447 2 13 "GO:0044232" "organelle membrane contact site" 1
0 0.453428384442253 2 5 "GO:0044295" "axonal growth cone" 0.789655172413793
0 0.190841013573294 3 11 "GO:0044299" "C-fiber" 0.624418604651163
0 0.999999052380818 3 76 "GO:0044391" "ribosomal subunit" 1
0 0.821153384154064 2 5 "GO:0044530" "supraspliceosomal complex" 1
0 0.936404458985117 2 8 "GO:0044732;GO:0005816" "spindle pole body" 1
0 0.453428384442253 2 5 "GO:0044853" "plasma membrane raft" 0.789655172413793
0 0.162580092375216 2 25 "GO:0045121;GO:0098857" "membrane microdomain" 0.61830985915493
0 0.453428384442253 2 5 "GO:0045180" "basal cortex" 0.789655172413793
0 0.332566411793851 2 105 "GO:0045202" "synapse" 0.751937984496124
0 0.081141731180572 5 94 "GO:0045211;GO:0097060" "synaptic membrane" 0.564102564102564
0 0.83667153086298 3 10 "GO:0045261;GO:0033178" "proton-transporting two-sector ATPase complex, catalytic domain" 1
0 0.513336107700928 3 9 "GO:0045263;GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 0.861658031088083
0 0.479093414618196 5 29 "GO:0045335;GO:0030139" "endocytic vesicle" 0.877094972067039
0 0.977194843395198 2 17 "GO:0046540;GO:0097526" "U4/U6 x U5 tri-snRNP complex" 1
0 0.252932801559041 3 12 "GO:0048046" "apoplast" 0.642201834862385
0 0.26174690042967 2 115 "GO:0048471" "perinuclear region of cytoplasm" 0.674774774774775
0 0.453428384442253 3 5 "GO:0048500" "signal recognition particle" 0.789655172413793
0 0.425577206707495 3 8 "GO:0051286;GO:0060187" "cell tip" 0.810526315789474
0 0.813006539792177 2 22 "GO:0055029;GO:0000428;GO:0030880" "RNA polymerase complex" 1
0 0.129821714810243 5 24 "GO:0055037" "recycling endosome" 0.577049180327869
0 0.332752879513047 3 7 "GO:0055038" "recycling endosome membrane" 0.734848484848485
0 0.904862711630526 2 12 "GO:0060170" "ciliary membrane" 1
0 0.250059404720629 4 9 "GO:0060205;GO:0031983;GO:0034774" "vesicle lumen" 0.656603773584906
0 0.51040005296421 2 40 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 0.884491978609626
0 0.779894503394394 3 25 "GO:0062023" "collagen-containing extracellular matrix" 1
0 0.399531001703196 3 54 "GO:0070062;GO:1903561;GO:0043230" "extracellular exosome" 0.835
0 0.453428384442253 2 5 "GO:0070069" "cytochrome complex" 0.789655172413793
0 1 2 7 "GO:0070469" "respirasome" 1
0 0.453428384442253 2 5 "GO:0070937" "CRD-mediated mRNA stability complex" 0.789655172413793
0 0.85780595395978 3 15 "GO:0071004;GO:0071010" "U2-type prespliceosome" 1
0 0.725643646322697 2 12 "GO:0071005" "U2-type precatalytic spliceosome" 0.99390243902439
0 0.949250354215339 2 24 "GO:0071011" "precatalytic spliceosome" 1
0 0.937625845230015 2 32 "GO:0071013" "catalytic step 2 spliceosome" 1
0 0.664225516389896 2 11 "GO:0071014" "post-mRNA release spliceosomal complex" 0.945338983050847
